,parent_line_item,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,219.0,347.0,351.0,269.0,434.0,608.0,702.0,2249.0,2126.0,1252.0,3135.0,5088.0
Expenses,,193.0,291.0,308.0,266.0,335.0,434.0,477.0,1275.0,1733.0,932.0,2353.0,3879.0
Operating Profit,,26.0,57.0,42.0,3.0,99.0,174.0,225.0,974.0,392.0,320.0,782.0,1209.0
OPM %,,12.0,16.0,12.0,1.0,23.0,29.0,32.0,43.0,18.0,26.0,25.0,24.0
Other Income,,23.0,17.0,4.0,23.0,10.0,13.0,18.0,35.0,59.0,83.0,80.0,42.0
Interest,,2.0,0.0,2.0,0.0,7.0,5.0,6.0,38.0,28.0,20.0,117.0,212.0
Depreciation,,19.0,18.0,10.0,9.0,12.0,12.0,13.0,56.0,64.0,58.0,121.0,212.0
Profit before tax,,27.0,56.0,35.0,16.0,90.0,169.0,224.0,915.0,360.0,325.0,624.0,827.0
Tax %,,14.0,35.0,20.0,57.0,33.0,34.0,34.0,26.0,25.0,27.0,24.0,20.0
Net Profit,,23.0,36.0,25.0,7.0,61.0,111.0,147.0,675.0,271.0,239.0,471.0,658.0
EPS in Rs,,0.53,0.78,0.54,0.16,1.27,2.33,3.09,13.89,5.57,4.93,9.67,13.51
Dividend Payout %,,0.0,7.0,10.0,36.0,4.0,6.0,4.0,1.0,5.0,7.0,4.0,4.0
Sales Growth %,Sales,6.0,59.0,1.0,-23.0,61.0,40.0,15.0,,-5.0,-41.0,150.0,62.0
Material Cost %,Expenses,11.56,4.72,3.96,32.1,16.96,21.97,18.69,34.74,54.65,14.25,35.47,41.93
Manufacturing Cost %,Expenses,45.27,49.08,47.38,24.06,19.28,12.94,12.9,0.0,7.9,17.61,14.19,0.0
Employee Cost %,Expenses,12.87,12.18,17.35,21.97,15.23,13.8,11.74,5.02,6.02,13.68,6.7,6.13
Other Cost %,Expenses,18.56,17.72,19.23,20.87,25.74,22.73,24.65,16.92,12.96,28.88,18.7,28.18
Exceptional items,Other Income,0.0,-0.0,-1.0,19.0,0.0,0.0,5.0,0.0,9.0,15.0,34.0,-32.0
Other income normal,Other Income,23.0,17.0,5.0,4.0,10.0,13.0,13.0,35.0,51.0,67.0,46.0,75.0
Profit from Associates,Net Profit,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-4.0,-1.0
Minority share,Net Profit,2.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,0.0,0.0,0.0,-0.0,-1.0
Exceptional items AT,Net Profit,0.0,-0.0,-1.0,9.0,0.0,0.0,3.0,0.0,6.0,11.0,26.0,-25.0
Profit excl Excep,Net Profit,23.0,36.0,26.0,-2.0,61.0,111.0,144.0,675.0,264.0,228.0,445.0,683.0
Profit for PE,Net Profit,25.0,37.0,26.0,-2.0,60.0,110.0,143.0,675.0,264.0,228.0,445.0,682.0
Profit for EPS,Net Profit,25.0,37.0,25.0,7.0,60.0,110.0,146.0,675.0,271.0,239.0,470.0,657.0
Profit Growth %,Net Profit,539.0,48.0,-29.0,-107.0,3286.0,84.0,30.0,,-61.0,-14.0,95.0,53.0
