,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Sales,,15708.0,21260.0,22871.0,29636.0,33197.0,21951.0,19454.0,26237.0,41673.0,45703.0,42333.0,48314.0
Expenses,,14191.0,18281.0,19826.0,25387.0,28287.0,18718.0,16992.0,23472.0,36580.0,37848.0,39327.0,45617.0
Operating Profit,,1517.0,2979.0,3045.0,4248.0,4910.0,3233.0,2462.0,2765.0,5093.0,7856.0,3006.0,2697.0
OPM %,,10.0,14.0,13.0,14.0,15.0,15.0,13.0,11.0,12.0,17.0,7.0,6.0
Other Income,,-106.0,-321.0,406.0,190.0,139.0,57.0,207.0,-230.0,169.0,160.0,6607.0,8300.0
Interest,,872.0,925.0,1049.0,1227.0,1502.0,1802.0,1901.0,1869.0,2094.0,2982.0,3930.0,4705.0
Depreciation,,580.0,524.0,573.0,646.0,676.0,750.0,836.0,866.0,900.0,927.0,1087.0,1138.0
Profit before tax,,-42.0,1209.0,1829.0,2565.0,2872.0,739.0,-67.0,-200.0,2269.0,4106.0,4596.0,5155.0
Tax %,,415.0,41.0,11.0,29.0,24.0,38.0,4.0,43.0,40.0,34.0,26.0,28.0
Net Profit,,-205.0,712.0,1633.0,1814.0,2195.0,460.0,-70.0,-285.0,1362.0,2696.0,3383.0,3721.0
EPS in Rs,,0.24,1.2,2.79,3.01,3.54,0.57,-0.28,-0.61,2.11,4.23,5.29,5.91
Dividend Payout %,,96.0,40.0,28.0,40.0,44.0,44.0,-107.0,-82.0,62.0,59.0,59.0,59.0
Sales Growth %,Sales,32.46,35.34,7.58,29.58,12.02,-33.88,-11.38,34.87,58.83,9.67,-7.37,14.13
Material Cost %,Expenses,66.0,66.0,64.0,65.0,65.0,61.0,62.0,67.0,69.0,64.0,70.0,70.0
Manufacturing Cost %,Expenses,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0
Employee Cost %,Expenses,10.0,8.0,8.0,8.0,8.0,10.0,11.0,10.0,8.0,8.0,10.0,10.0
Other Cost %,Expenses,12.0,10.0,12.0,11.0,10.0,12.0,12.0,10.0,9.0,9.0,11.0,13.0
Exceptional items,Other Income,-289.0,-411.0,67.0,33.0,52.0,-32.0,87.0,-310.0,91.0,-9.0,81.0,-246.0
Other income normal,Other Income,183.0,90.0,338.0,156.0,88.0,89.0,120.0,80.0,78.0,169.0,6526.0,8546.0
Profit from Associates,Net Profit,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Minority share,Net Profit,339.0,-30.0,-44.0,-53.0,-116.0,-123.0,-96.0,-73.0,-121.0,-213.0,-276.0,-250.0
Exceptional items AT,Net Profit,911.0,-236.0,51.0,23.0,39.0,-20.0,24.0,-413.0,52.0,-6.0,112.0,-171.0
Profit excl Excep,Net Profit,-1116.0,948.0,1582.0,1791.0,2155.0,479.0,-94.0,127.0,1309.0,2702.0,3271.0,3892.0
Profit for PE,Net Profit,-777.0,908.0,1540.0,1738.0,2041.0,351.0,-189.0,54.0,1193.0,2489.0,3004.0,3631.0
Profit for EPS,Net Profit,134.0,682.0,1589.0,1760.0,2079.0,337.0,-165.0,-359.0,1241.0,2484.0,3107.0,3471.0
Profit Growth %,Net Profit,-51.0,217.0,70.0,13.0,17.0,-83.0,-154.0,128.0,2111.0,109.0,21.0,21.0
