symbol,status,days,note
RELAXO,ok,1795,
RELCAPITAL,ok,575,
RELIANCE,ok,1795,
RELIGARE,ok,1795,
RELINFRA,ok,1156,
RENUKA,ok,1726,
REPCOHOME,ok,1795,
REPRO,ok,1795,
RESPONIND,ok,1795,
RGL,ok,1795,
RHIM,ok,1269,
RIIL,ok,1795,
RITES,ok,1795,
RKFORGE,ok,1795,
ROLEXRINGS,ok,1257,
ROSSARI,ok,1517,
ROUTE,ok,1475,
RPEL,ok,518,
RPGLIFE,ok,1795,
RPOWER,ok,1393,
RPSGVENT,ok,1385,
RRKABEL,ok,733,
RSWM,ok,1651,
RSYSTEMS,ok,1795,
RTNINDIA,ok,1255,
RTNPOWER,ok,1529,
RUBICON,ok,224,
RUBYMILLS,ok,1675,
RUCHI,ok,381,
RUPA,ok,1795,
RUSTOMJEE,ok,937,
RVNL,ok,1795,
SAATVIKGL,ok,237,
SADBHAV,ok,1335,
SADBHIN,ok,1373,
SAFARI,ok,1727,
SAGCEM,ok,1795,
SAGILITY,ok,417,
SAIL,ok,1795,
SAILIFE,ok,428,
SAKSOFT,ok,1733,
SALASAR,ok,1737,
SAMHI,ok,731,
SAMMAANCAP,ok,527,
SANDHAR,ok,1795,
SANDUMA,ok,741,
SANGAMIND,ok,1651,
SANGHIIND,ok,1572,
SANGHVIMOV,ok,1795,
SANOFI,ok,1785,
SANOFICONR,ok,483,
SANSERA,ok,1225,
SAPPHIRE,ok,1188,
SARDAEN,ok,1733,
SAREGAMA,ok,1598,
SARVESHWAR,ok,707,
SASKEN,ok,1795,
SATIA,ok,1764,
SATIN,ok,1738,
SBCL,ok,1288,
SBFC,ok,757,
SBICARD,ok,1603,
SBILIFE,ok,1795,
SBIN,ok,1795,
SCHAEFFLER,ok,1795,
SCHNEIDER,ok,1623,
SCI,ok,1785,
SCILAL,ok,602,
SDBL,ok,1453,
SEAMECLTD,ok,1684,
SEDEMAC,ok,126,
SENCO,ok,779,
SENORES,ok,421,
SEPC,ok,1112,
SEQUENT,ok,1581,
SERVOTECH,ok,882,
SESHAPAPER,ok,1795,
SETL,ok,161,
SFL,ok,1795,
SGMART,ok,247,
SHADOWFAX,ok,155,
SHAILY,ok,1037,
SHAKTIPUMP,ok,1434,
SHALBY,ok,1795,
SHALPAINTS,ok,1768,
SHANKARA,ok,1712,
SHANTIGEAR,ok,1795,
SHARDACROP,ok,1795,
SHARDAMOTR,ok,1721,
SHAREINDIA,ok,1475,
SHIL,ok,492,
SHILCTECH,ok,199,
SHILPAMED,ok,1737,
SHK,ok,1795,
SHOPERSTOP,ok,1795,
SHREDIGCEM,ok,1743,
SHREECEM,ok,1795,
SHREEJISPG,ok,259,
SHRENIK,ok,1248,
SHRIPISTON,ok,756,
SHRIRAMCIT,ok,861,
SHRIRAMFIN,ok,919,
SHYAMMETL,ok,1288,
SIEMENS,ok,1795,
SIGMAADV,ok,66,
SIGNATURE,ok,728,
SINDHUTRAD,ok,740,
SINTEX,ok,373,
SIRCA,ok,1636,
SIS,ok,1795,
SITINET,ok,589,
SIYSIL,ok,1795,
SJS,ok,1191,
SJVN,ok,1795,
SKFINDIA,ok,1784,
SKFINDUS,ok,180,
SKIPPER,ok,1795,
SKYGOLD,ok,518,
SMARTWORKS,ok,286,
SMLISUZU,ok,1586,
SMLMAH,ok,209,
SMSPHARMA,ok,1795,
SNOWMAN,ok,1795,
SOBHA,ok,1795,
SOLARA,ok,1738,
SOLARINDS,ok,1795,
SOMANYCERA,ok,1727,
SONACOMS,ok,1288,
SONATSOFTW,ok,1795,
SORILINFRA,ok,793,
SOTL,ok,1795,
SOUTHBANK,ok,1795,
SPANDANA,ok,1687,
SPARC,ok,1741,
SPENCERS,ok,1795,
SPICEJET,ok,912,
SPLPETRO,ok,1052,
SPTL,ok,608,
SREINFRA,ok,645,
SRF,ok,1795,
SRIPIPES,ok,646,
SRTRANSFIN,ok,876,
SSWL,ok,1735,
STAR,ok,1785,
STARCEMENT,ok,1795,
STARHEALTH,ok,1173,
STEELXIND,ok,1624,
STERTOOLS,ok,1740,
STLTECH,ok,1353,
STOVEKRAFT,ok,1381,
STRTECH,ok,347,
STYL,ok,235,
STYLAMIND,ok,1262,
STYRENIX,ok,896,
SUBEX,ok,290,
SUBEXLTD,ok,1310,
SUBROS,ok,1795,
SUDARSCHEM,ok,1795,
SUDEEPPHRM,ok,195,
SULA,ok,917,
SUMICHEM,ok,1627,
SUNCLAY,ok,656,
SUNCLAYLTD,ok,1035,
SUNDARMFIN,ok,1795,
SUNDARMHLD,ok,1571,
SUNDRMFAST,ok,1795,
SUNFLAG,ok,1737,
SUNPHARMA,ok,1795,
SUNTECK,ok,1795,
SUNTV,ok,1795,
SUPPETRO,ok,638,
SUPRAJIT,ok,1795,
SUPREMEIND,ok,1795,
SUPRIYA,ok,1161,
SURYAROSNI,ok,1795,
SURYODAY,ok,1347,
SUULD,ok,661,
SUVEN,ok,1674,
SUVENPHAR,ok,1268,
SUZLON,ok,1603,
SVPGLOB,ok,783,
SWANCORP,ok,253,
SWANENERGY,ok,1542,
SWARAJENG,ok,1795,
SWIGGY,ok,451,
SWSOLAR,ok,1686,
SYMPHONY,ok,1795,
SYNGENE,ok,1795,
SYRMA,ok,996,
TAJGVK,ok,1795,
TAKE,ok,1418,
TALBROAUTO,ok,1714,
TANLA,ok,1717,
TARC,ok,1229,
TARIL,ok,396,
TARSONS,ok,1183,
TASTYBITE,ok,1795,
TATACAP,ok,227,
TATACHEM,ok,1795,
TATACOFFEE,ok,1140,
TATACOMM,ok,1785,
TATACONSUM,ok,1614,
TATAELXSI,ok,1795,
TATAINVEST,ok,1735,
TATAMETALI,ok,1154,
TATAMOTORS,ok,1576,
TATAMTRDVR,ok,1292,
TATAPOWER,ok,1795,
TATASTEEL,ok,1795,
TATASTLBSL,ok,537,
TATASTLLP,ok,974,
TATATECH,ok,686,
TATVA,ok,1264,
TBOTEK,ok,576,
TCI,ok,1795,
TCIEXP,ok,1795,
TCNSBRANDS,ok,1294,
TCS,ok,1795,
TDPOWERSYS,ok,1795,
TEAMLEASE,ok,1795,
TECHM,ok,1795,
TECHNOE,ok,1732,
TEGA,ok,1172,
TEJASNET,ok,1659,
TENNIND,ok,202,
TEXINFRA,ok,1795,
TEXRAIL,ok,1792,
TFCILTD,ok,1795,
THANGAMAYL,ok,1795,
THEINVEST,ok,1601,
THELEELA,ok,319,
THERMAX,ok,1795,
THOMASCOOK,ok,1729,
THYROCARE,ok,1795,
TI,ok,1616,
TIDEWATER,ok,1256,
TIIL,ok,1795,
TIINDIA,ok,1795,
TIL,ok,1150,
TIMETECHNO,ok,1795,
TIMEX,ok,102,
TIMKEN,ok,1795,
TINPLATE,ok,1144,
TIPSINDLTD,ok,966,
TIPSMUSIC,ok,482,
TIRUMALCHM,ok,1795,
TITAGARH,ok,797,
TITAN,ok,1795,
TMB,ok,979,
TMCV,ok,197,
TMPV,ok,219,
TNPL,ok,1795,
TORNTPHARM,ok,1795,
TORNTPOWER,ok,1795,
TRANSRAILL,ok,422,
TRAVELFOOD,ok,289,
TRENT,ok,1795,
TRIDENT,ok,1734,
TRIL,ok,1126,
TRITURBINE,ok,1795,
TRIVENI,ok,1785,
TSFINV,ok,224,
TTKHLTCARE,ok,1795,
TTKPRESTIG,ok,1795,
TTML,ok,1301,
TV18BRDCST,ok,1270,
TVSHLTD,ok,726,
TVSMOTOR,ok,1795,
TVSSCS,ok,698,
TVSSRICHAK,ok,1795,
TVTODAY,ok,1795,
TWL,ok,942,
UBL,ok,1795,
UCALFUEL,ok,1024,
UCOBANK,ok,1795,
UEL,ok,152,
UFLEX,ok,1795,
UGROCAP,ok,1255,
UJAAS,ok,593,
UJJIVAN,ok,1211,
UJJIVANSFB,ok,1667,
ULTRACEMCO,ok,1795,
UNICHEMLAB,ok,1795,
UNIMECH,ok,362,
UNIONBANK,ok,1795,
UNIPARTS,ok,925,
UNITDSPR,ok,560,
UNOMINDA,ok,1009,
UPL,ok,1795,
URBANCO,ok,244,
USHAMART,ok,1795,
UTIAMC,ok,1461,
UTKARSHBNK,ok,774,
UTLSOLAR,ok,194,
V2RETAIL,ok,1270,
VADILALIND,ok,1795,
VAIBHAVGBL,ok,1795,
VAKRANGEE,ok,1717,
VALIANTORG,ok,1312,
VARROC,ok,1795,
VBL,ok,1795,
VEDL,ok,1795,
VENKEYS,ok,1795,
VENTIVE,ok,421,
VENUSPIPES,ok,1052,
VERANDA,ok,1023,
VERTOZ,ok,1152,
VESUVIUS,ok,1795,
VGUARD,ok,1795,
VIDHIING,ok,1795,
VIJAYA,ok,1233,
VIKASECO,ok,1548,
VIKASMCORP,ok,354,
VIKASPROP,ok,668,
VIKRAMSOLR,ok,254,
VINATIORGA,ok,1795,
VINDHYATEL,ok,1795,
VIPIND,ok,1795,
VISAKAIND,ok,1731,
VISHAL,ok,857,
VISHNU,ok,1584,
VISHWARAJ,ok,1675,
VIYASH,ok,157,
VMART,ok,1795,
VMM,ok,428,
VOLTAMP,ok,1795,
VOLTAS,ok,1795,
VRLLOG,ok,1795,
VSSL,ok,1753,
VSTIND,ok,1795,
VSTTILLERS,ok,1795,
VTL,ok,1795,
WAAREEENER,ok,463,
WAAREERTL,ok,353,
WABAG,ok,1795,
WABCOINDIA,ok,699,
WAKEFIT,ok,184,
WEBELSOLAR,ok,1519,
WELCORP,ok,1795,
WELENT,ok,1795,
WELSPUNIND,ok,1119,
WELSPUNLIV,ok,676,
WENDT,ok,1795,
WESTLIFE,ok,1743,
WEWORK,ok,228,
WHEELS,ok,1795,
WHIRLPOOL,ok,1795,
WIPRO,ok,1795,
WOCKPHARMA,ok,1681,
WONDERLA,ok,1795,
WSTCSTPAPR,ok,1795,
XCHANGING,ok,1795,
XPROINDIA,ok,1451,
YAARII,ok,187,
YATHARTH,ok,763,
YESBANK,ok,1795,
ZAGGLE,ok,674,
ZEEL,ok,1795,
ZEELEARN,ok,1327,
ZENSARTECH,ok,1795,
ZENTEC,ok,1715,
ZFCVINDIA,ok,1096,
ZOMATO,ok,915,
ZUARIGLOB,ok,638,
ZYDUSLIFE,ok,1114,
ZYDUSWELL,ok,1795,
