symbol,status,days,note
DABUR,ok,1855,
MOTHERSUMI,ok,805,
INFRATEL,ok,441,
MFSL,ok,1855,
HDFCAMC,ok,1855,
GODREJCP,ok,1855,
BIOCON,ok,1855,
BATAINDIA,ok,1855,
IGL,ok,1855,
CANBK,ok,1855,
LIQUIDBEES,ok,1855,
ACC,ok,1855,
TATACONSUM,ok,1614,
LICHSGFIN,ok,1855,
MANAPPURAM,ok,1855,
L&TFH,ok,1264,
MCDOWELL-N,ok,1295,
ICICIPRULI,ok,1855,
FEDERALBNK,ok,1855,
WIPRO,ok,1855,
JUSTDIAL,ok,1855,
PNB,ok,1855,
HAVELLS,ok,1855,
BEL,ok,1855,
PETRONET,ok,1855,
SBILIFE,ok,1855,
SRF,ok,1855,
IDFCFIRSTB,ok,1855,
AMBUJACEM,ok,1855,
AUBANK,ok,1855,
SAIL,ok,1855,
MARICO,ok,1855,
ICICIGI,ok,1855,
M&MFIN,ok,1855,
COLPAL,ok,1855,
NIITTECH,ok,358,
VOLTAS,ok,1855,
NAUKRI,ok,1855,
BALKRISIND,ok,1855,
MRF,ok,1855,
TORNTPHARM,ok,1855,
CHOLAFIN,ok,1855,
BERGEPAINT,ok,1855,
NMDC,ok,1855,
MINDTREE,ok,917,
SUNTV,ok,1855,
RECLTD,ok,1855,
NCC,ok,1855,
BHARATFORG,ok,1855,
IPCALAB,ok,1855,
CADILAHC,ok,741,
CONCOR,ok,1855,
NAM-INDIA,ok,1638,
PAGEIND,ok,1855,
PFC,ok,1855,
ADANIENT,ok,1855,
TVSMOTOR,ok,1855,
MGL,ok,1855,
GLENMARK,ok,1855,
CENTURYTEX,ok,1380,
GMRINFRA,ok,1422,
UBL,ok,1855,
SIEMENS,ok,1855,
BHEL,ok,1855,
TATACHEM,ok,1855,
TATAPOWER,ok,1855,
NIFTYBEES,ok,1855,
APOLLOTYRE,ok,1855,
DEEPAKNTR,ok,1855,
TATAELXSI,ok,1855,
UJJIVAN,ok,1271,
EQUITAS,ok,968,
MCX,ok,1855,
TORNTPOWER,ok,1855,
RAMCOCEM,ok,1855,
EXIDEIND,ok,1855,
MPHASIS,ok,1855,
AMARAJABAT,ok,1147,
OIL,ok,1855,
INDHOTEL,ok,1855,
LALPATHLAB,ok,1855,
MIDHANI,ok,1855,
CUMMINSIND,ok,1855,
NAVINFLUOR,ok,1855,
ABBOTINDIA,ok,1855,
ADANIPOWER,ok,1652,
DMART,ok,1802,
GSKCONS,ok,271,
BOSCHLTD,ok,1855,
INDIACEM,ok,1855,
PFIZER,ok,1855,
TRENT,ok,1855,
GRANULES,ok,1855,
CROMPTON,ok,1855,
NATIONALUM,ok,1855,
NHPC,ok,1855,
GODREJPROP,ok,1855,
BAJAJHLDNG,ok,1855,
NH,ok,1855,
GUJGASLTD,ok,1802,
AJANTPHARM,ok,1855,
AVANTIFEED,ok,1855,
3MINDIA,ok,1855,
DIXON,ok,1855,
PIIND,ok,1855,
CESC,ok,1855,
CUB,ok,1855,
ADANIGAS,ok,458,
ALKEM,ok,1855,
RADICO,ok,1855,
SANOFI,ok,1845,
AARTIIND,ok,1845,
TATAMTRDVR,ok,1352,
SPICEJET,ok,912,
IBVENTURES,ok,406,
POLYCAB,ok,1825,
FORTIS,ok,1855,
ABFRL,ok,1855,
NBCC,ok,1855,
INOXLEISUR,ok,978,
WHIRLPOOL,ok,1855,
LTI,ok,925,
RELAXO,ok,1855,
CASTROLIND,ok,1855,
HEG,ok,1850,
OBEROIRLTY,ok,1855,
VBL,ok,1855,
IOLCP,ok,1855,
METROPOLIS,ok,1826,
THYROCARE,ok,1855,
GSPL,ok,1768,
EMAMILTD,ok,1855,
BASF,ok,1855,
BEML,ok,1845,
ATUL,ok,1855,
GOLDBEES,ok,1855,
WELCORP,ok,1855,
WOCKPHARMA,ok,1741,
GRAPHITE,ok,1855,
ISEC,ok,1492,
INDIAMART,ok,1773,
COROMANDEL,ok,1855,
SETFNIF50,ok,1855,
DELTACORP,ok,1855,
FRETAIL,ok,837,
LTTS,ok,1855,
EDELWEISS,ok,1845,
IRCON,ok,1855,
THERMAX,ok,1855,
CANFINHOME,ok,1855,
CDSL,ok,1791,
AAVAS,ok,1855,
STAR,ok,1845,
PHOENIXLTD,ok,1855,
HONAUT,ok,1855,
KANSAINER,ok,1855,
PNBHOUSING,ok,1792,
IEX,ok,1855,
AIAENG,ok,1855,
SUNDARMFIN,ok,1855,
BAYERCROP,ok,1855,
JKCEMENT,ok,1855,
GMMPFAUDLR,ok,1855,
RITES,ok,1855,
STRTECH,ok,407,
CREDITACC,ok,1855,
DALBHARAT,ok,1855,
BANKBEES,ok,1855,
RAYMOND,ok,1835,
CPSEETF,ok,1855,
TIINDIA,ok,1855,
UNIONBANK,ok,1855,
ABCAPITAL,ok,1853,
WESTLIFE,ok,1743,
VENKEYS,ok,1855,
HEXAWARE,ok,409,
CHOLAHLDNG,ok,1830,
IBREALEST,ok,1315,
SPENCERS,ok,1855,
BALRAMCHIN,ok,1855,
SUPREMEIND,ok,1855,
ADANIGREEN,ok,1790,
DCBBANK,ok,1855,
SPARC,ok,1801,
PRESTIGE,ok,1855,
KEI,ok,1855,
ICICINIFTY,ok,1183,
AMBER,ok,1855,
VIPIND,ok,1855,
HINDZINC,ok,1855,
APLLTD,ok,1855,
VINATIORGA,ok,1855,
KAJARIACER,ok,1855,
NOCIL,ok,1855,
JUBILANT,ok,473,
FDC,ok,1855,
IRB,ok,1855,
UJJIVANSFB,ok,1667,
NATCOPHARM,ok,1855,
CERA,ok,1855,
ENGINERSIN,ok,1855,
COCHINSHIP,ok,1791,
APLAPOLLO,ok,1855,
PGHH,ok,1855,
DBL,ok,1855,
QUESS,ok,1845,
INDIANB,ok,1855,
NLCINDIA,ok,1855,
SOUTHBANK,ok,1855,
ASTRAL,ok,1855,
KTKBANK,ok,1855,
OFSS,ok,1855,
SUDARSCHEM,ok,1855,
ABB,ok,1845,
GODFRYPHLP,ok,1855,
ORIENTBANK,ok,257,
SYNGENE,ok,1855,
GODREJIND,ok,1855,
BANKINDIA,ok,1855,
INFIBEAM,ok,1684,
WABCOINDIA,ok,759,
MOTILALOFS,ok,1855,
SUNDRMFAST,ok,1855,
ADANITRANS,ok,936,
BOMDYEING,ok,1855,
RVNL,ok,1828,
KEC,ok,1855,
VMART,ok,1855,
SUMICHEM,ok,1627,
JAICORPLTD,ok,1855,
PGHL,ok,1790,
AKZOINDIA,ok,1750,
ASTRAZEN,ok,1855,
BSE,ok,1855,
CARERATING,ok,1855,
ORIENTELEC,ok,1855,
RAIN,ok,1855,
JKPAPER,ok,1855,
BSOFT,ok,1855,
SOBHA,ok,1855,
JBCHEPHARM,ok,1814,
BLUESTARCO,ok,1855,
RALLIS,ok,1855,
HEIDELBERG,ok,1855,
LUXIND,ok,1855,
GHCL,ok,1845,
KRBL,ok,1855,
JMFINANCIL,ok,1855,
VAKRANGEE,ok,1777,
NIITLTD,ok,1845,
SPANDANA,ok,1687,
CEATLTD,ok,1855,
SJVN,ok,1855,
JUNIORBEES,ok,1855,
GNFC,ok,1855,
ITI,ok,1795,
RIIL,ok,1855,
JSWENERGY,ok,1673,
VGUARD,ok,1855,
IDFC,ok,1380,
BAJAJELEC,ok,1845,
SOLARINDS,ok,1855,
INDOSTAR,ok,1488,
CCL,ok,1855,
CHAMBLFERT,ok,1855,
WELSPUNIND,ok,1179,
DHAMPURSUG,ok,1845,
CYIENT,ok,1855,
BBTC,ok,1855,
VSTIND,ok,1855,
PCJEWELLER,ok,1713,
BIRLACORPN,ok,1855,
KOTAKNIFTY,ok,1244,
PRAJIND,ok,1726,
CGCL,ok,1855,
SCI,ok,1845,
KOTAKBKETF,ok,1244,
PNCINFRA,ok,1855,
IIFLWAM,ok,817,
BAJAJCON,ok,1855,
ELGIEQUIP,ok,1855,
PERSISTENT,ok,1855,
MINDAIND,ok,846,
FSL,ok,1855,
INDIAGLYCO,ok,1847,
JINDALSAW,ok,1855,
NESCO,ok,1855,
IDBI,ok,1855,
OMAXE,ok,1798,
EBBETF0423,ok,810,
GLAXO,ok,1855,
SEQUENT,ok,1641,
ALKYLAMINE,ok,1855,
SUNTECK,ok,1855,
TV18BRDCST,ok,1330,
GODREJAGRO,ok,1855,
SUPRAJIT,ok,1855,
TTKPRESTIG,ok,1855,
SYNDIBANK,ok,256,
SETFNIFBK,ok,1855,
HDFCMFGETF,ok,1057,
BLISSGVS,ok,1804,
SETFGOLD,ok,1855,
PHILIPCARB,ok,706,
IIFL,ok,1772,
RCF,ok,1855,
AEGISCHEM,ok,1295,
BRIGADE,ok,1855,
EBBETF0430,ok,1653,
JKLAKSHMI,ok,1855,
RAJESHEXPO,ok,1679,
ENDURANCE,ok,1855,
KNRCON,ok,1855,
APEX,ok,1855,
LAXMIMACH,ok,1380,
TIMKEN,ok,1855,
GILLETTE,ok,1855,
UTINIFTETF,ok,1678,
TEAMLEASE,ok,1855,
KSCL,ok,1855,
DISHTV,ok,1656,
SONATSOFTW,ok,1855,
CRISIL,ok,1855,
ASTERDM,ok,1855,
KIRIINDUS,ok,1855,
CENTURYPLY,ok,1855,
AFFLE,ok,1630,
ERIS,ok,1855,
ZYDUSWELL,ok,1855,
SKFINDIA,ok,1844,
ECLERX,ok,1792,
MASFIN,ok,1855,
KARURVYSYA,ok,1855,
SYMPHONY,ok,1855,
BFUTILITIE,ok,1675,
ASHOKA,ok,1855,
JUMPNET,ok,578,
NIACL,ok,1855,
LAURUSLABS,ok,1855,
TATACOMM,ok,1845,
MOIL,ok,1855,
DEEPAKFERT,ok,1792,
FINCABLES,ok,1855,
RELINFRA,ok,1216,
JCHAC,ok,1678,
PARAGMILK,ok,1855,
CAPLIPOINT,ok,1855,
TIRUMALCHM,ok,1855,
PTC,ok,1814,
FINPIPE,ok,1855,
JYOTHYLAB,ok,1855,
FINEORG,ok,1855,
REDINGTON,ok,1855,
ESSELPACK,ok,399,
FORCEMOT,ok,1669,
GICRE,ok,1855,
TINPLATE,ok,1204,
GSFC,ok,1855,
SNOWMAN,ok,1855,
HUDCO,ok,1855,
MAXINDIA,ok,310,
POLYPLEX,ok,1855,
TRIVENI,ok,1845,
AMRUTANJAN,ok,1855,
KALPATPOWR,ok,1049,
SRIPIPES,ok,706,
SCHAEFFLER,ok,1855,
PRINCEPIPE,ok,1656,
HSCL,ok,1788,
ORIENTREF,ok,586,
MSTCLTD,ok,1827,
INDOCO,ok,1855,
JSL,ok,1855,
RATNAMANI,ok,1855,
SUZLON,ok,1663,
JKTYRE,ok,1855,
WELENT,ok,1855,
GATI,ok,1169,
ASTRAMICRO,ok,1855,
EIDPARRY,ok,1855,
UFO,ok,1790,
HFCL,ok,1785,
REPCOHOME,ok,1855,
MAHSCOOTER,ok,1831,
SWSOLAR,ok,1686,
MAHINDCIE,ok,1058,
GALAXYSURF,ok,1855,
GESHIP,ok,1855,
TATACOFFEE,ok,1200,
TATASTLBSL,ok,577,
FLFL,ok,861,
LEMONTREE,ok,1855,
SOLARA,ok,1798,
TRIDENT,ok,1794,
PRAKASH,ok,1783,
VTL,ok,1855,
JSLHISAR,ok,991,
MEGH,ok,540,
VARROC,ok,1855,
BHARATRAS,ok,1855,
INGERRAND,ok,1855,
CSBBANK,ok,1673,
POLYMED,ok,1855,
JAMNAAUTO,ok,1855,
WATERBASE,ok,1054,
GRSE,ok,1855,
DAAWAT,ok,1153,
BLUEDART,ok,1855,
DCAL,ok,1797,
ARVIND,ok,1855,
KSB,ok,1855,
SIS,ok,1855,
ORISSAMINE,ok,1730,
CHALET,ok,1855,
DWARKESH,ok,1855,
DCMSHRIRAM,ok,1855,
HAL,ok,1855,
GRINDWELL,ok,1855,
WABAG,ok,1855,
LINDEINDIA,ok,1855,
N100,ok,561,
ALLCARGO,ok,1835,
VAIBHAVGBL,ok,1855,
LAKSHVILAS,ok,426,
KOTAKGOLD,ok,1260,
TATAINVEST,ok,1795,
NILKAMAL,ok,1855,
DREDGECORP,ok,1744,
AARTIDRUGS,ok,1855,
IGARASHI,ok,1855,
FAIRCHEM,ok,386,
MAHLOG,ok,1855,
KITEX,ok,1741,
CARBORUNIV,ok,1855,
CAMLINFINE,ok,1797,
NETFMID150,ok,625,
ICICILIQ,ok,1183,
USHAMART,ok,1855,
HIKAL,ok,1855,
GARFIBRES,ok,1855,
HINDCOPPER,ok,1855,
BANCOINDIA,ok,1855,
CHENNPETRO,ok,1855,
TCNSBRANDS,ok,1354,
ALBK,ok,256,
SHILPAMED,ok,1797,
BDL,ok,1855,
GREAVESCOT,ok,1855,
COSMOFILMS,ok,837,
TCIEXP,ok,1855,
BALAMINES,ok,1855,
HINDOILEXP,ok,1855,
LAOPALA,ok,1855,
J&KBANK,ok,1855,
SADBHAV,ok,1395,
GUJALKALI,ok,1855,
TASTYBITE,ok,1855,
MAITHANALL,ok,1855,
BEPL,ok,1855,
TWL,ok,1002,
ASIANTILES,ok,1791,
ADFFOODS,ok,1855,
ACCELYA,ok,1855,
ASAHIINDIA,ok,1855,
THOMASCOOK,ok,1789,
ADVENZYMES,ok,1855,
LIQUIDETF,ok,1855,
PSPPROJECT,ok,1855,
MINDACORP,ok,1855,
QUICKHEAL,ok,1789,
SHARDACROP,ok,1855,
MARKSANS,ok,1855,
DFMFOODS,ok,1004,
SFL,ok,1855,
ANDHRSUGAR,ok,1855,
BODALCHEM,ok,1788,
POWERMECH,ok,1854,
CLNINDIA,ok,992,
SHRIRAMCIT,ok,921,
HCC,ok,1797,
SHANKARA,ok,1772,
SMLISUZU,ok,1646,
JKIL,ok,1855,
ARMANFIN,ok,1855,
MRPL,ok,1855,
APTECHT,ok,1731,
ICICILOVOL,ok,1183,
MHRIL,ok,1855,
ICICIB22,ok,1855,
MASTEK,ok,1855,
RELCAPITAL,ok,635,
MANGLMCEM,ok,1855,
TRITURBINE,ok,1855,
AVADHSUGAR,ok,1791,
EIHOTEL,ok,1855,
TANLA,ok,1777,
MAHLIFE,ok,1855,
FCONSUMER,ok,984,
SHREDIGCEM,ok,1743,
KPITTECH,ok,1813,
GPPL,ok,1855,
ITDC,ok,1855,
BALMLAWRIE,ok,1855,
PAPERPROD,ok,426,
MAYURUNIQ,ok,1855,
ICRA,ok,1855,
INTELLECT,ok,1855,
RPOWER,ok,1453,
ASTEC,ok,1855,
TATAMETALI,ok,1214,
WSTCSTPAPR,ok,1855,
IIFLSEC,ok,1272,
GICHSGFIN,ok,1855,
NELCO,ok,1718,
CANTABIL,ok,1798,
IFCI,ok,1855,
DALMIASUG,ok,1845,
DHFL,ok,559,
LIBERTSHOE,ok,1673,
CENTRALBK,ok,1855,
MOLDTKPAC,ok,1855,
GMBREW,ok,1834,
HERITGFOOD,ok,1855,
AHLUCONT,ok,1855,
PRSMJOHNSN,ok,1855,
TFCILTD,ok,1855,
APOLLOPIPE,ok,1689,
NAVNETEDUL,ok,1855,
GEPIL,ok,1540,
EXCELINDUS,ok,1855,
GABRIEL,ok,1855,
EVERESTIND,ok,1673,
GMDCLTD,ok,1855,
RCOM,ok,548,
GPIL,ok,1783,
UFLEX,ok,1855,
APARINDS,ok,1855,
NBVENTURES,ok,841,
TNPL,ok,1855,
VISAKAIND,ok,1791,
IFBIND,ok,1855,
SUVENPHAR,ok,1268,
KCP,ok,1855,
CORPBANK,ok,256,
JISLJALEQS,ok,1775,
CUPID,ok,1641,
DHANUKA,ok,1855,
VOLTAMP,ok,1855,
OLECTRA,ok,1733,
ICICI500,ok,1183,
MATRIMONY,ok,1855,
MMTC,ok,1844,
FEL,ok,899,
MEP,ok,1050,
HATSUN,ok,1855,
HIL,ok,1502,
HSIL,ok,774,
SHOPERSTOP,ok,1855,
GOLDSHARE,ok,1678,
STARPAPER,ok,1855,
NEWGEN,ok,1725,
KSL,ok,1855,
SCHNEIDER,ok,1683,
BFINVEST,ok,1855,
SETFNN50,ok,1855,
SOMANYCERA,ok,1787,
SHAKTIPUMP,ok,1494,
SASKEN,ok,1855,
BAJAJHIND,ok,1783,
SHALPAINTS,ok,1828,
NETWORK18,ok,1742,
HIMATSEIDE,ok,1793,
GNA,ok,1855,
ARVINDFASN,ok,1841,
SURYAROSNI,ok,1855,
SWARAJENG,ok,1855,
TIDEWATER,ok,1316,
HESTERBIO,ok,1855,
FLUOROCHEM,ok,1634,
IOB,ok,1855,
TATASTLLP,ok,974,
ANUP,ok,1845,
HDFCNIFETF,ok,1057,
CONFIPET,ok,1788,
UCOBANK,ok,1855,
CIGNITITEC,ok,1771,
ICICIBANKN,ok,1090,
MAN50ETF,ok,1104,
ALEMBICLTD,ok,1845,
TCI,ok,1855,
RKFORGE,ok,1855,
ASHIANA,ok,1855,
GDL,ok,636,
ASIANHOTNR,ok,1443,
GAEL,ok,1855,
FILATEX,ok,1855,
TEXRAIL,ok,1852,
DBCORP,ok,1797,
MAJESCO,ok,594,
ANDHRABANK,ok,256,
ICIL,ok,1855,
ZENSARTECH,ok,1855,
WONDERLA,ok,1855,
KOLTEPATIL,ok,1855,
TIMETECHNO,ok,1855,
VADILALIND,ok,1855,
ITDCEM,ok,1611,
SHIL,ok,492,
UNICHEMLAB,ok,1855,
MIRZAINT,ok,1732,
INOXWIND,ok,1855,
SATIN,ok,1798,
STARCEMENT,ok,1855,
GVKPIL,ok,725,
SHALBY,ok,1855,
GLOBUSSPR,ok,1779,
RESPONIND,ok,1855,
MAGMA,ok,556,
ACE,ok,1855,
GEOJITFSL,ok,1855,
NFL,ok,1855,
MAHSEAMLES,ok,1855,
ANANTRAJ,ok,1749,
JAGRAN,ok,1855,
ORIENTCEM,ok,1855,
KPRMILL,ok,1855,
SWANENERGY,ok,1602,
NEULANDLAB,ok,1790,
THANGAMAYL,ok,1855,
JMCPROJECT,ok,952,
CAREERP,ok,1305,
MOREPENLAB,ok,1855,
RPGLIFE,ok,1855,
OCCL,ok,1470,
TAKE,ok,1478,
SUBROS,ok,1855,
VSTTILLERS,ok,1855,
ESABINDIA,ok,1855,
63MOONS,ok,1560,
DHANBANK,ok,1739,
JTEKTINDIA,ok,1855,
INDIANHUME,ok,1855,
V2RETAIL,ok,1330,
SHK,ok,1855,
SUVEN,ok,1734,
PFS,ok,1755,
CESCVENT,ok,470,
ORIENTPPR,ok,1855,
AXISGOLD,ok,1803,
RENUKA,ok,1786,
NCLIND,ok,1855,
TVTODAY,ok,1855,
PENIND,ok,1855,
ICICIM150,ok,963,
DIAMONDYD,ok,1855,
PILANIINVS,ok,1833,
INSECTICID,ok,1855,
VRLLOG,ok,1855,
JBMA,ok,1793,
BBL,ok,1855,
SARDAEN,ok,1793,
IBULISL,ok,391,
JPPOWER,ok,1765,
RICOAUTO,ok,1855,
GANECOS,ok,1855,
LUMAXIND,ok,1855,
ZEELEARN,ok,1387,
VINDHYATEL,ok,1855,
SUBEX,ok,350,
JINDALPOLY,ok,1845,
DLINKINDIA,ok,1855,
BORORENEW,ok,1485,
NEOGEN,ok,1750,
MANINDS,ok,1784,
LINCOLN,ok,1855,
SSWL,ok,1795,
TVSSRICHAK,ok,1855,
