date,symbol,event
2021-03-05,BLUESTARCO,fresh signal REFUSED — falling earnings power
2021-03-05,BOMDYEING,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.84× weekly, month 1.98×, ladder rising)"
2021-03-05,CENTRUM,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.64× weekly, month 6.07×, ladder rising)"
2021-03-05,CONCOR,fresh signal REFUSED — falling earnings power
2021-03-05,EDELWEISS,fresh signal REFUSED — falling earnings power
2021-03-05,GABRIEL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.66× weekly, month 2.73×, ladder rising)"
2021-03-05,GENUSPOWER,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.59× weekly, month 1.84×, ladder rising)"
2021-03-05,GNFC,fresh signal REFUSED — falling earnings power
2021-03-05,GSFC,fresh signal REFUSED — falling earnings power
2021-03-05,GUJGASLTD,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.76× weekly, month 2.39×, ladder rising)"
2021-03-05,INFIBEAM,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.50× weekly, month 1.97×, ladder rising)"
2021-03-05,KESORAMIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.14× weekly, month 3.74×, ladder rising)"
2021-03-05,LUMAXIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.74× weekly, month 1.81×, ladder rising)"
2021-03-05,LUMAXTECH,fresh signal REFUSED — falling earnings power
2021-03-05,MAGMA,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.51× weekly, month 2.77×, ladder rising)"
2021-03-05,MMTC,fresh signal REFUSED — falling earnings power
2021-03-05,NBCC,fresh signal REFUSED — falling earnings power
2021-03-05,NETWORK18,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 4.32× weekly, month 1.52×, ladder rising)"
2021-03-05,PRAJIND,fresh signal REFUSED — falling earnings power
2021-03-05,PTC,fresh signal REFUSED — falling earnings power
2021-03-05,RANEHOLDIN,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.62× weekly, month 2.93×, ladder rising)"
2021-03-05,RAYMOND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.51× weekly, month 2.21×, ladder rising)"
2021-03-05,SJVN,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.55× weekly, month 2.71×, ladder rising)"
2021-03-05,TATAPOWER,fresh signal REFUSED — falling earnings power
2021-03-05,TECHNOE,fresh signal REFUSED — falling earnings power
2021-03-05,THOMASCOOK,fresh signal REFUSED — falling earnings power
2021-03-05,VAIBHAVGBL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.87× weekly, month 2.47×, ladder rising)"
2021-03-05,VERTOZ,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.76× weekly, month 1.88×, ladder rising)"
2021-03-08,JSWENERGY,"BUY ₹12.71 at ₹81.85 (fresh Friday signal — BUY: 5.17× weekly, month 2.50×, ladder rising; stop ₹65.79; charges ₹0.0151)"
2021-03-12,JSWENERGY,RAISE STOP ₹65.79 → ₹76.43 (new box ₹80.45–₹92.40 sealed)
2021-03-12,KIRLFER,RAISE STOP ₹141.55 → ₹142.55 (new box ₹150.05–₹174.40 sealed)
2021-03-12,RCF,RAISE STOP ₹50.16 → ₹79.16 (new box ₹84.00–₹100.15 sealed)
2021-03-17,RCF,"SELL ₹12.46 at stop ₹79.16 (-1.1%, charges ₹0.0129) — the cash goes back to work at the next Friday screen"
2021-03-19,ADANIPOWER,fresh signal REFUSED — falling earnings power
2021-03-19,APTECHT,"SELL ₹13.46 at stop ₹204.25 (+14.5%, charges ₹0.0140) — the cash goes back to work at the next Friday screen"
2021-03-19,DEEPAKFERT,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.43× weekly, month 1.87×, ladder rising)"
2021-03-19,EDELWEISS,fresh signal REFUSED — falling earnings power
2021-03-19,FSL,fresh signal REFUSED — falling earnings power
2021-03-19,GICRE,fresh signal REFUSED — falling earnings power
2021-03-19,IEX,fresh signal REFUSED — falling earnings power
2021-03-19,KEI,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.22× weekly, month 1.54×, ladder rising)"
2021-03-19,NIACL,fresh signal REFUSED — falling earnings power
2021-03-19,PRAKASH,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.45× weekly, month 4.02×, ladder rising)"
2021-03-19,RAJRATAN,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.06× weekly, month 2.74×, ladder rising)"
2021-03-19,WELSPUNIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.57× weekly, month 2.42×, ladder rising)"
2021-03-22,GFLLIMITED,"BUY ₹12.40 at ₹93.00 (fresh Friday signal — ACCUMULATE: 6.17× weekly, month 3.98×, ladder rising; stop ₹74.39; charges ₹0.0147)"
2021-03-22,VIDHIING,"BUY ₹12.34 at ₹194.70 (fresh Friday signal — BUY: 7.01× weekly, month 2.56×, ladder rising; stop ₹125.41; charges ₹0.0146)"
2021-03-25,BANARISUG,"SELL ₹12.20 at stop ₹1,586.36 (+13.4%, charges ₹0.0127) — the cash goes back to work at the next Friday screen"
2021-03-26,ADANIPORTS,fresh signal REFUSED — falling earnings power
2021-03-26,ADANIPOWER,fresh signal REFUSED — falling earnings power
2021-03-26,GDL,RAISE STOP ₹141.52 → ₹157.22 (new box ₹165.50–₹189.40 sealed)
2021-03-26,HCG,fresh signal REFUSED — falling earnings power
2021-03-26,KEI,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.75× weekly, month 1.80×, ladder rising)"
2021-03-26,KPITTECH,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.71× weekly, month 2.77×, ladder rising)"
2021-03-26,MAHLOG,RAISE STOP ₹408.33 → ₹473.82 (new box ₹506.40–₹615.00 sealed)
2021-03-26,TIMETECHNO,fresh signal REFUSED — falling earnings power
2021-03-30,CENTRUM,"BUY ₹12.66 at ₹28.40 (fresh Friday signal — ACCUMULATE: 1.82× weekly, month 6.70×, ladder rising; stop ₹24.89; charges ₹0.0150)"
2021-03-30,KKCL,"SELL ₹8.91 at stop ₹856.90 (-13.0%, charges ₹0.0092) — the cash goes back to work at the next Friday screen"
2021-04-01,ASAHIINDIA,fresh signal REFUSED — falling earnings power
2021-04-01,GICRE,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.92× weekly, month 3.25×, ladder rising)"
2021-04-01,INTELLECT,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.84× weekly, month 5.11×, ladder rising)"
2021-04-01,SWSOLAR,fresh signal REFUSED — falling earnings power
2021-04-01,TATAMETALI,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.49× weekly, month 2.15×, ladder rising)"
2021-04-01,TATASTLBSL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.04× weekly, month 2.28×, ladder rising)"
2021-04-01,TAX,"FY2021 settled: ₹1.9639 paid (STCG ₹9.82 @20%, LTCG ₹0.00 @12.5%; losses carried forward ST ₹0.00 / LT ₹0.00)"
2021-04-01,VIDHIING,RAISE STOP ₹125.41 → ₹168.12 (new box ₹178.65–₹213.75 sealed)
2021-04-05,AUBANK,"BUY ₹7.75 at ₹631.00 (fresh Friday signal — ACCUMULATE: 3.80× weekly, month 2.03×, ladder rising; stop ₹533.06; charges ₹0.0092)"
2021-04-12,AUBANK,"SELL ₹6.53 at stop ₹533.06 (-15.5%, charges ₹0.0068) — the cash goes back to work at the next Friday screen"
2021-04-12,CENTRUM,"SELL ₹11.07 at stop ₹24.89 (-12.4%, charges ₹0.0115) — the cash goes back to work at the next Friday screen"
2021-04-12,PAISALO,"SELL ₹13.27 at stop ₹72.41 (+27.1%, charges ₹0.0138) — the cash goes back to work at the next Friday screen"
2021-04-13,GFLLIMITED,"SELL ₹9.90 at stop ₹74.39 (-20.0%, charges ₹0.0103) — the cash goes back to work at the next Friday screen"
2021-04-16,BALRAMCHIN,fresh signal REFUSED — falling earnings power
2021-04-16,JSWENERGY,RAISE STOP ₹76.43 → ₹81.99 (new box ₹86.70–₹102.40 sealed)
2021-04-16,KIRLFER,RAISE STOP ₹142.55 → ₹169.10 (new box ₹178.00–₹202.15 sealed)
2021-04-16,TIMETECHNO,fresh signal REFUSED — falling earnings power
2021-04-19,EMAMIPAP,"BUY ₹11.70 at ₹125.00 (fresh Friday signal — ACCUMULATE: 2.31× weekly, month 22.17×, ladder rising; stop ₹81.22; charges ₹0.0139)"
2021-04-19,KPRMILL,"BUY ₹11.64 at ₹236.00 (fresh Friday signal — BUY: 2.36× weekly, month 1.58×, ladder rising; stop ₹192.07; charges ₹0.0138)"
2021-04-19,MOREPENLAB,"BUY ₹11.65 at ₹37.45 (fresh Friday signal — BUY: 2.45× weekly, month 2.08×, ladder rising; stop ₹28.01; charges ₹0.0138)"
2021-04-23,KPRMILL,RAISE STOP ₹192.07 → ₹221.37 (new box ₹233.02–₹255.60 sealed)
2021-05-14,GDL,RAISE STOP ₹157.22 → ₹230.90 (new box ₹243.05–₹266.00 sealed)
2021-05-14,KPRMILL,RAISE STOP ₹221.37 → ₹268.28 (new box ₹282.40–₹326.25 sealed)
2021-05-21,KIRLFER,RAISE STOP ₹169.10 → ₹211.91 (new box ₹224.10–₹264.75 sealed)
2021-05-21,VIDHIING,RAISE STOP ₹168.12 → ₹182.64 (new box ₹195.30–₹237.50 sealed)
2021-05-28,MAHLOG,RAISE STOP ₹473.82 → ₹494.95 (new box ₹521.00–₹567.00 sealed)
2021-06-04,GDL,RAISE STOP ₹230.90 → ₹266.00 (new box ₹280.00–₹312.00 sealed)
2021-06-04,JSWENERGY,RAISE STOP ₹81.99 → ₹108.49 (new box ₹114.20–₹119.50 sealed)
2021-06-04,MOREPENLAB,RAISE STOP ₹28.01 → ₹49.83 (new box ₹52.45–₹60.35 sealed)
2021-06-11,JSWENERGY,RAISE STOP ₹108.49 → ₹126.83 (new box ₹133.50–₹147.80 sealed)
2021-06-18,ASALCBR,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.97× weekly, month 1.83×, ladder rising)"
2021-06-18,ASTRAMICRO,fresh signal REFUSED — falling earnings power
2021-06-18,BAJAJHIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.73× weekly, month 2.27×, ladder rising)"
2021-06-18,BANCOINDIA,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.44× weekly, month 1.71×, ladder rising)"
2021-06-18,BBTC,fresh signal REFUSED — falling earnings power
2021-06-18,BCG,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.91× weekly, month 1.58×, ladder rising)"
2021-06-18,BFUTILITIE,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 3.26× weekly, month 4.11×, ladder rising)"
2021-06-18,BHAGERIA,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.44× weekly, month 4.37×, ladder rising)"
2021-06-18,BLS,fresh signal REFUSED — falling earnings power
2021-06-18,BOMDYEING,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.32× weekly, month 2.82×, ladder rising)"
2021-06-18,CARERATING,"fresh signal NOT FUNDED — cash exhausted (BUY: 6.63× weekly, month 3.20×, ladder rising)"
2021-06-18,CENTRUM,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.00× weekly, month 1.84×, ladder rising)"
2021-06-18,CIGNITITEC,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.91× weekly, month 2.46×, ladder rising)"
2021-06-18,DHANUKA,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.69× weekly, month 4.14×, ladder rising)"
2021-06-18,DIAMONDYD,"fresh signal NOT FUNDED — cash exhausted (BUY: 7.76× weekly, month 4.72×, ladder rising)"
2021-06-18,EDELWEISS,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.81× weekly, month 1.60×, ladder rising)"
2021-06-18,ELECON,fresh signal REFUSED — falling earnings power
2021-06-18,EMAMIPAP,RAISE STOP ₹81.22 → ₹135.50 (new box ₹146.00–₹181.00 sealed)
2021-06-18,EVEREADY,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.35× weekly, month 1.75×, ladder rising)"
2021-06-18,FDC,"fresh signal NOT FUNDED — cash exhausted (BUY: 7.58× weekly, month 2.52×, ladder rising)"
2021-06-18,GATI,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.90× weekly, month 2.55×, ladder rising)"
2021-06-18,GET&D,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 5.06× weekly, month 4.00×, ladder rising)"
2021-06-18,GMBREW,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.83× weekly, month 4.61×, ladder rising)"
2021-06-18,GMRINFRA,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.23× weekly, month 1.60×, ladder rising)"
2021-06-18,GSPL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.85× weekly, month 2.08×, ladder rising)"
2021-06-18,HCC,fresh signal REFUSED — falling earnings power
2021-06-18,HFCL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.65× weekly, month 3.42×, ladder rising)"
2021-06-18,HONDAPOWER,"fresh signal NOT FUNDED — cash exhausted (BUY: 6.20× weekly, month 1.84×, ladder rising)"
2021-06-18,HSCL,fresh signal REFUSED — falling earnings power
2021-06-18,INSECTICID,"fresh signal NOT FUNDED — cash exhausted (BUY: 6.66× weekly, month 2.93×, ladder rising)"
2021-06-18,J&KBANK,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.00× weekly, month 1.85×, ladder rising)"
2021-06-18,JAICORPLTD,"fresh signal NOT FUNDED — cash exhausted (BUY: 8.54× weekly, month 6.20×, ladder rising)"
2021-06-18,JMFINANCIL,fresh signal REFUSED — falling earnings power
2021-06-18,JPPOWER,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.01× weekly, month 5.10×, ladder rising)"
2021-06-18,KEI,fresh signal REFUSED — falling earnings power
2021-06-18,KESORAMIND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.61× weekly, month 2.62×, ladder rising)"
2021-06-18,KNRCON,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.76× weekly, month 2.29×, ladder rising)"
2021-06-18,LGBBROSLTD,"fresh signal NOT FUNDED — cash exhausted (BUY: 11.03× weekly, month 7.05×, ladder rising)"
2021-06-18,MAITHANALL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.49× weekly, month 2.50×, ladder rising)"
2021-06-18,MINDAIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.66× weekly, month 1.96×, ladder rising)"
2021-06-18,MOREPENLAB,RAISE STOP ₹49.83 → ₹56.33 (new box ₹59.30–₹66.50 sealed)
2021-06-18,MPHASIS,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.61× weekly, month 1.53×, ladder rising)"
2021-06-18,NEWGEN,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.31× weekly, month 4.32×, ladder rising)"
2021-06-18,NRBBEARING,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.93× weekly, month 2.27×, ladder rising)"
2021-06-18,ORISSAMINE,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.01× weekly, month 3.24×, ladder rising)"
2021-06-18,PANAMAPET,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.01× weekly, month 2.29×, ladder rising)"
2021-06-18,PATELENG,"fresh signal NOT FUNDED — cash exhausted (BUY: 11.77× weekly, month 10.14×, ladder rising)"
2021-06-18,PFS,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.92× weekly, month 2.36×, ladder rising)"
2021-06-18,PGIL,fresh signal REFUSED — falling earnings power
2021-06-18,PLASTIBLEN,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.64× weekly, month 3.42×, ladder rising)"
2021-06-18,RADICO,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.58× weekly, month 3.14×, ladder rising)"
2021-06-18,RENUKA,fresh signal REFUSED — falling earnings power
2021-06-18,RIIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 10.58× weekly, month 6.50×, ladder rising)"
2021-06-18,RSWM,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.87× weekly, month 4.82×, ladder rising)"
2021-06-18,RTNPOWER,fresh signal REFUSED — falling earnings power
2021-06-18,SADBHAV,"fresh signal NOT FUNDED — cash exhausted (BUY: 7.03× weekly, month 1.94×, ladder rising)"
2021-06-18,SADBHIN,"fresh signal NOT FUNDED — cash exhausted (BUY: 15.18× weekly, month 4.34×, ladder rising)"
2021-06-18,SURYAROSNI,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.06× weekly, month 1.61×, ladder rising)"
2021-06-18,TCNSBRANDS,"fresh signal NOT FUNDED — cash exhausted (BUY: 7.70× weekly, month 2.35×, ladder rising)"
2021-06-18,THYROCARE,fresh signal REFUSED — falling earnings power
2021-06-18,TNPL,"fresh signal NOT FUNDED — cash exhausted (BUY: 6.72× weekly, month 2.10×, ladder rising)"
2021-06-18,UNIONBANK,fresh signal REFUSED — falling earnings power
2021-06-18,VESUVIUS,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.25× weekly, month 2.68×, ladder rising)"
2021-06-18,VIDHIING,"SELL ₹11.55 at stop ₹182.64 (-6.2%, charges ₹0.0120) — the cash goes back to work at the next Friday screen"
2021-06-18,VSSL,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.65× weekly, month 5.51×, ladder rising)"
2021-06-21,SOMANYCERA,"BUY ₹15.39 at ₹594.85 (fresh Friday signal — BUY: 16.56× weekly, month 2.49×, ladder rising; stop ₹434.15; charges ₹0.0182)"
2021-06-25,JSWENERGY,RAISE STOP ₹126.83 → ₹138.04 (new box ₹145.30–₹168.30 sealed)
2021-06-25,MAHLOG,RAISE STOP ₹494.95 → ₹536.99 (new box ₹565.25–₹611.95 sealed)
2021-07-09,JSWENERGY,RAISE STOP ₹138.04 → ₹154.47 (new box ₹162.60–₹177.00 sealed)
2021-07-16,KIRLFER,RAISE STOP ₹211.91 → ₹250.04 (new box ₹263.20–₹299.00 sealed)
2021-07-16,KPRMILL,RAISE STOP ₹268.28 → ₹333.07 (new box ₹350.60–₹372.95 sealed)
2021-07-30,EMAMIPAP,RAISE STOP ₹135.50 → ₹139.73 (new box ₹157.05–₹214.80 sealed)
2021-08-06,KIRLFER,RAISE STOP ₹250.04 → ₹279.49 (new box ₹294.20–₹314.00 sealed)
2021-08-06,KPRMILL,RAISE STOP ₹333.07 → ₹352.48 (new box ₹371.03–₹417.00 sealed)
2021-08-10,KIRLFER,"SELL ₹14.79 at stop ₹279.49 (+188.1%, charges ₹0.0153) — the cash goes back to work at the next Friday screen"
2021-08-10,MOREPENLAB,"SELL ₹17.49 at stop ₹56.33 (+50.4%, charges ₹0.0181) — the cash goes back to work at the next Friday screen"
2021-08-11,KPRMILL,"SELL ₹17.35 at stop ₹352.48 (+49.4%, charges ₹0.0180) — the cash goes back to work at the next Friday screen"
2021-08-13,BIGBLOC,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.66× weekly, month 2.17×, ladder rising)"
2021-08-13,DYNAMATECH,fresh signal REFUSED — falling earnings power
2021-08-13,GABRIEL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.50× weekly, month 3.57×, ladder rising)"
2021-08-13,GTPL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.92× weekly, month 1.57×, ladder rising)"
2021-08-13,KICL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.73× weekly, month 2.45×, ladder rising)"
2021-08-13,KPITTECH,fresh signal REFUSED — falling earnings power
2021-08-13,MAHSCOOTER,fresh signal REFUSED — falling earnings power
2021-08-13,MATRIMONY,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.08× weekly, month 2.11×, ladder rising)"
2021-08-13,RPGLIFE,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.01× weekly, month 2.64×, ladder rising)"
2021-08-13,SWARAJENG,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.68× weekly, month 2.90×, ladder rising)"
2021-08-13,TIIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.72× weekly, month 2.26×, ladder rising)"
2021-08-13,VIPIND,fresh signal REFUSED — falling earnings power
2021-08-16,BASF,"BUY ₹17.81 at ₹3,679.70 (fresh Friday signal — BUY: 9.67× weekly, month 3.43×, ladder rising; stop ₹2,675.86; charges ₹0.0211)"
2021-08-16,INDOCO,"BUY ₹15.96 at ₹484.30 (fresh Friday signal — BUY: 4.80× weekly, month 2.73×, ladder rising; stop ₹412.30; charges ₹0.0189)"
2021-08-16,TATAINVEST,"BUY ₹17.80 at ₹1,308.05 (fresh Friday signal — BUY: 8.45× weekly, month 4.81×, ladder rising; stop ₹1,031.13; charges ₹0.0211)"
2021-08-20,MAHLOG,RAISE STOP ₹536.99 → ₹588.04 (new box ₹641.80–₹821.00 sealed)
2021-08-20,TATAINVEST,"RAISE STOP ₹1,031.13 → ₹1,139.00 (new box ₹1,198.95–₹1,385.00 sealed)"
2021-08-27,BASF,"RAISE STOP ₹2,675.86 → ₹3,220.50 (new box ₹3,390.00–₹3,930.00 sealed)"
2021-09-09,TATAINVEST,"RAISE STOP ₹1,139.00 → ₹1,183.22 (new box ₹1,245.50–₹1,294.50 sealed)"
2021-09-20,GDL,"SELL ₹20.02 at stop ₹266.00 (+68.4%, charges ₹0.0208) — the cash goes back to work at the next Friday screen"
2021-09-24,ASHIANA,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.07× weekly, month 2.41×, ladder rising)"
2021-09-24,BAJAJHLDNG,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.52× weekly, month 1.97×, ladder rising)"
2021-09-24,CANFINHOME,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.30× weekly, month 4.67×, ladder rising)"
2021-09-24,CHALET,fresh signal REFUSED — falling earnings power
2021-09-24,DELTACORP,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.64× weekly, month 3.63×, ladder rising)"
2021-09-24,DISHTV,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.95× weekly, month 2.72×, ladder rising)"
2021-09-24,GUJALKALI,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.23× weekly, month 2.31×, ladder rising)"
2021-09-24,IFBIND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.59× weekly, month 2.23×, ladder rising)"
2021-09-24,INDUSTOWER,fresh signal REFUSED — falling earnings power
2021-09-24,KEI,fresh signal REFUSED — falling earnings power
2021-09-24,KOLTEPATIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.39× weekly, month 5.45×, ladder rising)"
2021-09-24,MANINFRA,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.35× weekly, month 2.04×, ladder rising)"
2021-09-24,PAISALO,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.63× weekly, month 1.66×, ladder rising)"
2021-09-24,PRESTIGE,fresh signal REFUSED — falling earnings power
2021-09-24,RPGLIFE,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.62× weekly, month 4.04×, ladder rising)"
2021-09-24,TATAINVEST,"RAISE STOP ₹1,183.22 → ₹1,187.74 (new box ₹1,250.25–₹1,320.00 sealed)"
2021-09-24,TIMKEN,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.67× weekly, month 1.62×, ladder rising)"
2021-09-27,NEOGEN,"BUY ₹17.32 at ₹1,255.00 (fresh Friday signal — BUY: 4.66× weekly, month 4.51×, ladder rising; stop ₹1,035.55; charges ₹0.0205)"
2021-10-01,NEOGEN,"RAISE STOP ₹1,035.55 → ₹1,142.85 (new box ₹1,203.00–₹1,379.90 sealed)"
2021-10-01,SOMANYCERA,RAISE STOP ₹434.15 → ₹560.50 (new box ₹590.00–₹649.95 sealed)
2021-10-14,TATAINVEST,"RAISE STOP ₹1,187.74 → ₹1,349.09 (new box ₹1,420.10–₹1,509.00 sealed)"
2021-10-22,BASF,"RAISE STOP ₹3,220.50 → ₹3,220.59 (new box ₹3,390.10–₹3,620.00 sealed)"
2021-10-25,BASF,"SELL ₹15.56 at stop ₹3,220.59 (-12.5%, charges ₹0.0161) — the cash goes back to work at the next Friday screen"
2021-10-25,NEOGEN,"SELL ₹15.73 at stop ₹1,142.85 (-8.9%, charges ₹0.0163) — the cash goes back to work at the next Friday screen"
2021-10-29,ARVIND,fresh signal REFUSED — falling earnings power
2021-10-29,BIGBLOC,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.78× weekly, month 2.27×, ladder rising)"
2021-10-29,KKCL,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 3.82× weekly, month 58.67×, ladder rising)"
2021-10-29,MCDOWELL-N,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.43× weekly, month 1.55×, ladder rising)"
2021-10-29,PERSISTENT,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.71× weekly, month 2.09×, ladder rising)"
2021-10-29,SHOPERSTOP,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.59× weekly, month 2.82×, ladder rising)"
2021-10-29,SIYSIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.81× weekly, month 1.50×, ladder rising)"
2021-10-29,TATAINVEST,"RAISE STOP ₹1,349.09 → ₹1,436.49 (new box ₹1,512.10–₹1,733.90 sealed)"
2021-10-29,VTL,fresh signal REFUSED — falling earnings power
2021-11-01,TCIEXP,"BUY ₹16.84 at ₹1,831.25 (fresh Friday signal — BUY: 6.84× weekly, month 1.90×, ladder rising; stop ₹1,384.20; charges ₹0.0200)"
2021-11-01,TTKPRESTIG,"BUY ₹17.15 at ₹11,040.00 (fresh Friday signal — BUY: 9.56× weekly, month 2.93×, ladder rising; stop ₹8,703.05; charges ₹0.0203)"
2021-11-04,EMAMIPAP,RAISE STOP ₹139.73 → ₹141.55 (new box ₹149.00–₹162.90 sealed)
2021-11-04,SOMANYCERA,RAISE STOP ₹560.50 → ₹685.75 (new box ₹726.70–₹863.20 sealed)
2021-11-04,TCIEXP,"RAISE STOP ₹1,384.20 → ₹1,651.24 (new box ₹1,738.15–₹1,959.00 sealed)"
2021-11-04,TTKPRESTIG,"RAISE STOP ₹8,703.05 → ₹10,070.05 (new box ₹10,600.05–₹11,619.90 sealed)"
2021-11-12,ASTRAMICRO,fresh signal REFUSED — falling earnings power
2021-11-12,DBREALTY,fresh signal REFUSED — falling earnings power
2021-11-12,GRINDWELL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.12× weekly, month 1.55×, ladder rising)"
2021-11-12,INDOCO,"SELL ₹13.56 at stop ₹412.30 (-14.9%, charges ₹0.0141) — the cash goes back to work at the next Friday screen"
2021-11-12,J&KBANK,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.58× weekly, month 1.55×, ladder rising)"
2021-11-12,JBMA,fresh signal REFUSED — falling earnings power
2021-11-12,LAXMIMACH,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.79× weekly, month 1.57×, ladder rising)"
2021-11-12,PRINCEPIPE,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.95× weekly, month 1.64×, ladder rising)"
2021-11-12,SFL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.58× weekly, month 1.77×, ladder rising)"
2021-11-12,TCIEXP,"RAISE STOP ₹1,651.24 → ₹1,807.09 (new box ₹1,902.20–₹2,148.00 sealed)"
2021-11-12,TTML,fresh signal REFUSED — falling earnings power
2021-11-12,TVSMOTOR,fresh signal REFUSED — falling earnings power
2021-11-12,UNIONBANK,fresh signal REFUSED — falling earnings power
