date,symbol,event
2015-04-01,TAX,"FY2015 settled: ₹0.00 paid (STCG ₹0.00 @20%, LTCG ₹0.00 @12.5%; losses carried forward ST ₹4.14 / LT ₹0.00)"
2015-04-06,SMLISUZU,"PYRAMID BUY ₹10.17 at ₹1,232.00 (box jump — doubling the stake with NEW capital; stop stays ₹983.70; funded ₹0.92 from the pocket + ₹9.26 fresh; charges ₹0.01)"
2015-04-20,ZYDUSWELL,"SELL ₹32.02 at stop ₹960.45 (-7.5%, charges ₹0.03) — the cash goes back to work at the next Friday screen; ₹16.00 of doubled capital and its returns OUT to the pocket"
2015-04-22,DYNAMATECH,"SELL ₹13.91 at stop ₹3,081.75 (-19.8%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2015-04-22,GEOMETRIC,"SELL ₹39.94 at stop ₹158.22 (-6.4%, charges ₹0.04) — the cash goes back to work at the next Friday screen; ₹29.94 of doubled capital and its returns OUT to the pocket"
2015-04-24,HCC,RAISE STOP ₹28.57 → ₹31.21 (new box ₹32.85–₹36.80 sealed)
2015-04-24,SOMANYCERA,RAISE STOP ₹341.63 → ₹418.24 (new box ₹440.25–₹459.95 sealed)
2015-04-27,CIMMCO,"BUY ₹15.40 at ₹110.55 (fresh Friday signal — ACCUMULATE: 3.65× weekly, month 2.21×, ladder rising; stop ₹66.22; charges ₹0.02)"
2015-04-27,HCC,PYRAMID BUY ₹8.94 at ₹32.90 (box jump — doubling the stake with NEW capital; stop stays ₹31.21; funded ₹8.94 from the pocket + ₹0.00 fresh; charges ₹0.01)
2015-04-27,HCC,"SELL ₹16.94 at stop ₹31.21 (-10.0%, charges ₹0.02) — the cash goes back to work at the next Friday screen; ₹8.47 of doubled capital and its returns OUT to the pocket"
2015-04-27,ITDCEM,"SELL ₹16.59 at stop ₹64.03 (-15.7%, charges ₹0.02) — the cash goes back to work at the next Friday screen; ₹8.29 of doubled capital and its returns OUT to the pocket"
2015-04-27,MANINFRA,"BUY ₹15.25 at ₹47.50 (fresh Friday signal — BUY: 2.74× weekly, month 1.90×, ladder rising; stop ₹39.19; charges ₹0.02)"
2015-04-27,SOMANYCERA,PYRAMID BUY ₹19.78 at ₹401.60 (box jump — doubling the stake with NEW capital; stop stays ₹418.24; funded ₹19.78 from the pocket + ₹0.00 fresh; charges ₹0.02)
2015-04-27,SOMANYCERA,"SELL ₹41.14 at stop ₹418.24 (+5.9%, charges ₹0.04) — the cash goes back to work at the next Friday screen; ₹30.84 of doubled capital and its returns OUT to the pocket"
2015-05-04,VADILALIND,"BUY ₹11.20 at ₹487.00 (fresh Friday signal — BUY: 10.46× weekly, month 4.23×, ladder rising; stop ₹323.00; charges ₹0.01)"
2015-05-08,VADILALIND,RAISE STOP ₹323.00 → ₹451.91 (new box ₹475.70–₹519.00 sealed)
2015-05-11,ABIRLANUVO,"BUY ₹11.97 at ₹945.00 (fresh Friday signal — BUY: 5.18× weekly, month 1.67×, ladder rising; stop ₹713.90; charges ₹0.01)"
2015-05-11,VADILALIND,PYRAMID BUY ₹11.60 at ₹505.00 (box jump — doubling the stake with NEW capital; stop stays ₹451.91; funded ₹11.60 from the pocket + ₹0.00 fresh; charges ₹0.01)
2015-05-15,MANINDS,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 4.03× weekly, month 3.68×, ladder rising; funding priority now 1)"
2015-05-15,PUNJABCHEM,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.31× weekly, month 3.29×, ladder rising; funding priority now 1)"
2015-05-15,REPRO,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.22× weekly, month 2.55×, ladder rising; funding priority now 1)"
2015-05-15,SUBEX,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.28× weekly, month 1.85×, ladder rising; funding priority now 1)"
2015-05-15,WELSPUNIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.85× weekly, month 1.82×, ladder rising; funding priority now 1)"
2015-05-18,NILKAMAL,"BUY ₹12.02 at ₹524.95 (fresh Friday signal — BUY: 5.24× weekly, month 2.21×, ladder rising; stop ₹413.10; charges ₹0.01)"
2015-05-22,ABIRLANUVO,RAISE STOP ₹713.90 → ₹850.92 (new box ₹895.70–₹950.90 sealed)
2015-05-22,CIMMCO,RAISE STOP ₹66.22 → ₹85.29 (new box ₹96.30–₹133.00 sealed)
2015-05-22,VADILALIND,RAISE STOP ₹451.91 → ₹463.60 (new box ₹488.00–₹536.00 sealed)
2015-05-25,ABIRLANUVO,PYRAMID BUY ₹11.60 at ₹916.77 (box jump — doubling the stake with NEW capital; stop stays ₹850.92; funded ₹11.60 from the pocket + ₹0.00 fresh; charges ₹0.01)
2015-05-25,CIMMCO,PYRAMID BUY ₹14.00 at ₹100.60 (box jump — doubling the stake with NEW capital; stop stays ₹85.29; funded ₹14.00 from the pocket + ₹0.00 fresh; charges ₹0.02)
2015-05-25,VADILALIND,PYRAMID BUY ₹22.76 at ₹496.00 (box jump — doubling the stake with NEW capital; stop stays ₹463.60; funded ₹22.76 from the pocket + ₹0.00 fresh; charges ₹0.03)
2015-06-03,ABIRLANUVO,"SELL ₹21.50 at stop ₹850.92 (-8.6%, charges ₹0.02) — the cash goes back to work at the next Friday screen; ₹10.74 of doubled capital and its returns OUT to the pocket"
2015-06-03,CIMMCO,"SELL ₹23.70 at stop ₹85.29 (-19.2%, charges ₹0.02) — the cash goes back to work at the next Friday screen; ₹11.84 of doubled capital and its returns OUT to the pocket"
2015-06-05,TORNTPHARM,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.79× weekly, month 1.51×, ladder rising; funding priority now 1)"
2015-06-08,MANGALAM,"BUY ₹11.19 at ₹64.10 (fresh Friday signal — BUY: 8.22× weekly, month 7.28×, ladder rising; stop ₹34.31; charges ₹0.01)"
2015-06-08,MANINDS,"BUY ₹13.71 at ₹80.00 (fresh Friday signal — starved 1×, front of the queue — BUY: 2.06× weekly, month 2.62×, ladder rising; stop ₹54.94; charges ₹0.02)"
2015-06-19,MANINDS,RAISE STOP ₹54.94 → ₹67.54 (new box ₹71.10–₹80.90 sealed)
2015-06-19,MANINFRA,RAISE STOP ₹39.19 → ₹41.18 (new box ₹43.35–₹47.70 sealed)
2015-06-19,NILKAMAL,RAISE STOP ₹413.10 → ₹479.89 (new box ₹505.15–₹583.35 sealed)
2015-06-19,SMLISUZU,"RAISE STOP ₹983.70 → ₹997.50 (new box ₹1,050.00–₹1,149.95 sealed)"
2015-06-22,MANINDS,PYRAMID BUY ₹12.56 at ₹73.35 (box jump — doubling the stake with NEW capital; stop stays ₹67.54; charges ₹0.01)
2015-06-22,MANINFRA,PYRAMID BUY ₹14.81 at ₹46.20 (box jump — doubling the stake with NEW capital; stop stays ₹41.18; funded ₹8.83 from the pocket + ₹5.99 fresh; charges ₹0.02)
2015-06-22,NILKAMAL,PYRAMID BUY ₹12.21 at ₹534.00 (box jump — doubling the stake with NEW capital; stop stays ₹479.89; charges ₹0.01)
2015-06-22,SMLISUZU,"PYRAMID BUY ₹18.62 at ₹1,127.95 (box jump — doubling the stake with NEW capital; stop stays ₹997.50; funded ₹18.62 from the pocket + ₹0.00 fresh; charges ₹0.02)"
2015-07-03,MANGALAM,RAISE STOP ₹34.31 → ₹36.95 (new box ₹48.45–₹86.80 sealed)
2015-07-03,MANINDS,RAISE STOP ₹67.54 → ₹81.13 (new box ₹85.40–₹93.75 sealed)
2015-07-03,SMLISUZU,"RAISE STOP ₹997.50 → ₹1,053.55 (new box ₹1,109.00–₹1,185.00 sealed)"
2015-07-06,MANGALAM,PYRAMID BUY ₹9.53 at ₹54.65 (box jump — doubling the stake with NEW capital; stop stays ₹36.95; charges ₹0.01)
2015-07-06,MANINDS,PYRAMID BUY ₹30.08 at ₹87.90 (box jump — doubling the stake with NEW capital; stop stays ₹81.13; charges ₹0.04)
2015-07-06,SMLISUZU,"PYRAMID BUY ₹36.46 at ₹1,105.10 (box jump — doubling the stake with NEW capital; stop stays ₹1,053.55; charges ₹0.04)"
2015-07-17,MANINFRA,RAISE STOP ₹41.18 → ₹41.85 (new box ₹44.05–₹48.90 sealed)
2015-07-17,NILKAMAL,RAISE STOP ₹479.89 → ₹547.82 (new box ₹576.65–₹625.95 sealed)
2015-07-17,VADILALIND,RAISE STOP ₹463.60 → ₹637.45 (new box ₹671.00–₹767.90 sealed)
2015-07-20,MANINFRA,PYRAMID BUY ₹29.51 at ₹46.05 (box jump — doubling the stake with NEW capital; stop stays ₹41.85; charges ₹0.03)
2015-07-20,NILKAMAL,PYRAMID BUY ₹33.16 at ₹725.50 (box jump — doubling the stake with NEW capital; stop stays ₹547.82; charges ₹0.04)
2015-07-20,VADILALIND,PYRAMID BUY ₹65.59 at ₹714.95 (box jump — doubling the stake with NEW capital; stop stays ₹637.45; charges ₹0.08)
2015-07-27,MANINFRA,"SELL ₹53.56 at stop ₹41.85 (-9.9%, charges ₹0.06) — the cash goes back to work at the next Friday screen; ₹40.15 of doubled capital and its returns OUT to the pocket"
2015-07-31,MANINDS,RAISE STOP ₹81.13 → ₹95.77 (new box ₹102.95–₹126.90 sealed)
2015-07-31,VADILALIND,RAISE STOP ₹637.45 → ₹716.44 (new box ₹755.00–₹883.55 sealed)
2015-07-31,VADILALIND,box jump NOT doubled — the 3-doubling cap is already used
2015-08-03,MANINDS,PYRAMID BUY ₹77.99 at ₹114.00 (box jump — doubling the stake with NEW capital; stop stays ₹95.77; funded ₹40.15 from the pocket + ₹37.83 fresh; charges ₹0.09)
2015-08-07,NILKAMAL,RAISE STOP ₹547.82 → ₹730.69 (new box ₹769.15–₹859.40 sealed)
2015-08-10,NILKAMAL,"PYRAMID BUY ₹106.52 at ₹1,165.95 (box jump — doubling the stake with NEW capital; stop stays ₹730.69; charges ₹0.13)"
2015-08-13,VADILALIND,"SELL ₹131.23 at stop ₹716.44 (+18.3%, charges ₹0.14) — the cash goes back to work at the next Friday screen; ₹114.80 of doubled capital and its returns OUT to the pocket"
2015-08-14,AARTIIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.90× weekly, month 1.67×, ladder rising; funding priority now 1)"
2015-08-14,BRITANNIA,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.91× weekly, month 1.78×, ladder rising; funding priority now 1)"
2015-08-14,CHENNPETRO,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.77× weekly, month 4.55×, ladder rising; funding priority now 1)"
2015-08-14,FDC,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.02× weekly, month 1.59×, ladder rising; funding priority now 1)"
2015-08-14,GHCL,"fresh signal NOT FUNDED — cash exhausted (BUY: 6.38× weekly, month 4.31×, ladder rising; funding priority now 1)"
2015-08-14,HIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.80× weekly, month 2.43×, ladder rising; funding priority now 1)"
2015-08-14,INOXLEISUR,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.21× weekly, month 3.35×, ladder rising; funding priority now 1)"
2015-08-14,JUBILANT,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.47× weekly, month 4.36×, ladder rising; funding priority now 1)"
2015-08-14,NCLIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.52× weekly, month 10.24×, ladder rising; funding priority now 1)"
2015-08-14,NILKAMAL,"RAISE STOP ₹730.69 → ₹927.12 (new box ₹984.00–₹1,173.60 sealed)"
2015-08-14,NILKAMAL,box jump NOT doubled — the 3-doubling cap is already used
2015-08-14,PLASTIBLEN,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.62× weekly, month 1.60×, ladder rising; funding priority now 1)"
2015-08-14,RAJESHEXPO,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.68× weekly, month 5.84×, ladder rising; funding priority now 1)"
2015-08-14,RAMCOIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.67× weekly, month 2.24×, ladder rising; funding priority now 1)"
2015-08-17,GARWALLROP,"BUY ₹29.84 at ₹309.90 (fresh Friday signal — ACCUMULATE: 6.87× weekly, month 5.41×, ladder rising; stop ₹274.60; charges ₹0.04)"
2015-08-21,ECLERX,"RAISE STOP ₹1,320.70 → ₹1,531.40 (new box ₹1,612.00–₹1,777.00 sealed)"
2015-08-21,SMLISUZU,"RAISE STOP ₹1,053.55 → ₹1,110.20 (new box ₹1,223.00–₹1,599.00 sealed)"
2015-08-21,SMLISUZU,box jump NOT doubled — the 3-doubling cap is already used
2015-08-24,ECLERX,"PYRAMID BUY ₹21.37 at ₹1,680.00 (box jump — doubling the stake with NEW capital; stop stays ₹1,531.40; funded ₹21.37 from the pocket + ₹0.00 fresh; charges ₹0.03)"
2015-08-24,MANINDS,"SELL ₹130.82 at stop ₹95.77 (-2.4%, charges ₹0.14) — the cash goes back to work at the next Friday screen; ₹114.43 of doubled capital and its returns OUT to the pocket"
2015-08-24,NILKAMAL,"SELL ₹169.13 at stop ₹927.12 (+3.4%, charges ₹0.18) — the cash goes back to work at the next Friday screen; ₹147.95 of doubled capital and its returns OUT to the pocket"
2015-08-24,SMLISUZU,"SELL ₹73.13 at stop ₹1,110.20 (-2.5%, charges ₹0.08) — the cash goes back to work at the next Friday screen; ₹63.97 of doubled capital and its returns OUT to the pocket"
2015-08-25,GARWALLROP,"SELL ₹26.38 at stop ₹274.60 (-11.4%, charges ₹0.03) — the cash goes back to work at the next Friday screen"
2015-08-31,ICIL,"BUY ₹14.47 at ₹199.78 (fresh Friday signal — ACCUMULATE: 1.94× weekly, month 2.05×, ladder rising; stop ₹145.90; charges ₹0.02)"
2015-08-31,JUBLINDS,"BUY ₹14.47 at ₹302.00 (fresh Friday signal — BUY: 3.23× weekly, month 8.31×, ladder rising; stop ₹200.99; charges ₹0.02)"
2015-09-04,MANGALAM,RAISE STOP ₹36.95 → ₹73.50 (new box ₹79.00–₹97.35 sealed)
2015-09-07,ABBOTINDIA,"BUY ₹16.53 at ₹5,269.00 (fresh Friday signal — BUY: 5.86× weekly, month 1.67×, ladder rising; stop ₹4,181.09; charges ₹0.02)"
2015-09-07,CAPLIPOINT,"BUY ₹16.55 at ₹300.00 (fresh Friday signal — BUY: 2.29× weekly, month 2.25×, ladder rising; stop ₹207.81; charges ₹0.02)"
2015-09-07,JINDALPOLY,"BUY ₹11.07 at ₹376.90 (fresh Friday signal — ACCUMULATE: 1.73× weekly, month 2.65×, ladder rising; stop ₹305.60; charges ₹0.01)"
2015-09-07,MANGALAM,PYRAMID BUY ₹27.88 at ₹80.00 (box jump — doubling the stake with NEW capital; stop stays ₹73.50; funded ₹27.88 from the pocket + ₹0.00 fresh; charges ₹0.03)
2015-09-08,ICIL,"SELL ₹10.54 at stop ₹145.90 (-27.0%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2015-09-08,MANGALAM,"SELL ₹51.14 at stop ₹73.50 (+5.5%, charges ₹0.05) — the cash goes back to work at the next Friday screen; ₹38.34 of doubled capital and its returns OUT to the pocket"
2015-09-11,CAPLIPOINT,RAISE STOP ₹207.81 → ₹262.64 (new box ₹278.00–₹329.19 sealed)
2015-09-11,CEATLTD,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.70× weekly, month 1.85×, ladder rising; funding priority now 1)"
2015-09-11,JUBLINDS,RAISE STOP ₹200.99 → ₹224.21 (new box ₹244.70–₹313.00 sealed)
2015-09-11,SREINFRA,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.51× weekly, month 1.57×, ladder rising; funding priority now 1)"
2015-09-14,CAPLIPOINT,PYRAMID BUY ₹16.97 at ₹308.00 (box jump — doubling the stake with NEW capital; stop stays ₹262.64; funded ₹16.97 from the pocket + ₹0.00 fresh; charges ₹0.02)
2015-09-14,JUBLINDS,PYRAMID BUY ₹14.12 at ₹295.00 (box jump — doubling the stake with NEW capital; stop stays ₹224.21; funded ₹14.12 from the pocket + ₹0.00 fresh; charges ₹0.02)
2015-09-14,NEULANDLAB,"BUY ₹16.05 at ₹702.80 (fresh Friday signal — BUY: 3.47× weekly, month 2.09×, ladder rising; stop ₹429.56; charges ₹0.02)"
2015-09-14,VIVIMEDLAB,signal SKIPPED — cash below half a slice (funding priority now 1)
2015-09-24,ABBOTINDIA,"RAISE STOP ₹4,181.09 → ₹5,365.17 (new box ₹5,647.55–₹6,177.70 sealed)"
2015-09-24,NEULANDLAB,RAISE STOP ₹429.56 → ₹668.18 (new box ₹703.35–₹749.95 sealed)
2015-09-28,ABBOTINDIA,"PYRAMID BUY ₹18.24 at ₹5,819.95 (box jump — doubling the stake with NEW capital; stop stays ₹5,365.17; funded ₹18.24 from the pocket + ₹0.00 fresh; charges ₹0.02)"
2015-09-28,NEULANDLAB,PYRAMID BUY ₹17.65 at ₹774.00 (box jump — doubling the stake with NEW capital; stop stays ₹668.18; funded ₹17.65 from the pocket + ₹0.00 fresh; charges ₹0.02)
2015-10-01,NEULANDLAB,RAISE STOP ₹668.18 → ₹674.55 (new box ₹710.05–₹769.00 sealed)
2015-10-05,NEULANDLAB,PYRAMID BUY ₹40.16 at ₹881.00 (box jump — doubling the stake with NEW capital; stop stays ₹674.55; funded ₹40.16 from the pocket + ₹0.00 fresh; charges ₹0.05)
2015-10-09,JINDALPOLY,RAISE STOP ₹305.60 → ₹402.90 (new box ₹424.10–₹460.85 sealed)
2015-10-12,JINDALPOLY,PYRAMID BUY ₹14.09 at ₹480.15 (box jump — doubling the stake with NEW capital; stop stays ₹402.90; funded ₹14.09 from the pocket + ₹0.00 fresh; charges ₹0.02)
2015-10-16,ECLERX,"RAISE STOP ₹1,531.40 → ₹1,548.50 (new box ₹1,630.00–₹1,785.00 sealed)"
2015-10-19,ECLERX,"PYRAMID BUY ₹46.21 at ₹1,817.45 (box jump — doubling the stake with NEW capital; stop stays ₹1,548.50; funded ₹46.21 from the pocket + ₹0.00 fresh; charges ₹0.05)"
2015-10-23,JINDALPOLY,RAISE STOP ₹402.90 → ₹451.25 (new box ₹475.00–₹497.85 sealed)
2015-10-23,NEULANDLAB,RAISE STOP ₹674.55 → ₹714.39 (new box ₹762.35–₹922.20 sealed)
2015-10-26,JINDALPOLY,PYRAMID BUY ₹31.79 at ₹541.90 (box jump — doubling the stake with NEW capital; stop stays ₹451.25; funded ₹31.79 from the pocket + ₹0.00 fresh; charges ₹0.04)
2015-10-26,NEULANDLAB,PYRAMID BUY ₹73.62 at ₹808.00 (box jump — doubling the stake with NEW capital; stop stays ₹714.39; funded ₹73.62 from the pocket + ₹0.00 fresh; charges ₹0.09)
2015-10-28,CAPLIPOINT,"SELL ₹28.90 at stop ₹262.64 (-13.6%, charges ₹0.03) — the cash goes back to work at the next Friday screen; ₹14.44 of doubled capital and its returns OUT to the pocket"
2015-10-29,NEULANDLAB,"SELL ₹129.97 at stop ₹714.39 (-11.7%, charges ₹0.13) — the cash goes back to work at the next Friday screen; ₹113.69 of doubled capital and its returns OUT to the pocket"
2015-10-30,BALLARPUR,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.61× weekly, month 2.08×, ladder rising; funding priority now 1)"
2015-10-30,INTELLECT,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.99× weekly, month 1.78×, ladder rising; funding priority now 1)"
2015-10-30,JINDALPOLY,RAISE STOP ₹451.25 → ₹494.38 (new box ₹520.40–₹564.85 sealed)
2015-10-30,NECLIFE,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.33× weekly, month 3.48×, ladder rising; funding priority now 1)"
2015-10-30,TRF,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.83× weekly, month 2.25×, ladder rising; funding priority now 1)"
2015-11-02,JINDALPOLY,PYRAMID BUY ₹64.73 at ₹552.05 (box jump — doubling the stake with NEW capital; stop stays ₹494.38; funded ₹64.73 from the pocket + ₹0.00 fresh; charges ₹0.08)
2015-11-02,JUBLINDS,"SELL ₹21.42 at stop ₹224.21 (-24.9%, charges ₹0.02) — the cash goes back to work at the next Friday screen; ₹10.71 of doubled capital and its returns OUT to the pocket"
2015-11-02,NIITTECH,signal SKIPPED — cash below half a slice (funding priority now 1)
