date,symbol,event
2015-12-14,AJMERA,"BUY ₹10.66 at ₹124.80 (fresh Friday signal — BUY: 3.63× weekly, month 2.71×, ladder rising; stop ₹86.59; charges ₹0.01)"
2015-12-14,KOHINOOR,"SELL ₹12.04 at stop ₹49.50 (+10.0%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2015-12-14,SHARONBIO,"BUY ₹10.73 at ₹30.80 (fresh Friday signal — BUY: 12.91× weekly, month 1.78×, ladder rising; stop ₹11.82; charges ₹0.01)"
2015-12-17,ECLERX,"SELL ₹10.41 at stop ₹1,619.75 (+4.5%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2015-12-18,AJMERA,RAISE STOP ₹86.59 → ₹103.22 (new box ₹112.08–₹141.60 sealed)
2015-12-18,ASAHISONG,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.33× weekly, month 3.35×, ladder rising)"
2015-12-18,HERITGFOOD,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.05× weekly, month 2.26×, ladder rising)"
2015-12-18,KSK,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.02× weekly, month 1.56×, ladder rising)"
2015-12-18,MANAPPURAM,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.48× weekly, month 3.26×, ladder rising)"
2015-12-18,MTNL,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.70× weekly, month 2.05×, ladder rising)"
2015-12-18,SHARONBIO,RAISE STOP ₹11.82 → ₹26.93 (new box ₹28.35–₹32.50 sealed)
2015-12-18,SREINFRA,RAISE STOP ₹36.95 → ₹38.36 (new box ₹40.40–₹47.20 sealed)
2015-12-18,TWL,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.40× weekly, month 3.18×, ladder rising)"
2015-12-18,ZUARIGLOB,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.88× weekly, month 4.32×, ladder rising)"
2015-12-21,BBL,"BUY ₹11.11 at ₹798.35 (fresh Friday signal — ACCUMULATE: 2.90× weekly, month 2.99×, ladder rising; stop ₹631.79; charges ₹0.01)"
2015-12-21,TV18BRDCST,"BUY ₹11.03 at ₹42.80 (fresh Friday signal — BUY: 3.95× weekly, month 2.19×, ladder rising; stop ₹33.68; charges ₹0.01)"
2016-01-01,TRIVENI,RAISE STOP ₹21.99 → ₹37.15 (new box ₹39.10–₹43.75 sealed)
2016-01-01,TV18BRDCST,RAISE STOP ₹33.68 → ₹44.46 (new box ₹46.80–₹48.90 sealed)
2016-01-07,TV18BRDCST,"SELL ₹11.43 at stop ₹44.46 (+3.9%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-01-08,APLAPOLLO,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.11× weekly, month 6.79×, ladder rising)"
2016-01-08,EASUNREYRL,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.04× weekly, month 2.18×, ladder rising)"
2016-01-08,GIPCL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.98× weekly, month 2.16×, ladder rising)"
2016-01-08,IGL,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.31× weekly, month 4.21×, ladder rising)"
2016-01-08,KSL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.97× weekly, month 1.78×, ladder rising)"
2016-01-08,NILKAMAL,"RAISE STOP ₹902.50 → ₹1,174.87 (new box ₹1,236.70–₹1,312.05 sealed)"
2016-01-08,PETRONET,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.40× weekly, month 2.03×, ladder rising)"
2016-01-08,PRAJIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.91× weekly, month 2.25×, ladder rising)"
2016-01-08,SAKHTISUG,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.11× weekly, month 3.44×, ladder rising)"
2016-01-08,SJVN,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.90× weekly, month 2.28×, ladder rising)"
2016-01-08,SURYAROSNI,"fresh signal NOT FUNDED — cash exhausted (BUY: 7.12× weekly, month 1.83×, ladder rising)"
2016-01-08,TUBEINVEST,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.73× weekly, month 2.13×, ladder rising)"
2016-01-08,UJAAS,"fresh signal NOT FUNDED — cash exhausted (BUY: 8.35× weekly, month 3.66×, ladder rising)"
2016-01-11,ZUARIGLOB,"BUY ₹12.07 at ₹120.10 (fresh Friday signal — BUY: 12.59× weekly, month 6.85×, ladder rising; stop ₹87.03; charges ₹0.01)"
2016-01-12,SHARONBIO,"SELL ₹9.36 at stop ₹26.93 (-12.6%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-01-13,UNICHEMLAB,"SELL ₹8.71 at stop ₹235.30 (-22.0%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-01-15,TRIVENI,RAISE STOP ₹37.15 → ₹41.33 (new box ₹43.50–₹50.20 sealed)
2016-01-18,EIHOTEL,"SELL ₹10.03 at stop ₹113.05 (-11.1%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-01-18,GLOBUSSPR,"SELL ₹9.53 at stop ₹65.41 (-14.5%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-01-18,NILKAMAL,"SELL ₹12.26 at stop ₹1,174.87 (+21.1%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-01-22,AJMERA,"SELL ₹8.80 at stop ₹103.22 (-17.3%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-01-22,SREINFRA,RAISE STOP ₹38.36 → ₹51.83 (new box ₹56.00–₹69.90 sealed)
2016-01-25,SOMANYCERA,"BUY ₹10.59 at ₹377.00 (fresh Friday signal — ACCUMULATE: 1.72× weekly, month 2.16×, ladder rising; stop ₹317.01; charges ₹0.01)"
2016-02-01,PRICOL,"BUY ₹10.63 at ₹47.90 (fresh Friday signal — BUY: 2.18× weekly, month 2.31×, ladder rising; stop ₹35.02; charges ₹0.01)"
2016-02-04,TRIVENI,"SELL ₹8.76 at stop ₹41.33 (+34.4%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-02-10,SREINFRA,"SELL ₹12.00 at stop ₹51.83 (+12.7%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-02-11,ZUARIGLOB,"SELL ₹8.73 at stop ₹87.03 (-27.5%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-02-15,GOLDBEES,"BUY ₹10.01 at ₹2,614.80 (fresh Friday signal — BUY: 3.06× weekly, month 1.75×, ladder rising; stop ₹2,285.70; charges ₹0.01)"
2016-02-15,HDFCMFGETF,"BUY ₹10.01 at ₹2,652.00 (fresh Friday signal — BUY: 2.25× weekly, month 1.69×, ladder rising; stop ₹2,357.00; charges ₹0.01)"
2016-02-15,RELGOLD,"BUY ₹10.00 at ₹2,443.80 (fresh Friday signal — BUY: 2.86× weekly, month 1.79×, ladder rising; stop ₹2,139.40; charges ₹0.01)"
2016-02-19,GOLDBEES,"RAISE STOP ₹2,285.70 → ₹2,424.21 (new box ₹2,551.80–₹2,640.00 sealed)"
2016-02-19,HDFCMFGETF,"RAISE STOP ₹2,357.00 → ₹2,484.30 (new box ₹2,615.05–₹2,835.10 sealed)"
2016-02-19,PRICOL,RAISE STOP ₹35.02 → ₹41.77 (new box ₹45.10–₹56.20 sealed)
2016-02-19,RELGOLD,"RAISE STOP ₹2,139.40 → ₹2,321.61 (new box ₹2,443.80–₹2,540.00 sealed)"
2016-02-29,PRICOL,"SELL ₹9.25 at stop ₹41.77 (-12.8%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-03-11,GOLDBEES,"RAISE STOP ₹2,424.21 → ₹2,476.18 (new box ₹2,606.50–₹2,679.00 sealed)"
2016-03-18,RELGOLD,"RAISE STOP ₹2,321.61 → ₹2,421.55 (new box ₹2,549.00–₹2,600.00 sealed)"
2016-03-18,SOMANYCERA,RAISE STOP ₹317.01 → ₹337.25 (new box ₹355.00–₹374.75 sealed)
2016-03-23,JUSTDIAL,fresh signal REFUSED — falling earnings power
2016-03-28,MCLEODRUSS,"BUY ₹9.96 at ₹184.00 (fresh Friday signal — ACCUMULATE: 3.85× weekly, month 1.53×, ladder rising; stop ₹166.63; charges ₹0.01)"
2016-04-01,BBL,RAISE STOP ₹631.79 → ₹803.37 (new box ₹845.65–₹922.25 sealed)
2016-04-01,CONCOR,fresh signal REFUSED — falling earnings power
2016-04-01,TAX,"FY2016 settled: ₹0.00 paid (STCG ₹0.00 @20%, LTCG ₹0.00 @12.5%; losses carried forward ST ₹0.10 / LT ₹0.00)"
2016-04-04,BAJAJHIND,"BUY ₹10.11 at ₹20.60 (fresh Friday signal — BUY: 1.60× weekly, month 2.27×, ladder rising; stop ₹17.15; charges ₹0.01)"
2016-04-04,HEIDELBERG,"BUY ₹10.11 at ₹87.20 (fresh Friday signal — BUY: 1.53× weekly, month 2.01×, ladder rising; stop ₹73.24; charges ₹0.01)"
2016-04-04,HINDZINC,"BUY ₹10.10 at ₹186.00 (fresh Friday signal — BUY: 5.26× weekly, month 2.44×, ladder rising; stop ₹158.46; charges ₹0.01)"
2016-04-08,ASHAPURMIN,fresh signal REFUSED — falling earnings power
2016-04-08,HINDZINC,"SELL ₹8.59 at stop ₹158.46 (-14.8%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-04-08,SOMANYCERA,RAISE STOP ₹337.25 → ₹351.50 (new box ₹370.00–₹395.00 sealed)
2016-04-08,TATAPOWER,fresh signal REFUSED — falling earnings power
2016-04-08,VENKEYS,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.71× weekly, month 2.59×, ladder rising)"
2016-04-11,BAJAJELEC,"BUY ₹10.25 at ₹214.50 (fresh Friday signal — BUY: 3.17× weekly, month 1.60×, ladder rising; stop ₹175.84; charges ₹0.01)"
2016-04-11,MANGLMCEM,"BUY ₹5.32 at ₹244.50 (fresh Friday signal — BUY: 2.70× weekly, month 2.77×, ladder rising; stop ₹199.93; charges ₹0.01)"
2016-04-22,BAJAJELEC,RAISE STOP ₹175.84 → ₹198.55 (new box ₹209.00–₹222.00 sealed)
2016-04-22,BAJAJHIND,RAISE STOP ₹17.15 → ₹17.95 (new box ₹18.90–₹21.40 sealed)
2016-04-22,HEIDELBERG,RAISE STOP ₹73.24 → ₹91.15 (new box ₹95.95–₹100.95 sealed)
2016-04-22,MANGLMCEM,RAISE STOP ₹199.93 → ₹224.77 (new box ₹236.60–₹251.80 sealed)
2016-04-22,RELGOLD,"RAISE STOP ₹2,421.55 → ₹2,423.45 (new box ₹2,551.00–₹2,655.05 sealed)"
2016-04-29,BBL,RAISE STOP ₹803.37 → ₹878.75 (new box ₹925.00–₹993.95 sealed)
2016-04-29,GOLDBEES,"RAISE STOP ₹2,476.18 → ₹2,508.05 (new box ₹2,640.05–₹2,690.00 sealed)"
2016-04-29,MANGLMCEM,RAISE STOP ₹224.77 → ₹244.15 (new box ₹257.00–₹284.50 sealed)
2016-05-06,ADVANTA,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.68× weekly, month 2.02×, ladder rising)"
2016-05-06,ANANTRAJ,fresh signal REFUSED — falling earnings power
2016-05-06,ARIES,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.71× weekly, month 3.12×, ladder rising)"
2016-05-06,ASHAPURMIN,fresh signal REFUSED — falling earnings power
2016-05-06,BASF,"fresh signal NOT FUNDED — cash exhausted (BUY: 6.18× weekly, month 1.55×, ladder rising)"
2016-05-06,BGRENERGY,"fresh signal NOT FUNDED — cash exhausted (BUY: 8.42× weekly, month 1.80×, ladder rising)"
2016-05-06,BIOCON,fresh signal REFUSED — falling earnings power
2016-05-06,GNFC,"fresh signal NOT FUNDED — cash exhausted (BUY: 8.11× weekly, month 6.47×, ladder rising)"
2016-05-06,HEIDELBERG,"SELL ₹10.55 at stop ₹91.15 (+4.5%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-05-06,IBREALEST,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.01× weekly, month 1.60×, ladder rising)"
2016-05-06,L&TFH,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.39× weekly, month 2.08×, ladder rising)"
2016-05-06,RAMCOCEM,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.98× weekly, month 1.79×, ladder rising)"
2016-05-06,SOMANYCERA,RAISE STOP ₹351.50 → ₹382.85 (new box ₹403.00–₹450.85 sealed)
2016-05-06,SUPREMEIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.55× weekly, month 1.60×, ladder rising)"
2016-05-06,TRENT,fresh signal REFUSED — falling earnings power
2016-05-09,VGUARD,"BUY ₹10.55 at ₹121.89 (fresh Friday signal — BUY: 52.80× weekly, month 10.91×, ladder rising; stop ₹88.35; charges ₹0.01)"
2016-05-13,BAJAJELEC,RAISE STOP ₹198.55 → ₹212.80 (new box ₹224.00–₹236.00 sealed)
2016-05-13,GOLDBEES,"RAISE STOP ₹2,508.05 → ₹2,562.15 (new box ₹2,697.00–₹2,753.20 sealed)"
2016-05-13,HDFCMFGETF,"RAISE STOP ₹2,484.30 → ₹2,629.60 (new box ₹2,768.00–₹2,845.00 sealed)"
2016-05-13,MCLEODRUSS,RAISE STOP ₹166.63 → ₹169.72 (new box ₹178.65–₹196.70 sealed)
2016-05-20,BBL,"SELL ₹12.20 at stop ₹878.75 (+10.1%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-05-20,CAPF,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.78× weekly, month 2.19×, ladder rising)"
2016-05-20,GNFC,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.99× weekly, month 8.35×, ladder rising)"
2016-05-20,IBREALEST,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.43× weekly, month 2.73×, ladder rising)"
2016-05-20,LIBERTSHOE,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.21× weekly, month 1.52×, ladder rising)"
2016-05-20,MANGLMCEM,"SELL ₹5.30 at stop ₹244.15 (-0.1%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-05-20,MUTHOOTFIN,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.22× weekly, month 1.90×, ladder rising)"
2016-05-20,ORIENTPPR,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.65× weekly, month 1.63×, ladder rising)"
2016-05-20,SUPREMEIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.56× weekly, month 1.73×, ladder rising)"
2016-05-20,TATAMETALI,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.08× weekly, month 3.07×, ladder rising)"
2016-05-20,TATASPONGE,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.03× weekly, month 2.07×, ladder rising)"
2016-05-20,VGUARD,RAISE STOP ₹88.35 → ₹109.36 (new box ₹115.12–₹129.90 sealed)
2016-05-23,KOHINOOR,"BUY ₹10.27 at ₹57.65 (fresh Friday signal — BUY: 6.44× weekly, month 2.09×, ladder rising; stop ₹47.59; charges ₹0.01)"
2016-05-23,PEL,"BUY ₹7.23 at ₹1,429.00 (fresh Friday signal — BUY: 3.50× weekly, month 1.91×, ladder rising; stop ₹1,117.29; charges ₹0.01)"
2016-05-24,BAJAJHIND,"SELL ₹8.79 at stop ₹17.95 (-12.9%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-05-27,BAJAJELEC,RAISE STOP ₹212.80 → ₹213.99 (new box ₹225.25–₹241.45 sealed)
2016-05-27,BIOCON,fresh signal REFUSED — falling earnings power
2016-05-27,CAPF,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.91× weekly, month 2.65×, ladder rising)"
2016-05-27,EDELWEISS,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.31× weekly, month 1.83×, ladder rising)"
2016-05-27,IBREALEST,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.85× weekly, month 2.75×, ladder rising)"
2016-05-27,JAGRAN,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 3.48× weekly, month 2.14×, ladder rising)"
2016-05-27,KOHINOOR,RAISE STOP ₹47.59 → ₹54.15 (new box ₹57.00–₹64.40 sealed)
2016-05-27,MANAPPURAM,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.07× weekly, month 2.01×, ladder rising)"
2016-05-27,SOMANYCERA,RAISE STOP ₹382.85 → ₹428.59 (new box ₹451.15–₹496.35 sealed)
2016-05-27,SRTRANSFIN,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.56× weekly, month 1.65×, ladder rising)"
2016-05-27,SUPREMEIND,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.83× weekly, month 2.30×, ladder rising)"
2016-05-27,TATAMETALI,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.79× weekly, month 3.86×, ladder rising)"
2016-05-27,TRENT,fresh signal REFUSED — falling earnings power
2016-05-27,UPL,fresh signal REFUSED — falling earnings power
2016-05-27,ZYDUSWELL,fresh signal REFUSED — falling earnings power
2016-05-30,AUTOAXLES,"BUY ₹8.79 at ₹615.25 (fresh Friday signal — ACCUMULATE: 8.20× weekly, month 3.03×, ladder rising; stop ₹566.77; charges ₹0.01)"
2016-06-03,PEL,"RAISE STOP ₹1,117.29 → ₹1,273.00 (new box ₹1,340.00–₹1,536.00 sealed)"
2016-06-10,KOHINOOR,RAISE STOP ₹54.15 → ₹64.03 (new box ₹67.40–₹76.80 sealed)
2016-06-10,VGUARD,RAISE STOP ₹109.36 → ₹123.03 (new box ₹129.50–₹142.97 sealed)
2016-06-24,BAJAJELEC,"SELL ₹10.20 at stop ₹213.99 (-0.2%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-06-24,CENTRALBK,fresh signal REFUSED — falling earnings power
2016-06-24,COROMANDEL,fresh signal REFUSED — falling earnings power
2016-06-24,ESCORTS,fresh signal REFUSED — falling earnings power
2016-06-24,JSWHL,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.90× weekly, month 1.93×, ladder rising)"
2016-06-24,KARURVYSYA,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.86× weekly, month 1.51×, ladder rising)"
2016-06-24,MANAPPURAM,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.43× weekly, month 2.08×, ladder rising)"
2016-06-24,PHILIPCARB,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.13× weekly, month 2.72×, ladder rising)"
2016-06-27,INDIAGLYCO,"BUY ₹10.20 at ₹94.50 (fresh Friday signal — BUY: 10.89× weekly, month 2.22×, ladder rising; stop ₹82.89; charges ₹0.01)"
2016-07-01,HDFCMFGETF,"RAISE STOP ₹2,629.60 → ₹2,691.35 (new box ₹2,833.00–₹2,895.00 sealed)"
2016-07-01,INDIAGLYCO,RAISE STOP ₹82.89 → ₹83.06 (new box ₹88.65–₹107.30 sealed)
2016-07-01,PEL,"RAISE STOP ₹1,273.00 → ₹1,303.49 (new box ₹1,372.10–₹1,430.00 sealed)"
2016-07-08,GOLDBEES,"RAISE STOP ₹2,562.15 → ₹2,620.19 (new box ₹2,758.10–₹2,824.00 sealed)"
2016-07-08,RELGOLD,"RAISE STOP ₹2,423.45 → ₹2,509.95 (new box ₹2,642.05–₹2,740.00 sealed)"
2016-07-15,MCLEODRUSS,RAISE STOP ₹169.72 → ₹198.74 (new box ₹209.20–₹217.70 sealed)
2016-07-15,PEL,"RAISE STOP ₹1,303.49 → ₹1,402.29 (new box ₹1,476.10–₹1,560.00 sealed)"
2016-07-15,SOMANYCERA,RAISE STOP ₹428.59 → ₹532.00 (new box ₹560.00–₹604.25 sealed)
2016-07-19,MCLEODRUSS,"SELL ₹10.73 at stop ₹198.74 (+8.0%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-07-22,ASTRAL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.81× weekly, month 1.60×, ladder rising)"
2016-07-22,BAJAJFINSV,fresh signal REFUSED — falling earnings power
2016-07-22,BANCOINDIA,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.96× weekly, month 3.09×, ladder rising)"
2016-07-22,BEML,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.75× weekly, month 1.70×, ladder rising)"
2016-07-22,CAIRN,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.41× weekly, month 1.65×, ladder rising)"
2016-07-22,CARBORUNIV,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.40× weekly, month 11.25×, ladder rising)"
2016-07-22,DBCORP,"fresh signal NOT FUNDED — cash exhausted (BUY: 7.57× weekly, month 2.54×, ladder rising)"
2016-07-22,EXIDEIND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.50× weekly, month 1.95×, ladder rising)"
2016-07-22,FSL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.73× weekly, month 2.16×, ladder rising)"
2016-07-22,GABRIEL,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.62× weekly, month 1.83×, ladder rising)"
2016-07-22,GOLDSHARE,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.66× weekly, month 2.16×, ladder rising)"
2016-07-22,GRASIM,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.60× weekly, month 2.09×, ladder rising)"
2016-07-22,HEIDELBERG,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.00× weekly, month 1.80×, ladder rising)"
2016-07-22,JMFINANCIL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.68× weekly, month 2.21×, ladder rising)"
2016-07-22,JPASSOCIAT,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.10× weekly, month 3.55×, ladder rising)"
2016-07-22,LAKSHVILAS,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.86× weekly, month 2.80×, ladder rising)"
2016-07-22,PRAJIND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.00× weekly, month 1.69×, ladder rising)"
2016-07-22,PVR,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.95× weekly, month 1.55×, ladder rising)"
2016-07-22,RELGOLD,"RAISE STOP ₹2,509.95 → ₹2,556.50 (new box ₹2,691.05–₹2,764.40 sealed)"
2016-07-22,SPARC,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 1.56× weekly, month 2.06×, ladder rising)"
2016-07-22,SUNTECK,fresh signal REFUSED — falling earnings power
2016-07-22,TAJGVK,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.79× weekly, month 3.04×, ladder rising)"
2016-07-22,TIMKEN,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.31× weekly, month 1.88×, ladder rising)"
2016-07-25,TATAMETALI,"BUY ₹10.73 at ₹453.00 (fresh Friday signal — BUY: 7.99× weekly, month 6.02×, ladder rising; stop ₹304.18; charges ₹0.01)"
2016-07-29,GOLDBEES,"RAISE STOP ₹2,620.19 → ₹2,624.85 (new box ₹2,763.00–₹2,849.95 sealed)"
2016-07-29,HDFCMFGETF,"RAISE STOP ₹2,691.35 → ₹2,694.68 (new box ₹2,836.50–₹2,932.00 sealed)"
2016-07-29,PEL,"RAISE STOP ₹1,402.29 → ₹1,486.75 (new box ₹1,565.00–₹1,672.80 sealed)"
2016-07-29,SOMANYCERA,RAISE STOP ₹532.00 → ₹551.10 (new box ₹580.10–₹659.80 sealed)
2016-08-05,TATAMETALI,RAISE STOP ₹304.18 → ₹366.19 (new box ₹400.00–₹512.70 sealed)
2016-08-12,GOLDBEES,"RAISE STOP ₹2,624.85 → ₹2,689.64 (new box ₹2,831.20–₹2,918.80 sealed)"
2016-08-16,KOHINOOR,"SELL ₹11.38 at stop ₹64.03 (+11.1%, charges ₹0.01) — the cash goes back to work at the next Friday screen"
2016-08-19,ABIRLANUVO,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.48× weekly, month 3.23×, ladder rising)"
2016-08-19,APTECHT,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.30× weekly, month 4.47×, ladder rising)"
2016-08-19,BALMLAWRIE,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.89× weekly, month 2.62×, ladder rising)"
2016-08-19,BLUESTARCO,fresh signal REFUSED — falling earnings power
2016-08-19,GABRIEL,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.52× weekly, month 2.71×, ladder rising)"
2016-08-19,GLOBUSSPR,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.95× weekly, month 1.54×, ladder rising)"
2016-08-19,JISLJALEQS,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.94× weekly, month 2.02×, ladder rising)"
2016-08-19,KSL,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.58× weekly, month 8.08×, ladder rising)"
2016-08-19,POWERGRID,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.98× weekly, month 1.79×, ladder rising)"
2016-08-19,PRAKASH,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.84× weekly, month 2.11×, ladder rising)"
2016-08-19,RADICO,fresh signal REFUSED — falling earnings power
2016-08-19,SONASTEER,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.37× weekly, month 3.32×, ladder rising)"
2016-08-19,SUNDRMFAST,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.56× weekly, month 7.44×, ladder rising)"
2016-08-19,TATACHEM,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.60× weekly, month 2.38×, ladder rising)"
2016-08-22,BFINVEST,"BUY ₹11.38 at ₹164.00 (fresh Friday signal — BUY: 7.94× weekly, month 2.48×, ladder rising; stop ₹114.00; charges ₹0.01)"
2016-08-26,VGUARD,RAISE STOP ₹123.03 → ₹157.70 (new box ₹166.00–₹177.50 sealed)
2016-09-02,BFINVEST,RAISE STOP ₹114.00 → ₹152.98 (new box ₹161.65–₹190.55 sealed)
2016-09-02,PEL,"RAISE STOP ₹1,486.75 → ₹1,686.46 (new box ₹1,781.20–₹2,097.00 sealed)"
2016-09-09,HDFCMFGETF,"RAISE STOP ₹2,694.68 → ₹2,718.90 (new box ₹2,862.00–₹2,946.55 sealed)"
2016-09-09,INDIAGLYCO,RAISE STOP ₹83.06 → ₹99.94 (new box ₹105.20–₹117.00 sealed)
2016-09-16,AUTOAXLES,RAISE STOP ₹566.77 → ₹680.44 (new box ₹716.25–₹782.00 sealed)
2016-09-16,VGUARD,RAISE STOP ₹157.70 → ₹169.57 (new box ₹178.50–₹197.70 sealed)
2016-09-21,SOMANYCERA,"SELL ₹15.44 at stop ₹551.10 (+46.2%, charges ₹0.02) — the cash goes back to work at the next Friday screen"
2016-09-23,APOLLOTYRE,"fresh signal NOT FUNDED — cash exhausted (BUY: 1.61× weekly, month 1.71×, ladder rising)"
2016-09-23,BBTC,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.58× weekly, month 4.85×, ladder rising)"
2016-09-23,CASTROLIND,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 5.85× weekly, month 5.17×, ladder rising)"
2016-09-23,CENTURYTEX,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.18× weekly, month 2.12×, ladder rising)"
2016-09-23,GITANJALI,"fresh signal NOT FUNDED — cash exhausted (ACCUMULATE: 2.55× weekly, month 4.27×, ladder rising)"
2016-09-23,GLOBUSSPR,"fresh signal NOT FUNDED — cash exhausted (BUY: 4.11× weekly, month 1.55×, ladder rising)"
2016-09-23,HERITGFOOD,"fresh signal NOT FUNDED — cash exhausted (BUY: 5.51× weekly, month 2.75×, ladder rising)"
2016-09-23,HINDOILEXP,"fresh signal NOT FUNDED — cash exhausted (BUY: 2.27× weekly, month 2.84×, ladder rising)"
2016-09-23,IL&FSTRANS,"fresh signal NOT FUNDED — cash exhausted (BUY: 3.67× weekly, month 7.80×, ladder rising)"
2016-09-23,IRB,fresh signal REFUSED — falling earnings power
