,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,101.0,204.0,452.0,241.0,142.0,1.0,147.0,481.0,933.0,110.0,1059.0,744.0
Cash from Investing Activity,,-13.0,-67.0,-350.0,-138.0,23.0,84.0,87.0,-674.0,-787.0,254.0,-808.0,-613.0
Cash from Financing Activity,,-111.0,-115.0,-115.0,-97.0,-134.0,-77.0,-63.0,-7.0,-137.0,-365.0,-183.0,-154.0
Net Cash Flow,,-23.0,22.0,-13.0,6.0,31.0,8.0,170.0,-199.0,8.0,-0.0,68.0,-23.0
Free Cash Flow,,27.0,205.0,-6.0,35.0,72.0,-9.0,135.0,443.0,908.0,-366.0,424.0,-289.0
CFO/OP,,61.0,126.0,140.0,95.0,61.0,127.0,-292.0,98.0,103.0,56.0,135.0,202.0
Profit from operations,Cash from Operating Activity,436.0,327.0,459.0,505.0,608.0,166.0,85.0,787.0,1395.0,694.0,744.0,604.0
Receivables,Cash from Operating Activity,-267.0,-124.0,-50.0,-71.0,-131.0,-83.0,-127.0,-202.0,-67.0,84.0,14.0,13.0
Inventory,Cash from Operating Activity,-5.0,9.0,-25.0,-4.0,-26.0,2.0,-3.0,10.0,-16.0,1.0,15.0,-5.0
Payables,Cash from Operating Activity,45.0,153.0,202.0,16.0,-111.0,75.0,63.0,109.0,67.0,80.0,-50.0,17.0
Loans Advances,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0,0.0
Other WC items,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-516.0,139.0,266.0
Working capital changes,Cash from Operating Activity,-226.0,37.0,127.0,-58.0,-268.0,-6.0,-67.0,-83.0,-16.0,-350.0,118.0,291.0
Direct taxes,Cash from Operating Activity,-218.0,-159.0,-134.0,-206.0,-197.0,-159.0,128.0,-222.0,-447.0,-234.0,197.0,-151.0
Exceptional CF items,Cash from Operating Activity,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed assets purchased,Cash from Investing Activity,-76.0,0.0,-459.0,-206.0,-71.0,-10.0,-12.0,-39.0,-25.0,-479.0,-644.0,-1034.0
Fixed assets sold,Cash from Investing Activity,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,9.0,2.0
Investments purchased,Cash from Investing Activity,-39.0,-181.0,-1.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments sold,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0
Interest received,Cash from Investing Activity,94.0,0.0,0.0,0.0,86.0,85.0,90.0,75.0,95.0,147.0,200.0,0.0
Dividends received,Cash from Investing Activity,6.0,6.0,6.0,7.0,8.0,8.0,8.0,10.0,11.0,26.0,12.0,9.0
Other investing items,Cash from Investing Activity,0.0,108.0,103.0,82.0,-0.0,0.0,0.0,-720.0,-868.0,557.0,-388.0,410.0
