,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,490.0,996.0,1445.0,1819.0,701.0,286.0,1884.0,1967.0,1373.0,31.0,605.0,654.0
Cash from Investing Activity,,-284.0,36.0,-53.0,49.0,-310.0,-901.0,-856.0,-1899.0,-1229.0,1235.0,-466.0,-231.0
Cash from Financing Activity,,-363.0,-1037.0,-1073.0,-1400.0,-185.0,546.0,-934.0,-130.0,-160.0,-1281.0,-262.0,-269.0
Net Cash Flow,,-156.0,-5.0,320.0,468.0,206.0,-69.0,95.0,-62.0,-16.0,-14.0,-123.0,154.0
Free Cash Flow,,207.0,931.0,1358.0,1850.0,603.0,155.0,1669.0,1829.0,1202.0,-218.0,154.0,108.0
CFO/OP,,-2423.0,179.0,422.0,146.0,93.0,62.0,210.0,109.0,104.0,49.0,128.0,111.0
Profit from operations,Cash from Operating Activity,404.0,621.0,741.0,1443.0,1068.0,587.0,1073.0,2485.0,1975.0,647.0,748.0,1057.0
Receivables,Cash from Operating Activity,64.0,-130.0,370.0,-13.0,-244.0,-177.0,886.0,-118.0,261.0,-255.0,206.0,-222.0
Inventory,Cash from Operating Activity,75.0,25.0,39.0,-19.0,-148.0,-191.0,92.0,-177.0,-152.0,-17.0,-137.0,233.0
Payables,Cash from Operating Activity,-66.0,14.0,80.0,150.0,-143.0,102.0,-3.0,283.0,-106.0,-63.0,5.0,-21.0
Loans Advances,Cash from Operating Activity,0.0,-80.0,0.0,75.0,72.0,-18.0,31.0,-8.0,-14.0,11.0,-14.0,-72.0
Other WC items,Cash from Operating Activity,21.0,557.0,292.0,390.0,206.0,32.0,23.0,129.0,-5.0,-79.0,-23.0,-1.0
Working capital changes,Cash from Operating Activity,94.0,387.0,782.0,583.0,-258.0,-253.0,1029.0,109.0,-16.0,-404.0,37.0,-83.0
Direct taxes,Cash from Operating Activity,-7.0,-11.0,-77.0,-207.0,-109.0,-48.0,-218.0,-628.0,-585.0,-212.0,-180.0,-320.0
Fixed assets purchased,Cash from Investing Activity,-283.0,-66.0,-91.0,-23.0,-131.0,-131.0,-216.0,-138.0,-173.0,-251.0,-453.0,-546.0
Fixed assets sold,Cash from Investing Activity,1.0,0.0,4.0,55.0,33.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0
Investments purchased,Cash from Investing Activity,-13.0,0.0,-1.0,0.0,-12.0,-759.0,0.0,0.0,-2081.0,-161.0,0.0,-36.0
Investments sold,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,696.0,29.0,44.0,277.0,668.0,610.0
Interest received,Cash from Investing Activity,6.0,90.0,32.0,9.0,16.0,38.0,81.0,96.0,176.0,358.0,292.0,329.0
Dividends received,Cash from Investing Activity,5.0,6.0,6.0,7.0,4.0,8.0,7.0,9.0,10.0,29.0,23.0,24.0
Inter corporate deposits,Cash from Investing Activity,0.0,0.0,0.0,0.0,-160.0,-5.0,-235.0,-2000.0,1600.0,450.0,-195.0,0.0
Other investing items,Cash from Investing Activity,1.0,5.0,-2.0,2.0,-61.0,-53.0,-1190.0,104.0,-808.0,531.0,-804.0,-612.0
Proceeds from borrowings,Cash from Financing Activity,3703.0,3121.0,3299.0,3983.0,688.0,863.0,664.0,0.0,13.0,0.0,24.0,0.0
Repayment of borrowings,Cash from Financing Activity,-3731.0,-3852.0,-4122.0,-5194.0,-731.0,-183.0,-1497.0,-0.0,-13.0,-0.0,-24.0,0.0
Interest paid fin,Cash from Financing Activity,-268.0,-301.0,-208.0,-91.0,-3.0,-3.0,-19.0,-2.0,-3.0,-10.0,-22.0,-5.0
Dividends paid,Cash from Financing Activity,0.0,-1.0,-37.0,-94.0,-139.0,-131.0,-78.0,-123.0,-153.0,-461.0,-238.0,-260.0
Other financing items,Cash from Financing Activity,-67.0,-5.0,-4.0,-4.0,-1.0,-0.0,-4.0,-6.0,-5.0,-810.0,-2.0,-4.0
