,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,68.0,83.0,12.0,25.0,51.0,99.0,119.0,117.0,369.0,-177.0,57.0,52.0
Cash from Investing Activity,,-16.0,-83.0,26.0,-14.0,0.0,-39.0,-32.0,-52.0,-291.0,-537.0,-420.0,-286.0
Cash from Financing Activity,,-37.0,4.0,-54.0,-40.0,-57.0,-45.0,-86.0,-43.0,-75.0,753.0,473.0,203.0
Net Cash Flow,,15.0,4.0,-17.0,-28.0,-6.0,15.0,0.0,22.0,2.0,40.0,110.0,-32.0
Free Cash Flow,,73.0,119.0,-0.0,13.0,29.0,91.0,85.0,39.0,242.0,-865.0,-131.0,-170.0
CFO/OP,,273.0,231.0,-41.0,-114.0,76.0,115.0,114.0,64.0,150.0,-53.0,28.0,30.0
Profit from operations,Cash from Operating Activity,61.0,60.0,2.0,14.0,76.0,93.0,115.0,206.0,296.0,266.0,412.0,380.0
Receivables,Cash from Operating Activity,13.0,-14.0,10.0,-1.0,50.0,17.0,-47.0,88.0,-46.0,-215.0,-65.0,-161.0
Inventory,Cash from Operating Activity,-9.0,14.0,8.0,14.0,-85.0,-27.0,30.0,-174.0,141.0,-311.0,-78.0,-193.0
Payables,Cash from Operating Activity,-7.0,5.0,-15.0,13.0,-10.0,28.0,-0.0,28.0,-34.0,95.0,38.0,105.0
Loans Advances,Cash from Operating Activity,5.0,-13.0,11.0,0.0,3.0,-11.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,5.0,34.0,-3.0,-13.0,12.0,-2.0,18.0,-17.0,50.0,29.0,-204.0,-23.0
Working capital changes,Cash from Operating Activity,7.0,26.0,11.0,13.0,-29.0,5.0,1.0,-75.0,111.0,-401.0,-309.0,-272.0
Direct taxes,Cash from Operating Activity,0.0,-4.0,-1.0,-1.0,4.0,0.0,3.0,-13.0,-38.0,-41.0,-46.0,-57.0
Fixed assets purchased,Cash from Investing Activity,-6.0,-7.0,-12.0,-13.0,-24.0,-38.0,-36.0,-80.0,-135.0,-689.0,-191.0,-228.0
Fixed assets sold,Cash from Investing Activity,11.0,44.0,0.0,1.0,2.0,30.0,2.0,2.0,9.0,1.0,3.0,6.0
Investments purchased,Cash from Investing Activity,0.0,0.0,0.0,0.0,-67.0,-88.0,-16.0,-270.0,-365.0,-231.0,-730.0,-342.0
Investments sold,Cash from Investing Activity,0.0,10.0,0.0,0.0,69.0,54.0,16.0,155.0,191.0,442.0,421.0,274.0
Interest received,Cash from Investing Activity,1.0,4.0,12.0,9.0,12.0,10.0,10.0,9.0,3.0,3.0,5.0,4.0
Other investing items,Cash from Investing Activity,-22.0,-134.0,25.0,-10.0,9.0,-7.0,-8.0,132.0,6.0,-63.0,72.0,1.0
Proceeds from shares,Cash from Financing Activity,1.0,1.0,0.0,0.0,68.0,0.0,0.0,293.0,4.0,248.0,597.0,54.0
Proceeds from borrowings,Cash from Financing Activity,886.0,988.0,12.0,0.0,1737.0,1982.0,1683.0,2114.0,415.0,1328.0,1553.0,2344.0
Repayment of borrowings,Cash from Financing Activity,-886.0,-951.0,-30.0,-1507.0,-1828.0,-1960.0,-1711.0,-2391.0,-443.0,-744.0,-1528.0,-2019.0
Interest paid fin,Cash from Financing Activity,-37.0,-33.0,-36.0,-38.0,-34.0,-29.0,-29.0,-25.0,-10.0,-22.0,-60.0,-66.0
Dividends paid,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-39.0,-30.0,-33.0,-42.0,-50.0,-89.0,-110.0
Other financing items,Cash from Financing Activity,0.0,0.0,0.0,1505.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
