,parent_line_item,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025
Cash from Operating Activity,,130.0,166.0,192.0,163.0,242.0,302.0,171.0,402.0,203.0,329.0,458.0,311.0
Cash from Investing Activity,,-91.0,-26.0,108.0,-17.0,-74.0,30.0,72.0,-129.0,-32.0,-48.0,-344.0,-161.0
Cash from Financing Activity,,37.0,-18.0,-302.0,-130.0,-145.0,-318.0,-304.0,-216.0,-167.0,-251.0,-135.0,-157.0
Net Cash Flow,,76.0,123.0,-2.0,16.0,23.0,13.0,-60.0,57.0,4.0,30.0,-21.0,-7.0
Free Cash Flow,,107.0,150.0,166.0,107.0,247.0,263.0,130.0,377.0,181.0,316.0,443.0,254.0
CFO/OP,,97.0,127.0,109.0,76.0,104.0,122.0,84.0,138.0,94.0,122.0,112.0,82.0
Profit from operations,Cash from Operating Activity,155.0,185.0,241.0,260.0,271.0,303.0,263.0,329.0,260.0,334.0,499.0,516.0
Receivables,Cash from Operating Activity,12.0,8.0,-37.0,-29.0,-45.0,14.0,31.0,28.0,-49.0,5.0,-64.0,-82.0
Inventory,Cash from Operating Activity,-2.0,-11.0,3.0,-11.0,8.0,-14.0,-23.0,-54.0,-19.0,-4.0,12.0,-47.0
Payables,Cash from Operating Activity,-8.0,24.0,29.0,-12.0,19.0,28.0,-49.0,62.0,44.0,-22.0,62.0,15.0
Loans Advances,Cash from Operating Activity,-15.0,2.0,-0.0,-0.0,-1.0,1.0,-1.0,1.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,8.0,1.0,8.0,-13.0,15.0,12.0,-10.0,68.0,-3.0,72.0,29.0,8.0
Working capital changes,Cash from Operating Activity,-6.0,23.0,3.0,-66.0,-4.0,41.0,-53.0,105.0,-26.0,51.0,39.0,-106.0
Direct taxes,Cash from Operating Activity,-19.0,-42.0,-52.0,-31.0,-25.0,-42.0,-39.0,-33.0,-31.0,-57.0,-79.0,-98.0
Fixed assets purchased,Cash from Investing Activity,-24.0,-17.0,-28.0,-58.0,-39.0,-40.0,-42.0,-26.0,-26.0,-35.0,-37.0,-58.0
Fixed assets sold,Cash from Investing Activity,0.0,1.0,2.0,1.0,43.0,2.0,0.0,0.0,5.0,23.0,23.0,0.0
Investments purchased,Cash from Investing Activity,0.0,-14.0,-348.0,-220.0,-727.0,-743.0,-478.0,0.0,0.0,0.0,-187.0,-1511.0
Investments sold,Cash from Investing Activity,3.0,0.0,479.0,280.0,646.0,755.0,584.0,0.0,0.0,0.0,0.0,1267.0
Interest received,Cash from Investing Activity,4.0,4.0,4.0,7.0,6.0,5.0,2.0,1.0,3.0,7.0,21.0,21.0
Invest in subsidiaries,Cash from Investing Activity,-69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,-6.0,0.0,0.0,-27.0,-4.0,53.0,5.0,-105.0,-13.0,-43.0,-164.0,119.0
