,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,393.0,215.0,488.0,729.0,631.0,696.0,638.0,584.0,228.0,791.0,348.0,522.0
Cash from Investing Activity,,-1172.0,-128.0,-232.0,-586.0,-1172.0,-624.0,-615.0,-481.0,-56.0,-211.0,-295.0,-507.0
Cash from Financing Activity,,850.0,-81.0,-187.0,-152.0,570.0,-68.0,23.0,115.0,-132.0,-691.0,4.0,-133.0
Net Cash Flow,,71.0,6.0,69.0,-9.0,29.0,4.0,46.0,218.0,40.0,-111.0,57.0,-118.0
Free Cash Flow,,-759.0,-9.0,276.0,273.0,-172.0,313.0,184.0,-8.0,-121.0,544.0,226.0,346.0
CFO/OP,,90.0,57.0,109.0,113.0,76.0,82.0,84.0,112.0,28.0,197.0,97.0,102.0
Profit from operations,Cash from Operating Activity,485.0,480.0,522.0,819.0,1179.0,1057.0,844.0,665.0,790.0,678.0,529.0,634.0
Receivables,Cash from Operating Activity,-281.0,-187.0,18.0,-202.0,-337.0,-221.0,180.0,-172.0,-233.0,168.0,-292.0,-230.0
Inventory,Cash from Operating Activity,-95.0,-31.0,-128.0,-7.0,-121.0,145.0,-113.0,-297.0,120.0,16.0,54.0,-127.0
Payables,Cash from Operating Activity,340.0,14.0,92.0,203.0,1192.0,-387.0,461.0,414.0,-305.0,13.0,-261.0,212.0
Loans Advances,Cash from Operating Activity,-48.0,9.0,-7.0,-31.0,-7.0,22.0,1.0,10.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,14.0,-21.0,67.0,57.0,-1052.0,258.0,-691.0,122.0,-125.0,51.0,373.0,92.0
Working capital changes,Cash from Operating Activity,-70.0,-217.0,43.0,20.0,-325.0,-184.0,-162.0,77.0,-543.0,248.0,-126.0,-53.0
Direct taxes,Cash from Operating Activity,-22.0,-49.0,-76.0,-111.0,-223.0,-177.0,-44.0,-158.0,-19.0,-135.0,-55.0,-59.0
Fixed assets purchased,Cash from Investing Activity,-1159.0,-224.0,-213.0,-458.0,-838.0,-420.0,-456.0,-687.0,-375.0,-280.0,-137.0,-193.0
Fixed assets sold,Cash from Investing Activity,8.0,1.0,1.0,2.0,35.0,37.0,1.0,95.0,26.0,33.0,15.0,17.0
Investments purchased,Cash from Investing Activity,0.0,-2.0,-35.0,-357.0,-100.0,-233.0,-181.0,0.0,-40.0,0.0,0.0,-376.0
Investments sold,Cash from Investing Activity,181.0,55.0,0.0,239.0,155.0,101.0,233.0,310.0,14.0,5.0,35.0,2.0
Interest received,Cash from Investing Activity,3.0,10.0,12.0,10.0,17.0,9.0,10.0,6.0,10.0,12.0,9.0,13.0
Dividends received,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Invest in subsidiaries,Cash from Investing Activity,0.0,0.0,0.0,0.0,-366.0,-82.0,-234.0,-110.0,0.0,0.0,0.0,0.0
Investment in group cos,Cash from Investing Activity,0.0,0.0,-7.0,-10.0,-5.0,-34.0,-31.0,0.0,0.0,0.0,0.0,0.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,113.0,18.0,0.0,0.0
Acquisition of companies,Cash from Investing Activity,0.0,-187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0
Other investing items,Cash from Investing Activity,-204.0,220.0,10.0,-12.0,-70.0,-2.0,43.0,-140.0,196.0,1.0,-215.0,25.0
