,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,889.0,2480.0,2655.0,2469.0,2294.0,3408.0,2806.0,2499.0,1978.0,2351.0,2582.0,4057.0
Cash from Investing Activity,,-2381.0,-1220.0,-1493.0,-1606.0,-686.0,-466.0,-1489.0,-575.0,-545.0,-564.0,-3013.0,-3235.0
Cash from Financing Activity,,1331.0,-1181.0,-760.0,-1485.0,-1737.0,-2219.0,-1739.0,-611.0,-2457.0,-1642.0,1337.0,1205.0
Net Cash Flow,,-161.0,80.0,402.0,-623.0,-130.0,723.0,-423.0,1313.0,-1024.0,146.0,906.0,2027.0
Free Cash Flow,,-1051.0,1255.0,1205.0,1587.0,1462.0,2495.0,2132.0,1729.0,1288.0,1586.0,729.0,148.0
CFO/OP,,58.0,86.0,105.0,93.0,89.0,114.0,95.0,95.0,100.0,123.0,104.0,131.0
Profit from operations,Cash from Operating Activity,2167.0,3392.0,3093.0,3438.0,3910.0,3950.0,3750.0,3831.0,3616.0,4008.0,4115.0,4463.0
Receivables,Cash from Operating Activity,-968.0,-249.0,-932.0,-1227.0,-955.0,57.0,-794.0,-31.0,282.0,129.0,-514.0,164.0
Inventory,Cash from Operating Activity,-91.0,-34.0,-149.0,258.0,-118.0,-20.0,122.0,-62.0,-221.0,2.0,153.0,26.0
Payables,Cash from Operating Activity,31.0,-297.0,989.0,372.0,640.0,353.0,471.0,-110.0,-126.0,420.0,456.0,756.0
Other WC items,Cash from Operating Activity,0.0,0.0,0.0,0.0,-867.0,-630.0,-424.0,-737.0,-1276.0,-1757.0,-1248.0,-903.0
Working capital changes,Cash from Operating Activity,-1027.0,-581.0,-92.0,-597.0,-1299.0,-240.0,-624.0,-941.0,-1340.0,-1206.0,-1153.0,43.0
Direct taxes,Cash from Operating Activity,-251.0,-331.0,-346.0,-373.0,-317.0,-302.0,-320.0,-392.0,-298.0,-450.0,-380.0,-449.0
Fixed assets purchased,Cash from Investing Activity,-1951.0,-1268.0,-1472.0,-894.0,-838.0,-919.0,-683.0,-778.0,-696.0,-771.0,-1863.0,-3916.0
Fixed assets sold,Cash from Investing Activity,11.0,43.0,22.0,13.0,6.0,6.0,8.0,8.0,5.0,6.0,11.0,7.0
Investments purchased,Cash from Investing Activity,-520.0,0.0,-74.0,-207.0,0.0,0.0,-588.0,-160.0,0.0,0.0,-941.0,-5.0
Investments sold,Cash from Investing Activity,0.0,50.0,0.0,238.0,47.0,577.0,30.0,30.0,427.0,74.0,63.0,0.0
Investment income,Cash from Investing Activity,0.0,0.0,0.0,6.0,13.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest received,Cash from Investing Activity,55.0,33.0,38.0,31.0,34.0,38.0,34.0,90.0,76.0,100.0,142.0,182.0
Dividends received,Cash from Investing Activity,2.0,3.0,0.0,0.0,17.0,13.0,11.0,9.0,5.0,4.0,0.0,0.0
Invest in subsidiaries,Cash from Investing Activity,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loans to subsidiaries,Cash from Investing Activity,-2.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment in group cos,Cash from Investing Activity,0.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,59.0,-32.0,-7.0,-793.0,34.0,-188.0,-302.0,-78.0,-362.0,23.0,-425.0,497.0
