,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-706.0,-2154.0,5871.0,5802.0,3555.0,2433.0,1373.0,1596.0,1506.0,1500.0,1572.0,1820.0
Cash from Investing Activity,,-612.0,499.0,2149.0,-457.0,-31.0,-436.0,-1181.0,-689.0,-939.0,-1348.0,-1185.0,-2176.0
Cash from Financing Activity,,1094.0,1853.0,-7696.0,-6455.0,-3819.0,-1743.0,-314.0,559.0,-2079.0,-156.0,-285.0,690.0
Net Cash Flow,,-224.0,198.0,324.0,-1110.0,-295.0,254.0,-122.0,1466.0,-1512.0,-4.0,102.0,334.0
Free Cash Flow,,-732.0,-2202.0,5847.0,5776.0,3522.0,2410.0,1355.0,1557.0,1466.0,1479.0,1547.0,1809.0
CFO/OP,,-30.0,-173.0,287.0,-3525.0,-565.0,5635.0,497.0,-438.0,312.0,407.0,441.0,1342.0
Profit from operations,Cash from Operating Activity,1960.0,2239.0,2130.0,1174.0,612.0,68.0,185.0,-84.0,53.0,50.0,-359.0,-631.0
Receivables,Cash from Operating Activity,-120.0,108.0,-169.0,320.0,-50.0,249.0,-94.0,-38.0,6.0,-35.0,54.0,-36.0
Inventory,Cash from Operating Activity,-8.0,5.0,57.0,1.0,-0.0,-0.0,-0.0,-0.0,0.0,-2.0,-0.0,0.0
Payables,Cash from Operating Activity,-1.0,68.0,66.0,-22.0,25.0,33.0,4.0,107.0,45.0,454.0,418.0,653.0
Loans Advances,Cash from Operating Activity,-3442.0,-4131.0,3829.0,4410.0,2752.0,1884.0,566.0,784.0,534.0,300.0,213.0,13.0
Other WC items,Cash from Operating Activity,966.0,-336.0,-36.0,-0.0,241.0,157.0,719.0,785.0,934.0,755.0,1239.0,1842.0
Working capital changes,Cash from Operating Activity,-2605.0,-4285.0,3747.0,4708.0,2968.0,2324.0,1195.0,1637.0,1520.0,1472.0,1923.0,2473.0
Interest paid,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.0,-22.0,8.0,0.0
Direct taxes,Cash from Operating Activity,-61.0,-107.0,-7.0,-80.0,-26.0,0.0,-7.0,0.0,0.0,0.0,0.0,0.0
Other operating items,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,41.0,0.0,42.0,0.0,0.0,0.0,-21.0
Fixed assets purchased,Cash from Investing Activity,-38.0,-50.0,-33.0,-30.0,-34.0,-25.0,-19.0,-40.0,-40.0,-21.0,-25.0,-13.0
Fixed assets sold,Cash from Investing Activity,3.0,3.0,18.0,4.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0
Capital WIP,Cash from Investing Activity,9.0,-1.0,-8.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Investments purchased,Cash from Investing Activity,-20269.0,-31155.0,-45932.0,-19851.0,-935.0,-1592.0,-2485.0,-1952.0,-2315.0,-2280.0,-2740.0,-8695.0
Investments sold,Cash from Investing Activity,19391.0,31706.0,48109.0,20014.0,674.0,986.0,1320.0,1281.0,978.0,732.0,854.0,6049.0
Interest received,Cash from Investing Activity,245.0,225.0,206.0,127.0,113.0,155.0,182.0,230.0,344.0,486.0,634.0,802.0
Dividends received,Cash from Investing Activity,6.0,7.0,1.0,-0.0,0.0,0.0,-0.0,-0.0,1.0,4.0,5.0,6.0
Invest in subsidiaries,Cash from Investing Activity,-0.0,-0.0,-109.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
Acquisition of companies,Cash from Investing Activity,-0.0,-325.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-3.0,-0.0,-0.0
Other investing items,Cash from Investing Activity,42.0,90.0,-102.0,-721.0,149.0,39.0,-181.0,-209.0,93.0,-265.0,86.0,-326.0
