,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,167.0,100.0,772.0,827.0,775.0,496.0,1887.0,1224.0,1296.0,794.0,1127.0,1234.0
Cash from Investing Activity,,228.0,-326.0,-411.0,-321.0,-803.0,-518.0,-642.0,-888.0,-1543.0,-1070.0,-850.0,-1241.0
Cash from Financing Activity,,-594.0,166.0,-185.0,-571.0,277.0,183.0,-918.0,-275.0,-235.0,169.0,-1.0,-307.0
Net Cash Flow,,-200.0,-59.0,176.0,-65.0,248.0,161.0,327.0,62.0,-482.0,-107.0,277.0,-314.0
Free Cash Flow,,115.0,-249.0,331.0,440.0,-73.0,-102.0,1642.0,478.0,-493.0,-514.0,280.0,354.0
CFO/OP,,56.0,36.0,119.0,102.0,76.0,55.0,178.0,84.0,101.0,100.0,92.0,88.0
Profit from operations,Cash from Operating Activity,415.0,531.0,794.0,1061.0,1483.0,1267.0,1231.0,1817.0,1638.0,1017.0,1396.0,1609.0
Receivables,Cash from Operating Activity,-38.0,-230.0,285.0,105.0,-193.0,-19.0,606.0,-340.0,37.0,218.0,-277.0,-134.0
Inventory,Cash from Operating Activity,18.0,-199.0,-296.0,-36.0,-274.0,-275.0,365.0,-495.0,-71.0,-301.0,-122.0,-270.0
Payables,Cash from Operating Activity,-191.0,36.0,27.0,-28.0,26.0,-209.0,-224.0,229.0,50.0,29.0,144.0,8.0
Loans Advances,Cash from Operating Activity,-43.0,-9.0,0.0,0.0,0.0,-8.0,2.0,-9.0,-0.0,-7.0,-14.0,-7.0
Other WC items,Cash from Operating Activity,62.0,55.0,109.0,-42.0,-8.0,-96.0,68.0,298.0,-29.0,33.0,98.0,116.0
Working capital changes,Cash from Operating Activity,-192.0,-348.0,125.0,-1.0,-449.0,-607.0,817.0,-317.0,-13.0,-27.0,-172.0,-287.0
Direct taxes,Cash from Operating Activity,-56.0,-83.0,-147.0,-232.0,-260.0,-164.0,-161.0,-276.0,-328.0,-196.0,-97.0,-88.0
Fixed assets purchased,Cash from Investing Activity,-104.0,-351.0,-445.0,-388.0,-853.0,-605.0,-254.0,-758.0,-1804.0,-1319.0,-859.0,-887.0
Fixed assets sold,Cash from Investing Activity,53.0,2.0,4.0,1.0,5.0,7.0,9.0,12.0,15.0,10.0,12.0,8.0
Investments purchased,Cash from Investing Activity,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-80.0
Investments sold,Cash from Investing Activity,197.0,5.0,3.0,21.0,28.0,31.0,6.0,20.0,27.0,42.0,32.0,30.0
Interest received,Cash from Investing Activity,23.0,27.0,25.0,21.0,16.0,14.0,18.0,27.0,54.0,38.0,47.0,50.0
Dividends received,Cash from Investing Activity,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment in group cos,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-24.0,-9.0,-41.0,-2.0,0.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
Acquisition of companies,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-78.0
Other investing items,Cash from Investing Activity,47.0,-9.0,3.0,25.0,1.0,31.0,-422.0,-165.0,174.0,199.0,-80.0,-284.0
Proceeds from borrowings,Cash from Financing Activity,0.0,400.0,229.0,54.0,811.0,708.0,113.0,408.0,432.0,654.0,487.0,445.0
Repayment of borrowings,Cash from Financing Activity,-420.0,-84.0,-290.0,-206.0,0.0,-181.0,-796.0,-365.0,-326.0,-210.0,-168.0,-392.0
Interest paid fin,Cash from Financing Activity,-114.0,-93.0,-82.0,-91.0,-112.0,-145.0,-134.0,-87.0,-88.0,-138.0,-170.0,-173.0
Dividends paid,Cash from Financing Activity,-49.0,-45.0,-94.0,-133.0,-141.0,-153.0,-86.0,-212.0,-239.0,-119.0,-128.0,-165.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-15.0,-14.0,-18.0,-15.0,-18.0,-20.0,-22.0
Other financing items,Cash from Financing Activity,-12.0,-12.0,52.0,-195.0,-281.0,-31.0,0.0,0.0,0.0,0.0,0.0,0.0
