,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,534.0,562.0,730.0,588.0,554.0,531.0,922.0,644.0,749.0,779.0,896.0,801.0
Cash from Investing Activity,,-237.0,-1313.0,-306.0,-276.0,-26.0,-231.0,-224.0,-234.0,-122.0,-210.0,-345.0,-181.0
Cash from Financing Activity,,-215.0,502.0,-496.0,-324.0,-428.0,-405.0,-688.0,-402.0,-608.0,-563.0,-500.0,-554.0
Net Cash Flow,,82.0,-249.0,-72.0,-12.0,100.0,-106.0,9.0,8.0,19.0,6.0,52.0,65.0
Free Cash Flow,,426.0,430.0,448.0,465.0,421.0,383.0,890.0,164.0,719.0,750.0,852.0,770.0
CFO/OP,,116.0,96.0,105.0,93.0,89.0,89.0,115.0,84.0,101.0,98.0,107.0,101.0
Profit from operations,Cash from Operating Activity,556.0,714.0,778.0,730.0,720.0,687.0,899.0,956.0,877.0,959.0,1035.0,964.0
Receivables,Cash from Operating Activity,-27.0,-29.0,34.0,-57.0,-62.0,-93.0,73.0,-86.0,-88.0,-85.0,42.0,108.0
Inventory,Cash from Operating Activity,14.0,-24.0,-29.0,-15.0,-28.0,-23.0,-56.0,-56.0,40.0,5.0,15.0,-91.0
Payables,Cash from Operating Activity,68.0,68.0,-68.0,85.0,50.0,31.0,40.0,32.0,-27.0,59.0,-5.0,34.0
Loans Advances,Cash from Operating Activity,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,18.0,-67.0,85.0,-74.0,-34.0,4.0,51.0,-60.0,64.0,-12.0,-6.0,-41.0
Working capital changes,Cash from Operating Activity,74.0,-56.0,23.0,-61.0,-74.0,-80.0,109.0,-169.0,-11.0,-34.0,46.0,9.0
Direct taxes,Cash from Operating Activity,-96.0,-96.0,-71.0,-81.0,-93.0,-76.0,-86.0,-143.0,-117.0,-146.0,-185.0,-172.0
Fixed assets purchased,Cash from Investing Activity,-110.0,-134.0,-285.0,-124.0,-139.0,-159.0,-34.0,-484.0,-40.0,-41.0,-45.0,-43.0
Fixed assets sold,Cash from Investing Activity,1.0,2.0,4.0,0.0,6.0,11.0,2.0,3.0,10.0,12.0,1.0,13.0
Investments purchased,Cash from Investing Activity,-1811.0,-2091.0,-1883.0,-1106.0,-853.0,-1808.0,-1780.0,-1487.0,-2047.0,-1963.0,-2359.0,-3012.0
Investments sold,Cash from Investing Activity,1527.0,2520.0,1806.0,919.0,969.0,1749.0,1775.0,1488.0,1975.0,1938.0,2131.0,2851.0
Interest received,Cash from Investing Activity,57.0,12.0,2.0,2.0,17.0,9.0,32.0,23.0,8.0,12.0,17.0,17.0
Dividends received,Cash from Investing Activity,101.0,71.0,72.0,82.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Investment in group cos,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-95.0,0.0,0.0
Acquisition of companies,Cash from Investing Activity,0.0,0.0,0.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,-3.0,-1692.0,-22.0,-39.0,-26.0,-34.0,-219.0,223.0,-26.0,-74.0,-91.0,-8.0
Proceeds from borrowings,Cash from Financing Activity,0.0,0.0,710.0,485.0,80.0,79.0,187.0,50.0,241.0,33.0,118.0,75.0
Repayment of borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,-299.0,-61.0,-174.0,-80.0,-431.0,-41.0,-122.0,0.0
Interest paid fin,Cash from Financing Activity,-5.0,-52.0,-58.0,-34.0,-21.0,-21.0,-13.0,-4.0,-6.0,-10.0,-9.0,-11.0
Dividends paid,Cash from Financing Activity,-181.0,-68.0,-199.0,-119.0,-159.0,-363.0,-375.0,-356.0,-353.0,-349.0,-349.0,-524.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-3.0,-6.0,-7.0,-11.0,-13.0,-15.0,-20.0
Other financing items,Cash from Financing Activity,-29.0,622.0,-949.0,-655.0,-28.0,-35.0,-308.0,-5.0,-47.0,-183.0,-123.0,-74.0
