,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,2037.0,2957.0,-898.0,270.0,2043.0,356.0,1460.0,2832.0,2375.0,2539.0,5235.0,6347.0
Cash from Investing Activity,,98.0,-818.0,872.0,-2102.0,3.0,6508.0,150.0,267.0,-461.0,-1529.0,-3475.0,721.0
Cash from Financing Activity,,-1547.0,-1929.0,787.0,-232.0,875.0,-9522.0,-2184.0,-3828.0,-2013.0,177.0,-2403.0,-5547.0
Net Cash Flow,,588.0,210.0,761.0,-2064.0,2921.0,-2658.0,-573.0,-729.0,-98.0,1186.0,-642.0,1522.0
Free Cash Flow,,1198.0,2371.0,-1101.0,-455.0,1474.0,217.0,1529.0,2684.0,2321.0,3166.0,5140.0,6231.0
CFO/OP,,89.0,91.0,-17.0,29.0,106.0,35.0,72.0,150.0,143.0,132.0,254.0,484.0
Profit from operations,Cash from Operating Activity,3281.0,3863.0,3957.0,2478.0,2302.0,1462.0,1761.0,1858.0,1898.0,2005.0,2132.0,1534.0
Receivables,Cash from Operating Activity,-1407.0,-496.0,-213.0,-745.0,0.0,-82.0,31.0,24.0,61.0,36.0,-232.0,-19.0
Inventory,Cash from Operating Activity,1291.0,806.0,-2967.0,-381.0,2845.0,2523.0,1480.0,987.0,792.0,-1533.0,-1080.0,139.0
Payables,Cash from Operating Activity,-542.0,-53.0,278.0,23.0,-2.0,-141.0,219.0,320.0,125.0,150.0,547.0,-506.0
Loans Advances,Cash from Operating Activity,0.0,0.0,479.0,41.0,45.0,-678.0,52.0,0.0,0.0,0.0,0.0,0.0
Operating investments,Cash from Operating Activity,0.0,0.0,0.0,0.0,219.0,-328.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,0.0,-516.0,-2104.0,-722.0,-3131.0,-2360.0,-2484.0,-577.0,-415.0,2138.0,3991.0,5865.0
Working capital changes,Cash from Operating Activity,-658.0,-258.0,-4527.0,-1784.0,-24.0,-1064.0,-702.0,754.0,563.0,791.0,3225.0,5479.0
Direct taxes,Cash from Operating Activity,-640.0,-648.0,-328.0,-424.0,-234.0,-42.0,401.0,220.0,-86.0,-257.0,-122.0,-666.0
Exceptional CF items,Cash from Operating Activity,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed assets purchased,Cash from Investing Activity,-869.0,-645.0,-215.0,-3409.0,-604.0,-206.0,-14.0,-148.0,-64.0,-116.0,-96.0,-129.0
Fixed assets sold,Cash from Investing Activity,31.0,60.0,11.0,2684.0,35.0,68.0,83.0,1.0,9.0,743.0,1.0,13.0
Investments purchased,Cash from Investing Activity,-144.0,0.0,0.0,-949.0,-474.0,-11278.0,-2683.0,-1447.0,-1260.0,-1876.0,-1198.0,-30.0
Investments sold,Cash from Investing Activity,432.0,22.0,826.0,14.0,955.0,10321.0,2151.0,1620.0,1398.0,1737.0,121.0,56.0
Interest received,Cash from Investing Activity,407.0,155.0,196.0,329.0,110.0,124.0,138.0,112.0,45.0,180.0,603.0,887.0
Dividends received,Cash from Investing Activity,0.0,2.0,0.0,19.0,36.0,1973.0,197.0,336.0,954.0,583.0,999.0,1334.0
Invest in subsidiaries,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-149.0,0.0,0.0,0.0,0.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,0.0,0.0,251.0,6051.0,3.0,385.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,242.0,-411.0,52.0,-790.0,-307.0,-544.0,275.0,-441.0,-1543.0,-2781.0,-3905.0,-1410.0
