,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,8353.0,10028.0,11531.0,13218.0,14841.0,17003.0,23224.0,23885.0,22467.0,25210.0,35694.0,33986.0
Cash from Investing Activity,,999.0,-885.0,-14664.0,4533.0,-632.0,-331.0,-7373.0,-6485.0,-1071.0,-5093.0,-1864.0,3546.0
Cash from Financing Activity,,-4935.0,-6813.0,-6939.0,-20505.0,-14512.0,-17591.0,-9786.0,-24642.0,-26695.0,-17504.0,-24161.0,-39786.0
Net Cash Flow,,4417.0,2330.0,-10072.0,-2754.0,-303.0,-919.0,6065.0,-7242.0,-5299.0,2613.0,9669.0,-2254.0
Free Cash Flow,,6106.0,7305.0,8771.0,11220.0,12396.0,13696.0,21117.0,21724.0,19888.0,23009.0,33457.0,31259.0
CFO/OP,,101.0,93.0,92.0,107.0,107.0,97.0,106.0,100.0,89.0,95.0,105.0,101.0
Profit from operations,Cash from Operating Activity,15946.0,17839.0,19340.0,19963.0,22126.0,23920.0,28845.0,32921.0,37605.0,39523.0,41591.0,45273.0
Receivables,Cash from Operating Activity,-1475.0,-1654.0,-1743.0,-1523.0,-2881.0,-3861.0,-1835.0,-7937.0,-7076.0,-2667.0,-1769.0,-5177.0
Payables,Cash from Operating Activity,0.0,242.0,-19.0,328.0,916.0,-373.0,-245.0,1489.0,-279.0,91.0,176.0,-26.0
Loans Advances,Cash from Operating Activity,-221.0,-1134.0,0.0,0.0,0.0,0.0,-534.0,-1914.0,-3108.0,-1172.0,-1024.0,-2645.0
Other WC items,Cash from Operating Activity,854.0,600.0,-394.0,1279.0,1512.0,1867.0,3382.0,6938.0,4119.0,-1334.0,2322.0,5209.0
Working capital changes,Cash from Operating Activity,-842.0,-1946.0,-2156.0,84.0,-453.0,-2367.0,768.0,-1424.0,-6344.0,-5082.0,-295.0,-2639.0
Direct taxes,Cash from Operating Activity,-6751.0,-5865.0,-5653.0,-6829.0,-6832.0,-4550.0,-6389.0,-7612.0,-8794.0,-9231.0,-5602.0,-8648.0
Fixed assets purchased,Cash from Investing Activity,-2247.0,-2723.0,-2760.0,-1998.0,-2445.0,-3307.0,-2107.0,-2161.0,-2579.0,-2201.0,-2237.0,-2727.0
Investments purchased,Cash from Investing Activity,-23923.0,-24577.0,-66410.0,-69159.0,-79410.0,-37482.0,-46738.0,-59951.0,-75800.0,-78118.0,-82742.0,-82617.0
Investments sold,Cash from Investing Activity,25253.0,24980.0,52048.0,74003.0,78098.0,38861.0,40381.0,57356.0,76722.0,72956.0,84877.0,89699.0
Interest received,Cash from Investing Activity,2551.0,2383.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Dividends received,Cash from Investing Activity,0.0,0.0,2753.0,1768.0,1557.0,1929.0,1418.0,1898.0,1525.0,1768.0,2040.0,2713.0
Acquisition of companies,Cash from Investing Activity,-1376.0,-747.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inter corporate deposits,Cash from Investing Activity,0.0,-142.0,-164.0,-130.0,-24.0,-108.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,741.0,-59.0,-131.0,49.0,1592.0,-224.0,-327.0,-3627.0,-939.0,502.0,-3802.0,-3522.0
Proceeds from shares,Cash from Financing Activity,0.0,0.0,0.0,5.0,6.0,6.0,15.0,21.0,35.0,5.0,6.0,2.0
Repayment of borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-985.0,0.0
Dividends paid,Cash from Financing Activity,-4935.0,-6813.0,-6939.0,-7464.0,-13705.0,-9548.0,-9137.0,-12731.0,-13653.0,-14731.0,-20289.0,-18656.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-571.0,-698.0,-915.0,-1231.0,-2024.0,-2355.0,-2824.0
Other financing items,Cash from Financing Activity,0.0,0.0,0.0,-13046.0,-813.0,-7478.0,34.0,-11017.0,-11846.0,-754.0,-538.0,-18308.0
