,parent_line_item,Mar 2011,Mar 2012,Mar 2013,Mar 2014,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022
Cash from Operating Activity,,88.0,94.0,145.0,176.0,68.0,232.0,408.0,41.0,80.0,337.0,217.0,166.0
Cash from Investing Activity,,-134.0,-74.0,-40.0,-76.0,-54.0,-147.0,-289.0,89.0,-51.0,-246.0,-161.0,-104.0
Cash from Financing Activity,,46.0,-24.0,-90.0,-119.0,-17.0,-59.0,-80.0,-104.0,-52.0,-74.0,-67.0,-61.0
Net Cash Flow,,0.0,-4.0,15.0,-19.0,-2.0,26.0,39.0,26.0,-23.0,17.0,-12.0,0.0
Free Cash Flow,,-40.0,41.0,110.0,117.0,25.0,172.0,352.0,-16.0,34.0,271.0,59.0,-15.0
CFO/OP,,82.0,66.0,68.0,89.0,47.0,118.0,185.0,41.0,62.0,150.0,90.0,83.0
Profit from operations,Cash from Operating Activity,190.0,186.0,214.0,262.0,288.0,242.0,421.0,274.0,274.0,296.0,352.0,310.0
Receivables,Cash from Operating Activity,-19.0,3.0,-56.0,-7.0,-78.0,39.0,-43.0,-135.0,-59.0,-8.0,38.0,-46.0
Inventory,Cash from Operating Activity,-58.0,-43.0,5.0,-62.0,-65.0,-10.0,8.0,-178.0,-101.0,-24.0,-64.0,-175.0
Payables,Cash from Operating Activity,45.0,5.0,4.0,54.0,-14.0,-10.0,73.0,194.0,21.0,98.0,-38.0,155.0
Loans Advances,Cash from Operating Activity,1.0,-16.0,14.0,-12.0,1.0,0.0,0.0,0.0,-0.0,-1.0,0.0,0.0
Other WC items,Cash from Operating Activity,0.0,0.0,0.0,0.0,-1.0,12.0,33.0,-47.0,16.0,32.0,3.0,-9.0
Working capital changes,Cash from Operating Activity,-31.0,-51.0,-33.0,-27.0,-156.0,31.0,72.0,-165.0,-123.0,97.0,-60.0,-75.0
Interest paid,Cash from Operating Activity,0.0,0.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Direct taxes,Cash from Operating Activity,-71.0,-41.0,0.0,-59.0,-64.0,-41.0,-85.0,-68.0,-71.0,-56.0,-75.0,-69.0
Fixed assets purchased,Cash from Investing Activity,-131.0,-57.0,-47.0,-59.0,-61.0,-61.0,-58.0,-58.0,-47.0,-79.0,-168.0,-185.0
Fixed assets sold,Cash from Investing Activity,4.0,4.0,12.0,1.0,17.0,1.0,3.0,0.0,0.0,13.0,11.0,4.0
Investments purchased,Cash from Investing Activity,-380.0,-155.0,-216.0,-266.0,-28.0,-95.0,-561.0,-111.0,-152.0,-713.0,-630.0,-665.0
Investments sold,Cash from Investing Activity,494.0,123.0,219.0,261.0,28.0,91.0,350.0,250.0,139.0,526.0,664.0,748.0
Interest received,Cash from Investing Activity,6.0,2.0,0.0,2.0,1.0,2.0,1.0,2.0,3.0,4.0,5.0,3.0
Dividends received,Cash from Investing Activity,0.0,0.0,2.0,2.0,0.0,0.0,6.0,5.0,3.0,2.0,0.0,0.0
Invest in subsidiaries,Cash from Investing Activity,-126.0,0.0,-11.0,-13.0,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisition of companies,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,-73.0,-19.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,-1.0,9.0,0.0,-2.0,-0.0,-12.0,-10.0,1.0,2.0,1.0,-43.0,-10.0
