,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,841.0,539.0,544.0,563.0,643.0,508.0,620.0,900.0,-120.0,70.0,235.0,435.0
Cash from Investing Activity,,-329.0,-245.0,-234.0,-197.0,-430.0,-402.0,-152.0,-160.0,-121.0,-148.0,-239.0,-409.0
Cash from Financing Activity,,-572.0,-297.0,-301.0,-364.0,-196.0,-95.0,-88.0,-287.0,-292.0,-122.0,217.0,92.0
Net Cash Flow,,-60.0,-3.0,9.0,3.0,17.0,10.0,380.0,453.0,-533.0,-201.0,213.0,117.0
Free Cash Flow,,434.0,296.0,309.0,362.0,206.0,104.0,471.0,727.0,-274.0,-121.0,-23.0,2.0
CFO/OP,,158.0,100.0,107.0,90.0,91.0,80.0,184.0,148.0,3.0,30.0,51.0,81.0
Profit from operations,Cash from Operating Activity,645.0,776.0,685.0,943.0,1143.0,918.0,405.0,730.0,636.0,733.0,849.0,807.0
Receivables,Cash from Operating Activity,-5.0,-216.0,-173.0,-233.0,3.0,128.0,-16.0,122.0,-161.0,-919.0,-559.0,-87.0
Inventory,Cash from Operating Activity,-15.0,-78.0,-63.0,-57.0,-224.0,-61.0,-43.0,201.0,-492.0,59.0,-248.0,-534.0
Payables,Cash from Operating Activity,138.0,68.0,43.0,65.0,73.0,-46.0,75.0,17.0,84.0,226.0,196.0,325.0
Loans Advances,Cash from Operating Activity,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,101.0,148.0,194.0,99.0,38.0,-240.0,281.0,-40.0,-47.0,109.0,188.0,138.0
Working capital changes,Cash from Operating Activity,338.0,-78.0,2.0,-127.0,-110.0,-220.0,298.0,299.0,-616.0,-524.0,-422.0,-158.0
Direct taxes,Cash from Operating Activity,-142.0,-160.0,-144.0,-253.0,-390.0,-190.0,-82.0,-130.0,-140.0,-139.0,-192.0,-214.0
Proceeds from borrowings,Cash from Financing Activity,121.0,25.0,130.0,75.0,0.0,149.0,250.0,0.0,0.0,77.0,497.0,600.0
Repayment of borrowings,Cash from Financing Activity,-517.0,-211.0,-342.0,-357.0,-101.0,-138.0,-235.0,-250.0,0.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-72.0,-79.0,-58.0,-51.0,-31.0,-27.0,-28.0,-18.0,-5.0,0.0,-6.0,-55.0
Dividends paid,Cash from Financing Activity,-30.0,-26.0,-24.0,-25.0,-53.0,-66.0,-66.0,-13.0,-278.0,-199.0,-265.0,-249.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-5.0,-10.0,-7.0,-10.0,-205.0
Other financing items,Cash from Financing Activity,-74.0,-5.0,-6.0,-6.0,-11.0,-14.0,0.0,0.0,0.0,6.0,0.0,0.0
