,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,28.0,29.0,4.0,52.0,-72.0,1137.0,303.0,95.0,13.0,129.0,-88.0,84.0
Cash from Investing Activity,,77.0,-21.0,-4.0,-5.0,-360.0,-382.0,15.0,-108.0,-56.0,40.0,-105.0,-57.0
Cash from Financing Activity,,-100.0,-10.0,-11.0,-54.0,629.0,-645.0,-277.0,-43.0,-58.0,-155.0,192.0,197.0
Net Cash Flow,,5.0,-2.0,-10.0,-7.0,197.0,110.0,41.0,-55.0,-102.0,14.0,-0.0,224.0
Free Cash Flow,,24.0,20.0,-5.0,41.0,-365.0,1081.0,285.0,45.0,32.0,134.0,-129.0,12.0
CFO/OP,,109.0,629.0,31.0,126.0,-98.0,354.0,69.0,45.0,5.0,25.0,-16.0,20.0
Profit from operations,Cash from Operating Activity,21.0,7.0,19.0,24.0,-33.0,346.0,407.0,224.0,296.0,407.0,466.0,452.0
Receivables,Cash from Operating Activity,44.0,30.0,10.0,-10.0,-651.0,494.0,120.0,-112.0,-81.0,12.0,-184.0,-590.0
Inventory,Cash from Operating Activity,68.0,3.0,5.0,-0.0,-116.0,9.0,-6.0,-86.0,-137.0,115.0,37.0,-113.0
Payables,Cash from Operating Activity,-85.0,-9.0,-35.0,1.0,423.0,7.0,-53.0,499.0,157.0,-484.0,-166.0,238.0
Loans Advances,Cash from Operating Activity,28.0,-10.0,5.0,2.0,-496.0,148.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,-51.0,14.0,6.0,25.0,827.0,159.0,-216.0,-409.0,-221.0,55.0,-237.0,124.0
Working capital changes,Cash from Operating Activity,5.0,29.0,-9.0,18.0,-13.0,817.0,-156.0,-108.0,-282.0,-301.0,-551.0,-342.0
Direct taxes,Cash from Operating Activity,2.0,-7.0,-6.0,10.0,-26.0,-26.0,52.0,-21.0,-0.0,24.0,-2.0,-27.0
Fixed assets purchased,Cash from Investing Activity,-5.0,-12.0,-9.0,-11.0,-319.0,-126.0,-30.0,-51.0,-99.0,-51.0,-44.0,-72.0
Fixed assets sold,Cash from Investing Activity,1.0,3.0,0.0,0.0,26.0,70.0,12.0,0.0,118.0,55.0,3.0,0.0
Investments sold,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0
Interest received,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
Acquisition of companies,Cash from Investing Activity,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,0.0
Inter corporate deposits,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,80.0,-9.0,6.0,6.0,-68.0,-326.0,9.0,-57.0,-76.0,40.0,-64.0,6.0
Proceeds from shares,Cash from Financing Activity,15.0,0.0,0.0,0.0,0.0,0.0,116.0,2.0,0.0,0.0,0.0,1.0
Proceeds from borrowings,Cash from Financing Activity,0.0,18.0,17.0,0.0,672.0,54.0,11.0,116.0,108.0,82.0,650.0,184.0
Repayment of borrowings,Cash from Financing Activity,-92.0,-2.0,0.0,-40.0,-13.0,-416.0,-286.0,-38.0,-25.0,-36.0,-394.0,-18.0
Interest paid fin,Cash from Financing Activity,-25.0,-27.0,-25.0,-24.0,-30.0,-212.0,-105.0,-56.0,-111.0,-141.0,-145.0,-134.0
Dividends paid,Cash from Financing Activity,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-17.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,-1.0,-1.0,0.0,-71.0,-85.0,-67.0,-68.0,-59.0,-54.0,-77.0
Other financing items,Cash from Financing Activity,2.0,1.0,-2.0,11.0,0.0,0.0,73.0,0.0,37.0,0.0,135.0,257.0
