,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,326.0,178.0,295.0,213.0,202.0,407.0,451.0,245.0,430.0,602.0,304.0,367.0
Cash from Investing Activity,,-136.0,-75.0,-72.0,-75.0,-85.0,-105.0,-266.0,-465.0,-248.0,-229.0,-371.0,-217.0
Cash from Financing Activity,,-162.0,-86.0,-207.0,-83.0,-109.0,-135.0,-66.0,89.0,-133.0,-214.0,-110.0,119.0
Net Cash Flow,,28.0,17.0,16.0,55.0,7.0,168.0,119.0,-131.0,49.0,159.0,-177.0,270.0
Free Cash Flow,,339.0,96.0,190.0,121.0,107.0,284.0,348.0,-315.0,130.0,367.0,28.0,60.0
CFO/OP,,169.0,85.0,111.0,81.0,73.0,127.0,119.0,70.0,90.0,109.0,70.0,93.0
Profit from operations,Cash from Operating Activity,275.0,342.0,351.0,415.0,461.0,434.0,482.0,584.0,746.0,832.0,724.0,619.0
Receivables,Cash from Operating Activity,52.0,-51.0,2.0,-106.0,-46.0,86.0,-72.0,-30.0,-52.0,-90.0,-56.0,-96.0
Inventory,Cash from Operating Activity,46.0,-5.0,-2.0,-48.0,-106.0,14.0,54.0,-219.0,-81.0,15.0,-156.0,-7.0
Payables,Cash from Operating Activity,-29.0,-15.0,20.0,45.0,11.0,-12.0,103.0,47.0,-16.0,40.0,4.0,35.0
Loans Advances,Cash from Operating Activity,-6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,60.0,-10.0,3.0,18.0,1.0,-15.0,-14.0,-5.0,-4.0,14.0,-15.0,-12.0
Working capital changes,Cash from Operating Activity,122.0,-81.0,23.0,-91.0,-140.0,73.0,72.0,-207.0,-153.0,-21.0,-222.0,-81.0
Direct taxes,Cash from Operating Activity,-71.0,-84.0,-79.0,-111.0,-120.0,-99.0,-103.0,-133.0,-163.0,-210.0,-198.0,-171.0
Fixed assets purchased,Cash from Investing Activity,-78.0,-149.0,-117.0,-94.0,-96.0,-129.0,-106.0,-561.0,-302.0,-235.0,-278.0,-310.0
Fixed assets sold,Cash from Investing Activity,91.0,67.0,12.0,2.0,1.0,7.0,4.0,1.0,1.0,1.0,1.0,3.0
Investments purchased,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0,0.0,0.0,0.0,0.0
Investments sold,Cash from Investing Activity,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,0.0,15.0
Interest received,Cash from Investing Activity,4.0,5.0,3.0,4.0,5.0,7.0,17.0,19.0,14.0,17.0,29.0,48.0
Dividends received,Cash from Investing Activity,2.0,7.0,22.0,14.0,10.0,22.0,13.0,18.0,14.0,25.0,17.0,29.0
Acquisition of companies,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-94.0,0.0,0.0,-58.0,0.0
Other investing items,Cash from Investing Activity,-156.0,-5.0,8.0,-0.0,-5.0,-12.0,-205.0,152.0,25.0,-41.0,-82.0,-2.0
