,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,2915.0,3498.0,4504.0,2347.0,2052.0,1376.0,3.0,3256.0,2199.0,3880.0,3443.0,4884.0
Cash from Investing Activity,,-3159.0,-1660.0,1485.0,-962.0,-3605.0,-987.0,2434.0,-2043.0,-2310.0,-5792.0,-3673.0,-3577.0
Cash from Financing Activity,,448.0,-2018.0,-5727.0,-1191.0,816.0,1617.0,-1056.0,-3894.0,1731.0,467.0,-1010.0,-1238.0
Net Cash Flow,,204.0,-180.0,263.0,194.0,-737.0,2005.0,1382.0,-2681.0,1620.0,-1445.0,-1241.0,69.0
Free Cash Flow,,-885.0,1062.0,3887.0,1673.0,-782.0,-1510.0,-1514.0,194.0,-1685.0,-641.0,-581.0,1582.0
CFO/OP,,122.0,814.0,150.0,161.0,160.0,71.0,-4.0,146.0,125.0,135.0,94.0,85.0
Profit from operations,Cash from Operating Activity,2588.0,2943.0,3401.0,2077.0,1942.0,2522.0,1636.0,2370.0,1837.0,2835.0,3491.0,5696.0
Receivables,Cash from Operating Activity,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inventory,Cash from Operating Activity,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Payables,Cash from Operating Activity,529.0,1286.0,2415.0,477.0,357.0,469.0,169.0,1688.0,602.0,1208.0,691.0,487.0
Loans Advances,Cash from Operating Activity,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,-38.0,-512.0,-1061.0,-43.0,23.0,-1454.0,-1841.0,-712.0,-284.0,-30.0,-623.0,-1125.0
Working capital changes,Cash from Operating Activity,534.0,774.0,1354.0,434.0,380.0,-985.0,-1672.0,975.0,318.0,1178.0,68.0,-638.0
Direct taxes,Cash from Operating Activity,-208.0,-219.0,-250.0,-164.0,-269.0,-161.0,39.0,-89.0,44.0,-133.0,-117.0,0.0
Other operating items,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-174.0
Fixed assets purchased,Cash from Investing Activity,-3805.0,-2437.0,-620.0,-715.0,-2847.0,-2912.0,-1646.0,-3138.0,-3921.0,-4525.0,-4129.0,-3329.0
Fixed assets sold,Cash from Investing Activity,6.0,1.0,2.0,41.0,13.0,26.0,128.0,76.0,38.0,3.0,106.0,27.0
Investments purchased,Cash from Investing Activity,-438.0,-1219.0,-1408.0,-954.0,-3638.0,-770.0,0.0,0.0,-782.0,-217.0,0.0,-1463.0
Investments sold,Cash from Investing Activity,1560.0,0.0,1631.0,0.0,1874.0,4014.0,4851.0,994.0,100.0,300.0,368.0,96.0
Interest received,Cash from Investing Activity,289.0,514.0,534.0,318.0,492.0,342.0,286.0,555.0,327.0,190.0,251.0,957.0
Dividends received,Cash from Investing Activity,0.0,0.0,90.0,246.0,218.0,123.0,304.0,543.0,139.0,239.0,232.0,219.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,17.0,0.0,0.0,467.0,0.0,0.0,0.0,236.0,139.0,4.0,0.0
Acquisition of companies,Cash from Investing Activity,-97.0,0.0,0.0,0.0,0.0,-234.0,-30.0,-549.0,0.0,-848.0,-1069.0,-200.0
Other investing items,Cash from Investing Activity,-674.0,1463.0,1256.0,101.0,-183.0,-1577.0,-1459.0,-523.0,1553.0,-1075.0,564.0,116.0
