,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-12273.0,23645.0,52636.0,19383.0,48671.0,79565.0,138015.0,58111.0,-3771.0,157284.0,122805.0,67325.0
Cash from Investing Activity,,-13175.0,-12060.0,-1711.0,-50551.0,-30282.0,-42095.0,-63631.0,-40007.0,-67689.0,-144737.0,-77140.0,-13014.0
Cash from Financing Activity,,24827.0,5814.0,-35470.0,39676.0,-19997.0,2992.0,-54667.0,17451.0,24791.0,13765.0,5589.0,-4661.0
Net Cash Flow,,-621.0,17399.0,15455.0,8508.0,-1608.0,40462.0,19718.0,35555.0,-46669.0,26312.0,51255.0,49651.0
Free Cash Flow,,-13481.0,22867.0,51334.0,18367.0,47570.0,77717.0,136339.0,56369.0,-5951.0,153676.0,118100.0,63778.0
CFO/OP,,-43.0,428.0,-2018.0,-224.0,-484.0,-15611.0,-6609.0,432.0,21.0,285.0,251.0,171.0
Profit from operations,Cash from Operating Activity,22716.0,23045.0,23625.0,24530.0,27137.0,33692.0,39859.0,45576.0,56183.0,66993.0,76904.0,83930.0
Loans Advances,Cash from Operating Activity,-56766.0,-64849.0,-41180.0,-68750.0,-97298.0,-69243.0,-96893.0,-134905.0,-163893.0,-178265.0,-164020.0,-230271.0
Operating investments,Cash from Operating Activity,-14494.0,-4018.0,-6607.0,-14737.0,3346.0,-31531.0,9048.0,-16669.0,-15829.0,16736.0,7501.0,6075.0
Operating Deposits,Cash from Operating Activity,26443.0,65122.0,61510.0,73209.0,95521.0,119468.0,159156.0,131426.0,119466.0,232993.0,198057.0,188380.0
Other WC items,Cash from Operating Activity,15163.0,10844.0,21192.0,9582.0,28321.0,29572.0,30680.0,37665.0,11177.0,32171.0,22479.0,35760.0
Working capital changes,Cash from Operating Activity,-29654.0,7099.0,34914.0,-696.0,29890.0,48265.0,101990.0,17517.0,-49078.0,103635.0,64018.0,-56.0
Direct taxes,Cash from Operating Activity,-5335.0,-6499.0,-5903.0,-4451.0,-8356.0,-2392.0,-3834.0,-4982.0,-10875.0,-13344.0,-18116.0,-16548.0
Fixed assets purchased,Cash from Investing Activity,-1245.0,-848.0,-1317.0,-1042.0,-1148.0,-1873.0,-1688.0,-1860.0,-2468.0,-3679.0,-4770.0,-3730.0
Fixed assets sold,Cash from Investing Activity,37.0,70.0,16.0,27.0,47.0,26.0,12.0,117.0,287.0,70.0,65.0,183.0
Investments purchased,Cash from Investing Activity,-11724.0,-11041.0,-305.0,-49558.0,-29046.0,-40461.0,-61311.0,-37579.0,-65825.0,-142322.0,-72583.0,-9467.0
Other investing items,Cash from Investing Activity,-243.0,-241.0,-105.0,23.0,-135.0,214.0,-644.0,-686.0,316.0,1195.0,148.0,0.0
