,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-1083.0,2904.0,7498.0,-1723.0,-10842.0,693.0,2447.0,6896.0,-1440.0,11581.0,7628.0,-11336.0
Cash from Investing Activity,,-151.0,-151.0,-99.0,-134.0,-106.0,-100.0,-169.0,-300.0,-175.0,-260.0,-495.0,-506.0
Cash from Financing Activity,,1885.0,-186.0,-77.0,1100.0,4220.0,698.0,217.0,378.0,228.0,461.0,4750.0,-2607.0
Net Cash Flow,,651.0,2567.0,7322.0,-758.0,-6729.0,1292.0,2495.0,6974.0,-1387.0,11783.0,11883.0,-14449.0
Free Cash Flow,,-1234.0,2753.0,7399.0,-1858.0,-10968.0,584.0,2258.0,6594.0,-1617.0,11305.0,7112.0,-11742.0
CFO/OP,,-12.0,38.0,140.0,-56.0,-1058.0,11.0,48.0,120.0,-15.0,97.0,48.0,-56.0
Profit from operations,Cash from Operating Activity,2305.0,2973.0,1994.0,2556.0,2723.0,3318.0,4251.0,5681.0,6734.0,8667.0,10661.0,10255.0
Loans Advances,Cash from Operating Activity,-9679.0,-8964.0,12047.0,9718.0,3131.0,-4205.0,-15534.0,-28765.0,-40050.0,-29019.0,-35844.0,-52021.0
Operating investments,Cash from Operating Activity,202.0,-3466.0,-2359.0,-5033.0,-16095.0,1947.0,-10391.0,-480.0,-280.0,577.0,-13751.0,-19372.0
Operating borrowings,Cash from Operating Activity,800.0,-1899.0,-1216.0,-2148.0,6285.0,-6479.0,63.0,3218.0,2081.0,-3821.0,13311.0,11381.0
Operating Deposits,Cash from Operating Activity,5317.0,16870.0,60.0,-74.0,1670.0,9414.0,23939.0,28286.0,31789.0,36662.0,36394.0,43418.0
Other WC items,Cash from Operating Activity,-28.0,-2172.0,-3028.0,-6744.0,-8557.0,-3301.0,117.0,-1043.0,-1713.0,-1485.0,-3143.0,-4997.0
Working capital changes,Cash from Operating Activity,-3388.0,370.0,5504.0,-4280.0,-13566.0,-2625.0,-1805.0,1215.0,-8174.0,2914.0,-3033.0,-21591.0
Direct taxes,Cash from Operating Activity,0.0,-439.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed assets purchased,Cash from Investing Activity,-155.0,-155.0,-103.0,-140.0,-133.0,-124.0,-192.0,-309.0,-324.0,-279.0,-519.0,-422.0
Fixed assets sold,Cash from Investing Activity,4.0,4.0,4.0,5.0,7.0,14.0,4.0,7.0,147.0,3.0,4.0,16.0
Investments sold,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0
Issue of shares on acq,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,2.0,16.0,21.0,-103.0
Other investing items,Cash from Investing Activity,0.0,0.0,0.0,0.0,20.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
Proceeds from shares,Cash from Financing Activity,400.0,394.0,300.0,3487.0,4703.0,963.0,0.0,404.0,0.0,1000.0,3500.0,0.0
Proceeds from debentures,Cash from Financing Activity,2000.0,0.0,125.0,0.0,0.0,0.0,506.0,290.0,938.0,774.0,2823.0,0.0
Redemption of debentures,Cash from Financing Activity,0.0,0.0,0.0,-1925.0,-200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-355.0,-478.0,-502.0,-462.0,-283.0,-264.0,-289.0,-316.0,-374.0,-438.0,-581.0,-684.0
Dividends paid,Cash from Financing Activity,-137.0,-85.0,0.0,0.0,0.0,0.0,0.0,0.0,-337.0,-875.0,-991.0,-1923.0
Other financing items,Cash from Financing Activity,-23.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
