,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,35531.0,37900.0,30199.0,23857.0,18891.0,26633.0,29001.0,14283.0,35388.0,67915.0,63102.0,13041.0
Cash from Investing Activity,,-36232.0,-36694.0,-39571.0,-25139.0,-20878.0,-33115.0,-25672.0,-4444.0,-15417.0,-22781.0,-49982.0,-24810.0
Cash from Financing Activity,,5201.0,-3795.0,6205.0,2012.0,8830.0,3390.0,9904.0,-3380.0,-26243.0,-37006.0,-18786.0,-1344.0
Net Cash Flow,,4500.0,-2589.0,-3167.0,730.0,6843.0,-3092.0,13232.0,6459.0,-6272.0,8128.0,-5666.0,-13113.0
Free Cash Flow,,3643.0,6455.0,14181.0,-11191.0,-16346.0,-2898.0,9146.0,-655.0,16443.0,36732.0,26034.0,-23195.0
CFO/OP,,101.0,104.0,108.0,85.0,87.0,158.0,96.0,66.0,121.0,125.0,120.0,87.0
Profit from operations,Cash from Operating Activity,43397.0,38626.0,28840.0,33312.0,28771.0,23352.0,31198.0,26943.0,41694.0,65106.0,58937.0,25393.0
Receivables,Cash from Operating Activity,-3179.0,-2223.0,-4152.0,-10688.0,-9109.0,9950.0,-5505.0,185.0,-2213.0,-1876.0,3573.0,-1587.0
Inventory,Cash from Operating Activity,-3692.0,-5743.0,-6621.0,-3560.0,2069.0,2326.0,3814.0,472.0,-5665.0,-7265.0,2127.0,-4318.0
Payables,Cash from Operating Activity,3598.0,3947.0,9301.0,7320.0,-4692.0,-8085.0,5748.0,-7012.0,6945.0,13706.0,1303.0,-1973.0
Loans Advances,Cash from Operating Activity,0.0,-520.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-815.0
Other WC items,Cash from Operating Activity,-398.0,5852.0,4727.0,494.0,4512.0,875.0,-4150.0,-4396.0,-2194.0,2760.0,1153.0,-345.0
Working capital changes,Cash from Operating Activity,-3672.0,1313.0,3254.0,-6434.0,-7221.0,5065.0,-93.0,-10750.0,-3127.0,7325.0,8156.0,-9038.0
Direct taxes,Cash from Operating Activity,-4194.0,-2040.0,-1895.0,-3021.0,-2659.0,-1785.0,-2105.0,-1910.0,-3179.0,-4516.0,-3991.0,-3314.0
Proceeds from shares,Cash from Financing Activity,0.0,7433.0,5.0,0.0,0.0,3889.0,2603.0,19.0,20.0,82.0,1108.0,18.0
Redemption of debentures,Cash from Financing Activity,-744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proceeds from borrowings,Cash from Financing Activity,36363.0,19519.0,33390.0,37482.0,51128.0,38297.0,46641.0,46578.0,43934.0,18829.0,13384.0,26425.0
Repayment of borrowings,Cash from Financing Activity,-23332.0,-24924.0,-21732.0,-29964.0,-35198.0,-29847.0,-29709.0,-42816.0,-62557.0,-47414.0,-21443.0,-18110.0
Interest paid fin,Cash from Financing Activity,-6307.0,-5716.0,-5336.0,-5411.0,-7005.0,-7518.0,-8123.0,-9251.0,-9336.0,-9332.0,-5814.0,-5111.0
Dividends paid,Cash from Financing Activity,-720.0,-108.0,-121.0,-96.0,-95.0,-57.0,-30.0,-100.0,-141.0,-1059.0,-2492.0,-2203.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-1346.0,-1477.0,-1559.0,-1517.0,-1924.0,-2393.0,-2145.0
Other financing items,Cash from Financing Activity,-57.0,0.0,0.0,0.0,0.0,-29.0,-0.0,3750.0,3355.0,3812.0,-1136.0,-218.0
