,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,156.0,268.0,259.0,279.0,281.0,292.0,714.0,524.0,111.0,426.0,205.0,-39.0
Cash from Investing Activity,,-922.0,-371.0,-124.0,-149.0,-120.0,-73.0,-162.0,70.0,-120.0,-85.0,-97.0,9.0
Cash from Financing Activity,,727.0,98.0,-108.0,-161.0,-171.0,-206.0,-552.0,-586.0,35.0,-334.0,-136.0,-2.0
Net Cash Flow,,-40.0,-5.0,27.0,-31.0,-10.0,13.0,0.0,8.0,26.0,7.0,-28.0,-32.0
Free Cash Flow,,-766.0,-104.0,153.0,132.0,160.0,215.0,663.0,471.0,-18.0,348.0,146.0,-69.0
CFO/OP,,68.0,152.0,144.0,95.0,96.0,84.0,140.0,100.0,40.0,106.0,87.0,5.0
Profit from operations,Cash from Operating Activity,310.0,191.0,186.0,313.0,319.0,386.0,557.0,595.0,371.0,458.0,309.0,542.0
Receivables,Cash from Operating Activity,-18.0,1.0,14.0,-50.0,16.0,31.0,43.0,-32.0,-46.0,-55.0,-24.0,-591.0
Inventory,Cash from Operating Activity,-39.0,-30.0,-12.0,-18.0,-22.0,-51.0,66.0,-16.0,-164.0,11.0,22.0,89.0
Payables,Cash from Operating Activity,27.0,123.0,68.0,47.0,-10.0,-45.0,101.0,51.0,-11.0,19.0,8.0,253.0
Loans Advances,Cash from Operating Activity,-78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,7.0,-4.0,1.0,-2.0,-5.0,2.0,6.0,-8.0,-5.0,43.0,-53.0,-264.0
Working capital changes,Cash from Operating Activity,-101.0,91.0,72.0,-22.0,-21.0,-63.0,216.0,-6.0,-227.0,18.0,-48.0,-513.0
Direct taxes,Cash from Operating Activity,-53.0,-14.0,1.0,-12.0,-17.0,-31.0,-59.0,-66.0,-34.0,-50.0,-56.0,-67.0
Fixed assets purchased,Cash from Investing Activity,-924.22,-372.2,-107.02,-148.07,-121.78,-77.07,-51.0,-53.4,-130.02,-79.14,-59.65,-31.65
Fixed assets sold,Cash from Investing Activity,2.05,0.17,0.89,1.08,0.54,0.42,0.33,0.86,0.65,0.85,0.31,0.98
Investments purchased,Cash from Investing Activity,0.0,0.0,0.0,-179.08,-66.0,-191.0,-113.29,-4.16,0.0,-7.31,-29.28,0.0
Investments sold,Cash from Investing Activity,0.0,0.0,0.0,179.46,66.08,191.16,0.0,105.98,10.02,0.02,0.0,29.74
Interest received,Cash from Investing Activity,0.69,0.6,2.52,1.94,2.42,4.97,3.09,1.54,1.15,0.57,1.39,3.08
Other investing items,Cash from Investing Activity,-0.81,-0.02,-20.51,-3.85,-1.17,-1.73,-0.67,19.35,-1.6,-0.27,-10.06,6.62
Proceeds from shares,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,7.34
Proceeds from borrowings,Cash from Financing Activity,1020.0,184.32,54.32,25.74,153.0,0.0,0.0,399.5,274.43,32.85,9.42,8.4
Repayment of borrowings,Cash from Financing Activity,-242.88,-1.17,-0.08,-49.01,-177.99,-64.28,-430.89,-890.48,-161.66,-297.35,-102.01,0.0
Interest paid fin,Cash from Financing Activity,-14.24,-60.17,-137.64,-125.93,-127.87,-120.61,-93.18,-46.54,0.0,-30.18,-12.42,-2.19
Dividends paid,Cash from Financing Activity,-30.55,-24.55,-24.54,-12.29,-18.52,-18.52,-25.61,-46.1,-75.48,-35.85,-30.73,-10.27
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-2.45,-2.45,-2.47,-2.13,-3.1,-3.77,-5.53
Other financing items,Cash from Financing Activity,-5.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
