,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,503.0,1402.0,1021.0,-2613.0,-1243.0,1012.0,805.0,1348.0,-120.0,285.0,-442.0,77.0
Cash from Investing Activity,,-648.0,85.0,-1861.0,7.0,685.0,-165.0,-713.0,-130.0,1313.0,-340.0,870.0,-15.0
Cash from Financing Activity,,-191.0,-219.0,-222.0,2737.0,-93.0,-953.0,-158.0,-334.0,-231.0,-284.0,-280.0,-112.0
Net Cash Flow,,-336.0,1268.0,-1062.0,131.0,-650.0,-106.0,-67.0,884.0,962.0,-340.0,149.0,-50.0
Free Cash Flow,,498.0,1389.0,985.0,-2619.0,-1282.0,974.0,807.0,1345.0,-132.0,251.0,-516.0,19.0
CFO/OP,,107.0,458.0,352.0,-680.0,-303.0,221.0,233.0,359.0,-12.0,41.0,-35.0,100.0
Profit from operations,Cash from Operating Activity,615.0,203.0,335.0,348.0,435.0,480.0,428.0,437.0,638.0,878.0,498.0,365.0
Receivables,Cash from Operating Activity,222.0,-150.0,101.0,-242.0,162.0,-54.0,55.0,-205.0,-160.0,-78.0,-703.0,-18.0
Inventory,Cash from Operating Activity,5.0,-26.0,1.0,-1.0,-191.0,11.0,203.0,-155.0,66.0,-49.0,-48.0,79.0
Payables,Cash from Operating Activity,-144.0,-42.0,-42.0,149.0,36.0,28.0,161.0,272.0,-199.0,43.0,371.0,-44.0
Loans Advances,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-466.0,-816.0,-75.0,102.0,-418.0
Other WC items,Cash from Operating Activity,-69.0,1524.0,681.0,-2819.0,-1591.0,591.0,-4.0,1471.0,403.0,-402.0,-391.0,390.0
Working capital changes,Cash from Operating Activity,13.0,1307.0,742.0,-2913.0,-1585.0,576.0,415.0,918.0,-706.0,-561.0,-670.0,-12.0
Direct taxes,Cash from Operating Activity,-145.0,-108.0,-56.0,-49.0,-93.0,-44.0,-38.0,-7.0,-51.0,-32.0,-270.0,-276.0
Exceptional CF items,Cash from Operating Activity,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proceeds from borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,146.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0
Repayment of borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-678.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0
Dividends paid,Cash from Financing Activity,-191.0,-219.0,-222.0,-232.0,-239.0,-275.0,-158.0,-334.0,-230.0,-282.0,-277.0,-207.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-1.0,-1.0,-7.0
Other financing items,Cash from Financing Activity,0.0,0.0,0.0,2969.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
