,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,127.0,140.0,201.0,123.0,194.0,276.0,315.0,170.0,626.0,801.0,902.0,704.0
Cash from Investing Activity,,-112.0,-26.0,-45.0,-21.0,-28.0,24.0,-231.0,2.0,-962.0,-404.0,-296.0,-586.0
Cash from Financing Activity,,-1.0,-100.0,-184.0,-60.0,-156.0,-306.0,-87.0,-138.0,357.0,-385.0,-580.0,-123.0
Net Cash Flow,,13.0,15.0,-28.0,43.0,11.0,-6.0,-3.0,34.0,20.0,11.0,27.0,-5.0
Free Cash Flow,,56.0,-63.0,48.0,94.0,153.0,205.0,315.0,-529.0,-138.0,540.0,783.0,623.0
CFO/OP,,91.0,94.0,107.0,75.0,85.0,97.0,81.0,56.0,104.0,104.0,107.0,87.0
Profit from operations,Cash from Operating Activity,184.0,211.0,243.0,211.0,311.0,357.0,551.0,607.0,751.0,939.0,1096.0,1191.0
Receivables,Cash from Operating Activity,-35.0,-32.0,19.0,-53.0,11.0,-12.0,-71.0,-293.0,-42.0,-72.0,-50.0,-57.0
Inventory,Cash from Operating Activity,-16.0,-28.0,-12.0,-14.0,-30.0,-31.0,-70.0,-63.0,-21.0,-72.0,-26.0,-154.0
Payables,Cash from Operating Activity,32.0,43.0,-1.0,19.0,-29.0,52.0,46.0,53.0,32.0,138.0,83.0,-20.0
Other WC items,Cash from Operating Activity,0.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Working capital changes,Cash from Operating Activity,-20.0,-17.0,6.0,-47.0,-51.0,10.0,-94.0,-302.0,-30.0,-6.0,7.0,-231.0
Direct taxes,Cash from Operating Activity,-38.0,-53.0,-48.0,-41.0,-65.0,-91.0,-142.0,-135.0,-95.0,-132.0,-201.0,-256.0
Fixed assets purchased,Cash from Investing Activity,-71.0,-203.0,-156.0,-36.0,-49.0,-73.0,-48.0,-707.0,-765.0,-261.0,-120.0,-83.0
Fixed assets sold,Cash from Investing Activity,0.0,0.0,3.0,8.0,7.0,2.0,48.0,8.0,1.0,1.0,1.0,2.0
Investments purchased,Cash from Investing Activity,-246.0,-199.0,-183.0,-420.0,-425.0,-383.0,-541.0,-508.0,-743.0,-869.0,-980.0,-2274.0
Investments sold,Cash from Investing Activity,204.0,419.0,292.0,423.0,436.0,474.0,317.0,1209.0,557.0,719.0,1055.0,1879.0
Interest received,Cash from Investing Activity,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,4.0,5.0,10.0
Dividends received,Cash from Investing Activity,0.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Invest in subsidiaries,Cash from Investing Activity,0.0,-52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,0.0,2.0,-2.0,3.0,1.0,-1.0,-9.0,0.0,-13.0,2.0,-257.0,-120.0
Proceeds from shares,Cash from Financing Activity,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,20.0,24.0,232.0
Proceeds from borrowings,Cash from Financing Activity,32.0,89.0,0.0,4.0,0.0,6.0,0.0,0.0,610.0,0.0,0.0,0.0
Repayment of borrowings,Cash from Financing Activity,-0.0,-0.0,-175.0,0.0,-0.0,0.0,0.0,-0.0,-87.0,-192.0,-344.0,-14.0
Investment subsidy,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-4.0,-2.0,-3.0,-3.0,-4.0,-2.0,-6.0,-2.0,-32.0,-44.0,-10.0,-3.0
Dividends paid,Cash from Financing Activity,-30.0,-188.0,-6.0,-10.0,-21.0,-141.0,-73.0,-128.0,-128.0,-157.0,-237.0,-313.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-9.0,-8.0,-8.0,-10.0,-13.0,-13.0,-25.0
Other financing items,Cash from Financing Activity,0.0,0.0,0.0,-50.0,-131.0,-161.0,0.0,0.0,0.0,0.0,0.0,0.0
