,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,83.0,936.0,689.0,354.0,-918.0,373.0,1151.0,-1575.0,-4405.0,-1253.0,3503.0,1867.0
Cash from Investing Activity,,-415.0,-605.0,-709.0,-1095.0,-1104.0,-1090.0,-882.0,-1471.0,-1308.0,-1481.0,-2899.0,-2964.0
Cash from Financing Activity,,261.0,-319.0,-59.0,897.0,2210.0,1619.0,264.0,2918.0,6118.0,3239.0,1155.0,909.0
Net Cash Flow,,-71.0,12.0,-79.0,156.0,188.0,902.0,532.0,-128.0,406.0,505.0,1759.0,-189.0
Free Cash Flow,,-261.0,424.0,65.0,-727.0,-2048.0,-617.0,227.0,-2531.0,-5724.0,-2363.0,1044.0,-1280.0
CFO/OP,,40.0,134.0,95.0,43.0,-28.0,27.0,63.0,-44.0,-94.0,-5.0,71.0,42.0
Profit from operations,Cash from Operating Activity,591.0,812.0,924.0,1332.0,1666.0,1497.0,1559.0,1919.0,2931.0,3974.0,4966.0,6507.0
Receivables,Cash from Operating Activity,-62.0,-80.0,-214.0,-348.0,-483.0,130.0,399.0,-143.0,-95.0,-590.0,110.0,-875.0
Inventory,Cash from Operating Activity,-351.0,49.0,-279.0,106.0,-235.0,103.0,-179.0,-275.0,-314.0,-327.0,-168.0,-43.0
Payables,Cash from Operating Activity,261.0,114.0,328.0,578.0,509.0,22.0,1114.0,366.0,517.0,1538.0,924.0,2274.0
Loans Advances,Cash from Operating Activity,-273.0,0.0,0.0,-839.0,-2127.0,-1178.0,-1701.0,-2860.0,-6531.0,-4925.0,-829.0,-3987.0
Other WC items,Cash from Operating Activity,75.0,201.0,67.0,-148.0,69.0,40.0,210.0,-217.0,-305.0,37.0,-354.0,-384.0
Working capital changes,Cash from Operating Activity,-349.0,284.0,-98.0,-652.0,-2267.0,-881.0,-157.0,-3128.0,-6727.0,-4268.0,-316.0,-3015.0
Direct taxes,Cash from Operating Activity,-159.0,-160.0,-137.0,-326.0,-317.0,-242.0,-251.0,-366.0,-608.0,-959.0,-1147.0,-1626.0
Proceeds from borrowings,Cash from Financing Activity,393.0,46.0,274.0,694.0,2507.0,1972.0,1271.0,3353.0,6588.0,3844.0,2328.0,3556.0
Repayment of borrowings,Cash from Financing Activity,-2.0,-88.0,0.0,0.0,0.0,0.0,-673.0,0.0,0.0,-182.0,0.0,-1448.0
Proceeds from deposits,Cash from Financing Activity,0.0,0.0,0.0,6.0,28.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-46.0,-68.0,-59.0,-62.0,-125.0,-124.0,-127.0,-156.0,-112.0,-284.0,-407.0,-249.0
Dividends paid,Cash from Financing Activity,-84.0,-209.0,-143.0,-189.0,-200.0,-200.0,-100.0,-190.0,-292.0,-380.0,-475.0,-570.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-43.0,-52.0,-82.0,-128.0,-196.0,-238.0,-414.0
Other financing items,Cash from Financing Activity,0.0,0.0,-131.0,447.0,0.0,0.0,-55.0,-7.0,62.0,436.0,-53.0,35.0
