,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,78.0,126.0,126.0,47.0,172.0,35.0,240.0,69.0,166.0,285.0,391.0,454.0
Cash from Investing Activity,,-17.0,-16.0,-39.0,-53.0,-107.0,-152.0,-110.0,2.0,-217.0,-101.0,-283.0,-98.0
Cash from Financing Activity,,-52.0,-100.0,-77.0,-10.0,-60.0,91.0,-48.0,-81.0,60.0,-79.0,-217.0,-312.0
Net Cash Flow,,10.0,10.0,9.0,-17.0,5.0,-25.0,82.0,-11.0,8.0,105.0,-109.0,43.0
Free Cash Flow,,55.0,103.0,98.0,7.0,120.0,-6.0,211.0,44.0,109.0,243.0,298.0,348.0
CFO/OP,,106.0,119.0,102.0,49.0,114.0,57.0,124.0,49.0,65.0,92.0,100.0,104.0
Profit from operations,Cash from Operating Activity,115.0,129.0,150.0,175.0,199.0,151.0,226.0,321.0,464.0,491.0,548.0,670.0
Receivables,Cash from Operating Activity,-2.0,-14.0,5.0,-104.0,-11.0,-5.0,-56.0,-74.0,-82.0,-58.0,-34.0,-118.0
Inventory,Cash from Operating Activity,-14.0,31.0,-0.0,-48.0,7.0,-27.0,1.0,-140.0,-119.0,-20.0,14.0,-102.0
Payables,Cash from Operating Activity,-32.0,11.0,-0.0,42.0,18.0,-44.0,80.0,30.0,-5.0,32.0,-9.0,123.0
Loans Advances,Cash from Operating Activity,29.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,0.0,-4.0,-10.0,21.0,7.0,3.0,18.0,11.0,27.0,4.0,12.0,31.0
Working capital changes,Cash from Operating Activity,-20.0,23.0,-6.0,-88.0,23.0,-72.0,42.0,-174.0,-180.0,-42.0,-17.0,-66.0
Direct taxes,Cash from Operating Activity,-17.0,-26.0,-19.0,-40.0,-50.0,-43.0,-29.0,-78.0,-119.0,-164.0,-140.0,-150.0
Proceeds from shares,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,3.0,8.0,4.0
Proceeds from borrowings,Cash from Financing Activity,38.0,0.0,0.0,0.0,62.0,215.0,14.0,0.0,186.0,74.0,0.0,0.0
Repayment of borrowings,Cash from Financing Activity,-55.0,0.0,0.0,0.0,-90.0,-44.0,-30.0,-27.0,-52.0,-19.0,-65.0,-165.0
Interest paid fin,Cash from Financing Activity,-16.0,-12.0,-8.0,-6.0,-9.0,-14.0,-13.0,-11.0,-18.0,-30.0,-32.0,-26.0
Dividends paid,Cash from Financing Activity,-19.0,-16.0,-16.0,-16.0,-19.0,-46.0,-0.0,-25.0,-36.0,-63.0,-63.0,-69.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-9.0,-14.0,-18.0,-21.0,-22.0,-25.0,-30.0
Other financing items,Cash from Financing Activity,0.0,-71.0,-54.0,12.0,-4.0,-9.0,-4.0,-7.0,0.0,-22.0,-40.0,-26.0
