,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-19.0,-23.0,53.0,13.0,54.0,4.0,23.0,61.0,40.0,-14.0,98.0,40.0
Cash from Investing Activity,,43.0,-20.0,-29.0,-1.0,-109.0,14.0,16.0,15.0,-52.0,-68.0,-373.0,-138.0
Cash from Financing Activity,,-30.0,43.0,-15.0,-1.0,44.0,-24.0,-42.0,-61.0,-1.0,278.0,284.0,-37.0
Net Cash Flow,,-6.0,0.0,8.0,11.0,-11.0,-7.0,-4.0,15.0,-14.0,196.0,9.0,-135.0
Free Cash Flow,,-24.0,-48.0,32.0,14.0,2.0,2.0,13.0,52.0,14.0,-26.0,69.0,14.0
CFO/OP,,-65.0,-44.0,203.0,81.0,134.0,4.0,65.0,143.0,78.0,2.0,124.0,57.0
Profit from operations,Cash from Operating Activity,24.0,24.0,26.0,42.0,71.0,43.0,46.0,48.0,60.0,85.0,111.0,118.0
Receivables,Cash from Operating Activity,26.0,-1.0,12.0,-30.0,-91.0,20.0,8.0,-8.0,-72.0,-98.0,-22.0,-105.0
Inventory,Cash from Operating Activity,8.0,-1.0,1.0,-7.0,-14.0,10.0,4.0,3.0,-0.0,2.0,1.0,5.0
Payables,Cash from Operating Activity,-18.0,-8.0,26.0,22.0,107.0,-71.0,-30.0,26.0,59.0,13.0,41.0,53.0
Loans Advances,Cash from Operating Activity,-54.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Working capital changes,Cash from Operating Activity,-38.0,-39.0,40.0,-16.0,2.0,-41.0,-18.0,21.0,-13.0,-83.0,20.0,-48.0
Direct taxes,Cash from Operating Activity,-5.0,-8.0,-13.0,-13.0,-19.0,2.0,-5.0,-8.0,-8.0,-15.0,-33.0,-30.0
Proceeds from shares,Cash from Financing Activity,5.0,46.11,2.48,16.02,0.02,0.0,0.0,0.0,0.0,297.28,378.07,0.04
Proceeds from borrowings,Cash from Financing Activity,5.4,15.0,11.82,5.97,57.38,9.98,0.0,0.0,13.66,35.84,0.0,0.0
Repayment of borrowings,Cash from Financing Activity,-26.93,-11.69,-14.57,-10.26,0.0,-2.17,-25.02,-50.93,0.0,-33.31,-58.86,-4.09
Interest paid fin,Cash from Financing Activity,-8.44,-6.03,-7.24,-10.16,-8.07,-11.07,-12.47,-6.71,-6.29,-7.86,-1.6,-1.79
Dividends paid,Cash from Financing Activity,-4.23,-5.96,-7.93,-2.77,-5.67,-4.6,0.0,0.0,-5.7,-6.02,-18.78,-27.61
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-5.82,-4.74,-3.44,-2.83,-3.46,-4.35,-3.53
Other financing items,Cash from Financing Activity,-0.72,5.6,0.0,0.0,0.0,-10.15,0.0,0.0,0.0,-4.58,-10.48,0.0
