,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,129.0,255.0,183.0,175.0,157.0,297.0,190.0,219.0,395.0,487.0,434.0,625.0
Cash from Investing Activity,,-45.0,-67.0,-55.0,-65.0,-157.0,-214.0,-10.0,-56.0,-209.0,-422.0,-385.0,-1815.0
Cash from Financing Activity,,-111.0,-113.0,-89.0,-88.0,-61.0,-111.0,-28.0,-91.0,53.0,-42.0,-61.0,1252.0
Net Cash Flow,,-27.0,75.0,39.0,21.0,-62.0,-28.0,152.0,72.0,240.0,23.0,-11.0,63.0
Free Cash Flow,,85.0,205.0,111.0,104.0,-18.0,126.0,145.0,158.0,273.0,340.0,266.0,437.0
CFO/OP,,81.0,128.0,92.0,84.0,76.0,182.0,99.0,91.0,108.0,100.0,83.0,91.0
Profit from operations,Cash from Operating Activity,204.0,240.0,260.0,304.0,307.0,197.0,226.0,317.0,478.0,653.0,743.0,855.0
Receivables,Cash from Operating Activity,-37.0,-5.0,-16.0,-81.0,-37.0,117.0,-85.0,-30.0,-40.0,-36.0,-86.0,-63.0
Inventory,Cash from Operating Activity,-38.0,7.0,-32.0,-41.0,-66.0,56.0,17.0,-59.0,2.0,-27.0,-75.0,-69.0
Payables,Cash from Operating Activity,8.0,46.0,21.0,53.0,10.0,-41.0,59.0,19.0,38.0,48.0,49.0,112.0
Loans Advances,Cash from Operating Activity,5.0,5.0,27.0,5.0,19.0,10.0,1.0,-0.0,-4.0,-7.0,-14.0,-5.0
Other WC items,Cash from Operating Activity,13.0,5.0,-27.0,7.0,-7.0,-8.0,-4.0,30.0,24.0,11.0,-13.0,-34.0
Working capital changes,Cash from Operating Activity,-49.0,58.0,-26.0,-57.0,-81.0,133.0,-12.0,-40.0,21.0,-10.0,-140.0,-59.0
Direct taxes,Cash from Operating Activity,-25.0,-42.0,-51.0,-72.0,-69.0,-34.0,-24.0,-57.0,-104.0,-156.0,-169.0,-170.0
Fixed assets purchased,Cash from Investing Activity,-46.0,-53.0,-73.0,-72.0,-177.0,-173.0,-46.0,-63.0,-127.0,-146.0,-168.0,-188.0
Fixed assets sold,Cash from Investing Activity,1.0,3.0,2.0,1.0,2.0,2.0,1.0,2.0,6.0,0.0,0.0,0.0
Investments purchased,Cash from Investing Activity,0.0,-463.0,-683.0,-762.0,-553.0,-1352.0,-573.0,-942.0,-1420.0,-1859.0,-1287.0,-2843.0
Investments sold,Cash from Investing Activity,0.0,446.0,694.0,752.0,569.0,1300.0,601.0,946.0,1383.0,1827.0,1372.0,2754.0
Interest received,Cash from Investing Activity,4.0,2.0,9.0,12.0,12.0,5.0,7.0,10.0,20.0,49.0,75.0,84.0
Invest in subsidiaries,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-36.0,-209.0,-1642.0
Other investing items,Cash from Investing Activity,-5.0,-3.0,-3.0,4.0,-10.0,4.0,0.0,-8.0,-69.0,-255.0,-167.0,20.0
Proceeds from borrowings,Cash from Financing Activity,0.0,-4.0,22.0,0.0,0.0,0.0,0.0,0.0,131.0,112.0,77.0,1430.0
Repayment of borrowings,Cash from Financing Activity,-68.0,-79.0,-85.0,-61.0,-44.0,-32.0,0.0,0.0,0.0,-62.0,-36.0,-65.0
Proceeds from deposits,Cash from Financing Activity,10.0,30.0,22.0,23.0,28.0,24.0,30.0,21.0,1.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-32.0,-27.0,-20.0,-15.0,-16.0,-12.0,-15.0,-11.0,-19.0,-29.0,-34.0,-60.0
Dividends paid,Cash from Financing Activity,-9.0,-11.0,-13.0,-22.0,-27.0,-33.0,-13.0,-13.0,-31.0,-33.0,-44.0,-44.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-8.0,-7.0,-8.0,-8.0,-7.0,-6.0,-8.0
Other financing items,Cash from Financing Activity,-12.0,-21.0,-15.0,-13.0,-1.0,-50.0,-23.0,-80.0,-21.0,-23.0,-18.0,0.0
