,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-18.0,-101.0,-65.0,49.0,-50.0,44.0,463.0,453.0,174.0,410.0,431.0,510.0
Cash from Investing Activity,,132.0,31.0,-103.0,-154.0,1.0,-99.0,-193.0,-399.0,-177.0,-255.0,-244.0,-269.0
Cash from Financing Activity,,-8.0,16.0,146.0,143.0,63.0,80.0,-225.0,-52.0,-50.0,-49.0,-63.0,-113.0
Net Cash Flow,,106.0,-54.0,-22.0,38.0,14.0,24.0,45.0,1.0,-52.0,106.0,124.0,129.0
Free Cash Flow,,-42.0,-184.0,-158.0,-61.0,-130.0,-81.0,350.0,334.0,9.0,237.0,260.0,291.0
CFO/OP,,-4.0,222.0,214.0,104.0,-13.0,48.0,143.0,99.0,56.0,94.0,100.0,105.0
Profit from operations,Cash from Operating Activity,-83.0,-1.0,1.0,97.0,160.0,117.0,438.0,562.0,542.0,642.0,624.0,759.0
Receivables,Cash from Operating Activity,-35.0,-4.0,-50.0,-48.0,22.0,-87.0,62.0,-142.0,-171.0,-148.0,-59.0,-366.0
Payables,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.0,-1.0,75.0,45.0,146.0
Loans Advances,Cash from Operating Activity,-46.0,-153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-80.0,73.0
Other WC items,Cash from Operating Activity,168.0,77.0,-1.0,29.0,-199.0,7.0,16.0,-142.0,-123.0,-57.0,0.0,0.0
Working capital changes,Cash from Operating Activity,86.0,-80.0,-51.0,-19.0,-178.0,-80.0,78.0,-94.0,-296.0,-130.0,-94.0,-146.0
Direct taxes,Cash from Operating Activity,-21.0,-20.0,-15.0,-28.0,-33.0,7.0,-53.0,-15.0,-72.0,-101.0,-99.0,-102.0
Fixed assets purchased,Cash from Investing Activity,0.0,-89.0,-120.0,-128.0,-130.0,-135.0,-114.0,-129.0,-166.0,-173.0,-172.0,-220.0
Fixed assets sold,Cash from Investing Activity,1.0,6.0,27.0,18.0,51.0,11.0,0.0,11.0,0.0,0.0,0.0,0.0
Capital WIP,Cash from Investing Activity,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments purchased,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,-78.0,-262.0,0.0,-73.0,-359.0,-412.0
Investments sold,Cash from Investing Activity,93.0,123.0,0.0,5.0,5.0,20.0,0.0,0.0,57.0,0.0,276.0,328.0
Interest received,Cash from Investing Activity,4.0,5.0,3.0,5.0,4.0,3.0,3.0,10.0,25.0,32.0,39.0,46.0
Dividends received,Cash from Investing Activity,13.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investment in group cos,Cash from Investing Activity,-2.0,-5.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,48.0,-14.0,-14.0,-50.0,70.0,1.0,-4.0,-28.0,-93.0,-41.0,-28.0,-11.0
Proceeds from shares,Cash from Financing Activity,2.0,2.0,9.0,200.0,7.0,4.0,5.0,8.0,3.0,2.0,3.0,1.0
Proceeds from borrowings,Cash from Financing Activity,4.0,15.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0
Repayment of borrowings,Cash from Financing Activity,0.0,0.0,0.0,-34.0,-32.0,-40.0,-204.0,-41.0,-1.0,0.0,-0.0,0.0
Interest paid fin,Cash from Financing Activity,-1.0,-1.0,-11.0,-14.0,-11.0,-15.0,-7.0,-2.0,-0.0,-0.0,-0.0,-0.0
Dividends paid,Cash from Financing Activity,0.0,0.0,0.0,0.0,-0.0,0.0,-1.0,-1.0,-35.0,-34.0,-48.0,-98.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-14.0,-19.0,-16.0,-17.0,-17.0,-18.0,-17.0
Other financing items,Cash from Financing Activity,-13.0,0.0,148.0,-9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
