,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-9183.0,-3762.0,-497.0,-12969.0,5685.0,12098.0,3458.0,5592.0,2891.0,2894.0,2052.0,897.0
Cash from Investing Activity,,-867.0,-62.0,-4323.0,-530.0,-1312.0,199.0,4085.0,-1058.0,-425.0,-482.0,3726.0,-963.0
Cash from Financing Activity,,10019.0,3802.0,5112.0,14868.0,-3665.0,-10471.0,-8587.0,-6444.0,-1708.0,-2785.0,-3428.0,-1936.0
Net Cash Flow,,-31.0,-22.0,292.0,1369.0,708.0,1827.0,-1044.0,-1910.0,757.0,-373.0,2350.0,-2002.0
Free Cash Flow,,-9389.0,-3881.0,-647.0,-13092.0,5500.0,12098.0,3594.0,5532.0,2813.0,2806.0,1886.0,827.0
CFO/OP,,-372.0,-104.0,-0.0,-235.0,96.0,488.0,89.0,183.0,104.0,93.0,65.0,40.0
Profit from operations,Cash from Operating Activity,1602.0,2171.0,2808.0,2607.0,3090.0,0.0,178.0,1198.0,1327.0,967.0,1042.0,2302.0
Receivables,Cash from Operating Activity,-49.0,-184.0,-854.0,-1668.0,267.0,0.0,799.0,-89.0,-419.0,31.0,-28.0,-100.0
Inventory,Cash from Operating Activity,-4918.0,-2803.0,860.0,-768.0,911.0,0.0,205.0,107.0,0.0,0.0,0.0,0.0
Payables,Cash from Operating Activity,0.0,0.0,0.0,-473.0,384.0,0.0,-934.0,801.0,122.0,262.0,-414.0,125.0
Loans Advances,Cash from Operating Activity,-2047.0,-3577.0,-3487.0,-12149.0,0.0,0.0,4941.0,2552.0,1974.0,1819.0,1574.0,-631.0
Operating investments,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,278.0,-225.0,-3.0,68.0,0.0
Other WC items,Cash from Operating Activity,-3544.0,999.0,661.0,27.0,1647.0,0.0,-1492.0,1003.0,175.0,-41.0,-33.0,-460.0
Working capital changes,Cash from Operating Activity,-10557.0,-5565.0,-2821.0,-15032.0,3209.0,0.0,3518.0,4652.0,1628.0,2067.0,1166.0,-1066.0
Direct taxes,Cash from Operating Activity,-228.0,-368.0,-484.0,-544.0,-613.0,0.0,-239.0,-258.0,-65.0,-140.0,-156.0,-339.0
Other operating items,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,12098.0,0.0,0.0,0.0,0.0,0.0,0.0
Fixed assets purchased,Cash from Investing Activity,-208.0,-121.0,-230.0,-141.0,-244.0,0.0,-69.0,-103.0,-82.0,-88.0,-166.0,-70.0
Fixed assets sold,Cash from Investing Activity,2.0,2.0,80.0,17.0,58.0,0.0,205.0,42.0,5.0,0.0,0.0,0.0
Investments purchased,Cash from Investing Activity,-657.0,0.0,-4186.0,-1424.0,-168.0,0.0,0.0,-870.0,-678.0,-448.0,0.0,-720.0
Investments sold,Cash from Investing Activity,0.0,70.0,0.0,179.0,0.0,0.0,1074.0,36.0,201.0,27.0,3362.0,0.0
Dividends received,Cash from Investing Activity,0.0,0.0,0.0,274.0,227.0,0.0,70.0,26.0,32.0,31.0,89.0,69.0
Other investing items,Cash from Investing Activity,-5.0,-14.0,13.0,565.0,-1186.0,199.0,2805.0,-189.0,97.0,-4.0,440.0,-242.0
Proceeds from shares,Cash from Financing Activity,77.0,80.0,70.0,1622.0,68.0,0.0,5.0,32.0,0.0,0.0,5.0,222.0
Proceeds from debentures,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0
Redemption of debentures,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,-3099.0,-1980.0,0.0,-1005.0,-2038.0,0.0
Proceeds from borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,17.0,2311.0
Repayment of borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,-2692.0,0.0,-4741.0,-3777.0,-872.0,-483.0,-353.0,-1682.0
Proceeds from deposits,Cash from Financing Activity,0.0,0.0,0.0,286.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-536.0,-891.0,-825.0,-982.0,-908.0,0.0,-574.0,-545.0,-815.0,-1130.0,-1157.0,-2492.0
Dividends paid,Cash from Financing Activity,-99.0,-146.0,-112.0,-138.0,-149.0,0.0,0.0,-132.0,-138.0,-140.0,-138.0,-476.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,-14.0,-4.0,-4.0,-4.0,-4.0,-5.0
Other financing items,Cash from Financing Activity,10578.0,4758.0,5980.0,14079.0,17.0,-10471.0,-164.0,-78.0,12.0,-22.0,239.0,185.0
