,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,645.0,964.0,765.0,556.0,377.0,387.0,1046.0,439.0,-19.0,344.0,-256.0,-27.0
Cash from Investing Activity,,-124.0,-220.0,-158.0,-306.0,-202.0,-282.0,-189.0,-250.0,435.0,248.0,2015.0,-103.0
Cash from Financing Activity,,-520.0,-757.0,-605.0,-235.0,-180.0,-110.0,-860.0,-183.0,-397.0,-572.0,-1738.0,40.0
Net Cash Flow,,1.0,-14.0,2.0,16.0,-5.0,-6.0,-3.0,6.0,19.0,19.0,20.0,-89.0
Free Cash Flow,,507.0,796.0,685.0,361.0,161.0,140.0,897.0,288.0,142.0,255.0,31.0,-115.0
CFO/OP,,90.0,112.0,94.0,84.0,61.0,70.0,138.0,100.0,8.0,422.0,42.0,-5.0
Profit from operations,Cash from Operating Activity,771.0,916.0,912.0,727.0,619.0,586.0,832.0,494.0,-309.0,211.0,-385.0,442.0
Receivables,Cash from Operating Activity,13.0,-16.0,-150.0,-79.0,-283.0,-54.0,548.0,-447.0,46.0,125.0,25.0,458.0
Inventory,Cash from Operating Activity,-74.0,10.0,-147.0,79.0,-152.0,5.0,244.0,-247.0,60.0,154.0,74.0,-178.0
Payables,Cash from Operating Activity,-25.0,65.0,223.0,-120.0,203.0,-118.0,-523.0,685.0,5.0,-155.0,-262.0,-553.0
Other WC items,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,396.0,-186.0
Working capital changes,Cash from Operating Activity,-86.0,59.0,-74.0,-119.0,-232.0,-167.0,269.0,-9.0,111.0,152.0,234.0,-460.0
Direct taxes,Cash from Operating Activity,-40.0,-11.0,-73.0,-51.0,-11.0,-32.0,-55.0,-45.0,-8.0,-19.0,-105.0,-8.0
Other operating items,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,0.0,0.0,0.0
Fixed assets purchased,Cash from Investing Activity,-258.0,-168.0,-80.0,-203.0,-304.0,-250.0,-165.0,-168.0,-58.0,-127.0,-62.0,-223.0
Fixed assets sold,Cash from Investing Activity,120.0,1.0,0.0,8.0,88.0,3.0,16.0,18.0,219.0,38.0,350.0,135.0
Investments purchased,Cash from Investing Activity,0.0,0.0,0.0,-78.0,0.0,0.0,0.0,-4.0,-44.0,-1.0,-0.0,-15.0
Investments sold,Cash from Investing Activity,3.0,0.0,1.0,0.0,1.0,1.0,12.0,0.0,300.0,4.0,809.0,3.0
Interest received,Cash from Investing Activity,9.0,-18.0,9.0,13.0,16.0,17.0,22.0,12.0,15.0,16.0,12.0,20.0
Dividends received,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0
Loans to subsidiaries,Cash from Investing Activity,2.0,-35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,0.0,0.0,-87.0,-46.0,-3.0,-54.0,-74.0,-107.0,2.0,307.0,906.0,-23.0
