,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,128.0,135.0,45.0,29.0,10.0,59.0,116.0,-9.0,242.0,-30.0,78.0,257.0
Cash from Investing Activity,,-30.0,-10.0,-41.0,-51.0,-80.0,-34.0,-8.0,-47.0,-244.0,-2.0,-152.0,-223.0
Cash from Financing Activity,,2.0,-78.0,-120.0,-15.0,72.0,-25.0,-99.0,60.0,-63.0,37.0,62.0,22.0
Net Cash Flow,,101.0,47.0,-116.0,-38.0,1.0,-0.0,10.0,3.0,-65.0,5.0,-11.0,56.0
Free Cash Flow,,98.0,129.0,17.0,-9.0,-17.0,44.0,112.0,-22.0,235.0,-36.0,67.0,247.0
CFO/OP,,75.0,99.0,61.0,55.0,34.0,84.0,136.0,23.0,423.0,-5.0,64.0,646.0
Profit from operations,Cash from Operating Activity,146.0,208.0,178.0,137.0,158.0,156.0,98.0,182.0,105.0,114.0,234.0,63.0
Receivables,Cash from Operating Activity,-13.0,-37.0,-54.0,-15.0,-73.0,-49.0,47.0,-142.0,149.0,-78.0,-104.0,199.0
Inventory,Cash from Operating Activity,-0.0,-2.0,-27.0,-47.0,-41.0,-1.0,-4.0,-20.0,38.0,-47.0,-25.0,59.0
Payables,Cash from Operating Activity,-5.0,17.0,6.0,0.0,2.0,6.0,-4.0,20.0,-20.0,6.0,24.0,-33.0
Loans Advances,Cash from Operating Activity,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Working capital changes,Cash from Operating Activity,-18.0,-22.0,-75.0,-63.0,-111.0,-44.0,39.0,-142.0,166.0,-119.0,-106.0,224.0
Direct taxes,Cash from Operating Activity,0.0,-52.0,-58.0,-46.0,-37.0,-52.0,-20.0,-49.0,-29.0,-25.0,-50.0,-30.0
Proceeds from borrowings,Cash from Financing Activity,3.72,0.0,0.0,0.0,81.99,6.12,0.0,73.07,0.0,51.52,85.98,46.4
Repayment of borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,-96.13,0.0,-48.01,0.0,0.0,-0.17
Interest paid fin,Cash from Financing Activity,-19.16,-16.09,-9.47,-4.67,-3.92,-7.05,-2.54,-3.18,-4.91,-4.61,-14.02,-14.47
Dividends paid,Cash from Financing Activity,-5.56,-11.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.94
Other financing items,Cash from Financing Activity,23.4,-51.14,-110.45,-10.47,-6.0,-23.89,-0.11,-9.98,-10.05,-10.03,-9.99,0.0
