,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,810.0,2742.0,1009.0,894.0,1798.0,1393.0,2005.0,1803.0,2368.0,3266.0,2585.0,3023.0
Cash from Investing Activity,,-2113.0,-869.0,-798.0,-4677.0,-246.0,229.0,-444.0,-196.0,-2335.0,-160.0,-549.0,-12630.0
Cash from Financing Activity,,1212.0,-1435.0,-193.0,3417.0,-1314.0,-1549.0,-1651.0,-1781.0,77.0,-2780.0,-2298.0,10151.0
Net Cash Flow,,-90.0,437.0,18.0,-366.0,238.0,73.0,-89.0,-174.0,110.0,327.0,-262.0,544.0
Free Cash Flow,,574.0,2150.0,523.0,105.0,1138.0,990.0,1671.0,1607.0,1953.0,2967.0,1991.0,2386.0
CFO/OP,,85.0,121.0,101.0,87.0,105.0,77.0,88.0,91.0,97.0,112.0,86.0,84.0
Profit from operations,Cash from Operating Activity,1278.0,2896.0,1518.0,1538.0,1980.0,2063.0,2519.0,2576.0,2784.0,3346.0,3669.0,4174.0
Receivables,Cash from Operating Activity,-807.0,118.0,404.0,-344.0,-89.0,-178.0,65.0,-109.0,-290.0,78.0,17.0,-254.0
Inventory,Cash from Operating Activity,-61.0,-278.0,-192.0,-306.0,31.0,-213.0,-533.0,219.0,256.0,-49.0,-262.0,34.0
Payables,Cash from Operating Activity,458.0,584.0,-337.0,290.0,157.0,5.0,130.0,-392.0,-58.0,414.0,-278.0,164.0
Loans Advances,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.0,-19.0,-7.0,-52.0,-109.0
Other WC items,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-65.0,93.0,-18.0,94.0,-178.0
Working capital changes,Cash from Operating Activity,-409.0,424.0,-125.0,-360.0,99.0,-386.0,-338.0,-352.0,-18.0,418.0,-481.0,-342.0
Direct taxes,Cash from Operating Activity,-58.0,-577.0,-384.0,-284.0,-281.0,-284.0,-176.0,-421.0,-398.0,-498.0,-603.0,-809.0
Fixed assets purchased,Cash from Investing Activity,-243.0,-599.0,-487.0,-791.0,-663.0,-407.0,-335.0,-203.0,-574.0,-433.0,-612.0,-677.0
Fixed assets sold,Cash from Investing Activity,6.0,7.0,1.0,2.0,2.0,4.0,1.0,7.0,159.0,134.0,18.0,41.0
Investments purchased,Cash from Investing Activity,0.0,0.0,0.0,-15.0,-2.0,0.0,-163.0,-35.0,0.0,0.0,-10.0,-13.0
Investments sold,Cash from Investing Activity,16.0,103.0,73.0,65.0,61.0,380.0,0.0,0.0,47.0,33.0,46.0,210.0
Interest received,Cash from Investing Activity,18.0,6.0,5.0,6.0,8.0,17.0,5.0,7.0,13.0,13.0,20.0,36.0
Acquisition of companies,Cash from Investing Activity,-1960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2000.0,0.0,0.0,-12315.0
Inter corporate deposits,Cash from Investing Activity,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,50.0,-387.0,-391.0,-3944.0,332.0,235.0,48.0,27.0,20.0,93.0,-10.0,88.0
