,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,79.0,158.0,43.0,159.0,167.0,149.0,121.0,62.0,122.0,270.0,239.0,738.0
Cash from Investing Activity,,-13.0,-10.0,60.0,-8.0,1.0,-6.0,-32.0,-17.0,-50.0,-137.0,-320.0,-214.0
Cash from Financing Activity,,-66.0,-153.0,-114.0,-150.0,-163.0,-114.0,-104.0,-22.0,10.0,-42.0,-26.0,-113.0
Net Cash Flow,,-0.0,-5.0,-11.0,1.0,5.0,29.0,-14.0,23.0,82.0,91.0,-107.0,411.0
Free Cash Flow,,62.0,144.0,5.0,149.0,168.0,140.0,86.0,41.0,68.0,204.0,120.0,618.0
CFO/OP,,60.0,125.0,41.0,149.0,192.0,201.0,184.0,65.0,105.0,85.0,86.0,93.0
Profit from operations,Cash from Operating Activity,95.0,119.0,139.0,132.0,100.0,84.0,74.0,149.0,173.0,459.0,432.0,1325.0
Receivables,Cash from Operating Activity,41.0,-36.0,-48.0,18.0,90.0,55.0,42.0,-46.0,-21.0,-80.0,-26.0,-285.0
Inventory,Cash from Operating Activity,91.0,121.0,-12.0,40.0,43.0,21.0,14.0,-17.0,-29.0,-96.0,-101.0,-55.0
Payables,Cash from Operating Activity,0.0,0.0,-1.0,-38.0,-49.0,2.0,-11.0,20.0,11.0,32.0,51.0,4.0
Loans Advances,Cash from Operating Activity,3.0,-11.0,-9.0,25.0,15.0,-15.0,-26.0,-12.0,-4.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,-145.0,-24.0,-18.0,8.0,-13.0,16.0,28.0,-5.0,30.0,42.0,-17.0,49.0
Working capital changes,Cash from Operating Activity,-11.0,49.0,-87.0,53.0,85.0,78.0,48.0,-60.0,-14.0,-101.0,-93.0,-287.0
Direct taxes,Cash from Operating Activity,-5.0,-10.0,-9.0,-28.0,-19.0,-13.0,-3.0,-27.0,-37.0,-88.0,-100.0,-299.0
Exceptional CF items,Cash from Operating Activity,0.0,0.0,1.0,2.0,0.0,-0.0,2.0,0.0,0.0,1.0,0.0,0.0
Fixed assets purchased,Cash from Investing Activity,-28.0,-19.0,-39.0,-16.0,-27.0,-38.0,-39.0,-68.0,-64.0,-74.0,-122.0,-127.0
Fixed assets sold,Cash from Investing Activity,12.0,5.0,0.0,6.0,28.0,29.0,3.0,47.0,10.0,8.0,2.0,6.0
Investments purchased,Cash from Investing Activity,-0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Investments sold,Cash from Investing Activity,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest received,Cash from Investing Activity,4.0,4.0,4.0,4.0,3.0,4.0,4.0,5.0,6.0,6.0,11.0,18.0
Investment in group cos,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-112.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisition of companies,Cash from Investing Activity,0.0,0.0,0.0,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-99.0,-181.0,0.0
Other investing items,Cash from Investing Activity,0.0,0.0,91.0,0.0,-2.0,0.0,0.0,0.0,-0.0,23.0,-30.0,0.0
Proceeds from borrowings,Cash from Financing Activity,60.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,27.0,75.0,12.0,7.0
Repayment of borrowings,Cash from Financing Activity,-143.0,-54.0,-11.0,-20.0,-134.0,-82.0,-92.0,-28.0,0.0,-94.0,-17.0,-17.0
Interest paid fin,Cash from Financing Activity,-13.0,-43.0,-37.0,-28.0,-21.0,-13.0,-6.0,-2.0,-4.0,-8.0,-4.0,-13.0
Dividends paid,Cash from Financing Activity,-6.0,-6.0,-8.0,-8.0,-8.0,-17.0,-3.0,-10.0,-11.0,-12.0,-14.0,-83.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0,-2.0,-3.0,-3.0,-3.0,-6.0
Other financing items,Cash from Financing Activity,35.0,-49.0,-59.0,-93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
