,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-51.0,68.0,122.0,115.0,187.0,151.0,41.0,135.0,385.0,465.0,542.0,542.0
Cash from Investing Activity,,-150.0,-103.0,-229.0,-260.0,-289.0,-598.0,-66.0,-45.0,-283.0,-397.0,-127.0,-169.0
Cash from Financing Activity,,159.0,18.0,111.0,149.0,113.0,457.0,111.0,-163.0,-132.0,-59.0,-392.0,-370.0
Net Cash Flow,,-42.0,-16.0,4.0,3.0,10.0,9.0,87.0,-73.0,-31.0,10.0,22.0,3.0
Free Cash Flow,,-213.0,-64.0,-108.0,-128.0,-93.0,-482.0,-23.0,69.0,223.0,134.0,448.0,406.0
CFO/OP,,-74.0,80.0,108.0,86.0,119.0,63.0,55.0,115.0,91.0,96.0,93.0,85.0
Profit from operations,Cash from Operating Activity,50.0,110.0,117.0,141.0,175.0,249.0,64.0,134.0,447.0,523.0,633.0,674.0
Receivables,Cash from Operating Activity,-2.0,-7.0,-7.0,-21.0,-32.0,35.0,18.0,1.0,-27.0,-17.0,-7.0,-38.0
Inventory,Cash from Operating Activity,-0.0,-1.0,0.0,-0.0,-1.0,-2.0,1.0,-1.0,-2.0,-3.0,0.0,0.0
Loans Advances,Cash from Operating Activity,-88.0,-73.0,0.0,0.0,0.0,0.0,0.0,0.0,-16.0,-27.0,-26.0,-53.0
Other WC items,Cash from Operating Activity,2.0,50.0,16.0,-2.0,57.0,-130.0,-52.0,3.0,4.0,26.0,-8.0,6.0
Working capital changes,Cash from Operating Activity,-88.0,-30.0,9.0,-24.0,25.0,-97.0,-32.0,3.0,-41.0,-22.0,-42.0,-86.0
Direct taxes,Cash from Operating Activity,-13.0,-12.0,-4.0,-3.0,-13.0,-1.0,10.0,-2.0,-21.0,-36.0,-50.0,-47.0
Fixed assets purchased,Cash from Investing Activity,-170.0,-132.0,-230.0,-243.0,-280.0,-644.0,-70.0,-68.0,-162.0,-331.0,-96.0,-138.0
Fixed assets sold,Cash from Investing Activity,8.0,0.0,1.0,0.0,0.0,11.0,6.0,1.0,0.0,1.0,3.0,2.0
Investments purchased,Cash from Investing Activity,-537.0,-44.0,-0.0,-8.0,-19.0,-6.0,0.0,-5.0,-128.0,-56.0,-42.0,-260.0
Investments sold,Cash from Investing Activity,551.0,71.0,0.0,0.0,0.0,27.0,4.0,2.0,5.0,0.0,11.0,235.0
Interest received,Cash from Investing Activity,5.0,2.0,3.0,3.0,1.0,3.0,8.0,8.0,6.0,7.0,1.0,3.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Acquisition of companies,Cash from Investing Activity,-7.0,0.0,-8.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,0.0,0.0,6.0,7.0,9.0,11.0,-14.0,16.0,-4.0,-17.0,-5.0,-11.0
Proceeds from shares,Cash from Financing Activity,12.0,3.0,5.0,11.0,6.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0
Proceeds from borrowings,Cash from Financing Activity,89.0,85.0,236.0,640.0,615.0,297.0,131.0,260.0,200.0,367.0,136.0,6.0
Repayment of borrowings,Cash from Financing Activity,-77.0,-31.0,-62.0,-428.0,-431.0,-55.0,-71.0,-247.0,-153.0,-226.0,-328.0,-206.0
Interest paid fin,Cash from Financing Activity,-69.0,-69.0,-67.0,-74.0,-78.0,-114.0,-97.0,-140.0,-143.0,-162.0,-159.0,-128.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-33.0,-27.0,-37.0,-38.0,-39.0,-40.0,-42.0
Other financing items,Cash from Financing Activity,204.0,31.0,0.0,-0.0,0.0,360.0,175.0,0.0,0.0,0.0,0.0,0.0
