,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-478.0,435.0,514.0,1072.0,762.0,2226.0,1839.0,2140.0,1540.0,1297.0,131.0,3223.0
Cash from Investing Activity,,-426.0,-710.0,-522.0,-2005.0,-549.0,-2346.0,355.0,-4016.0,-2697.0,-2455.0,-1348.0,-5636.0
Cash from Financing Activity,,1104.0,225.0,-80.0,960.0,87.0,252.0,-634.0,1598.0,546.0,1969.0,959.0,1959.0
Net Cash Flow,,200.0,-50.0,-87.0,26.0,300.0,133.0,1560.0,-278.0,-612.0,812.0,-258.0,-453.0
Free Cash Flow,,-866.0,-486.0,-353.0,497.0,18.0,728.0,1090.0,-130.0,-111.0,-603.0,-1367.0,349.0
CFO/OP,,-22.0,71.0,91.0,106.0,68.0,107.0,106.0,157.0,89.0,69.0,21.0,106.0
Profit from operations,Cash from Operating Activity,1003.0,1098.0,935.0,1290.0,1476.0,2386.0,1992.0,1562.0,2110.0,2552.0,2610.0,3761.0
Receivables,Cash from Operating Activity,-157.0,-193.0,136.0,41.0,-668.0,184.0,61.0,-46.0,118.0,210.0,-127.0,-684.0
Inventory,Cash from Operating Activity,-1715.0,311.0,31.0,275.0,-1507.0,1820.0,1794.0,1465.0,-2203.0,-5450.0,-7464.0,-7475.0
Payables,Cash from Operating Activity,0.0,218.0,10.0,431.0,-140.0,-35.0,-108.0,-113.0,446.0,53.0,232.0,514.0
Loans Advances,Cash from Operating Activity,-399.0,114.0,-63.0,-140.0,83.0,63.0,-68.0,-222.0,-250.0,-175.0,158.0,5.0
Other WC items,Cash from Operating Activity,1045.0,-786.0,-211.0,-542.0,1753.0,-1889.0,-1626.0,-270.0,1648.0,4524.0,5117.0,7784.0
Working capital changes,Cash from Operating Activity,-1225.0,-336.0,-97.0,66.0,-480.0,143.0,54.0,814.0,-242.0,-838.0,-2084.0,144.0
Direct taxes,Cash from Operating Activity,-256.0,-326.0,-324.0,-284.0,-233.0,-303.0,-207.0,-236.0,-329.0,-416.0,-396.0,-682.0
Fixed assets purchased,Cash from Investing Activity,-397.0,-922.0,-867.0,-585.0,-765.0,-1545.0,-749.0,-2270.0,-1650.0,-1907.0,-1583.0,-2883.0
Fixed assets sold,Cash from Investing Activity,9.0,1.0,0.0,11.0,21.0,47.0,0.0,0.0,0.0,6.0,85.0,9.0
Investments purchased,Cash from Investing Activity,-108.0,-174.0,-44.0,-39.0,-182.0,0.0,-78.0,-193.0,0.0,-850.0,-94.0,-2146.0
Investments sold,Cash from Investing Activity,96.0,0.0,223.0,0.0,221.0,0.0,70.0,113.0,68.0,0.0,5.0,57.0
Interest received,Cash from Investing Activity,49.0,50.0,66.0,41.0,91.0,124.0,90.0,114.0,122.0,274.0,238.0,223.0
Dividends received,Cash from Investing Activity,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,40.0,35.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,52.0,1675.0,325.0,0.0,0.0,0.0,12.0
Acquisition of companies,Cash from Investing Activity,0.0,0.0,0.0,-850.0,-241.0,-701.0,-160.0,0.0,0.0,-979.0,0.0,0.0
Inter corporate deposits,Cash from Investing Activity,-108.0,402.0,133.0,-239.0,-68.0,-235.0,-437.0,-1744.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,32.0,-66.0,-33.0,-352.0,373.0,-87.0,-56.0,-360.0,-1237.0,981.0,-40.0,-943.0
Proceeds from shares,Cash from Financing Activity,599.0,0.0,0.0,0.0,0.0,894.0,0.0,0.0,0.0,0.0,5000.0,0.0
Proceeds from debentures,Cash from Financing Activity,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Proceeds from borrowings,Cash from Financing Activity,2409.0,1836.0,1822.0,0.0,2485.0,5387.0,2692.0,3477.0,3645.0,6366.0,4793.0,8420.0
Repayment of borrowings,Cash from Financing Activity,-1568.0,-811.0,-1543.0,0.0,-1586.0,-4835.0,-2210.0,-1341.0,-1943.0,-3415.0,-5226.0,-3981.0
Proceeds from deposits,Cash from Financing Activity,0.0,10.0,96.0,163.0,14.0,10.0,0.0,89.0,0.0,320.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-318.0,-343.0,-316.0,-577.0,-714.0,-1015.0,-974.0,-534.0,-741.0,-1031.0,-1397.0,-1630.0
Dividends paid,Cash from Financing Activity,-66.0,-122.0,0.0,-54.0,-54.0,-140.0,0.0,-60.0,-60.0,-60.0,-78.0,-78.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-185.0,-268.0,-294.0
Share application money,Cash from Financing Activity,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Application money refund,Cash from Financing Activity,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other financing items,Cash from Financing Activity,34.0,-344.0,-140.0,1427.0,-58.0,-49.0,-142.0,-32.0,-356.0,-26.0,-1864.0,-478.0
