,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,150.0,51.0,20.0,101.0,33.0,15.0,225.0,188.0,162.0,199.0,43.0,200.0
Cash from Investing Activity,,-77.0,2.0,-8.0,-69.0,-3.0,66.0,-164.0,-137.0,-78.0,-6.0,75.0,4.0
Cash from Financing Activity,,-40.0,-68.0,-4.0,-25.0,-43.0,-98.0,-6.0,-44.0,-93.0,-124.0,-161.0,-187.0
Net Cash Flow,,33.0,-15.0,9.0,8.0,-14.0,-18.0,55.0,6.0,-9.0,70.0,-42.0,16.0
Free Cash Flow,,154.0,39.0,-16.0,85.0,19.0,8.0,217.0,169.0,127.0,111.0,-1.0,157.0
CFO/OP,,151.0,76.0,59.0,221.0,68.0,42.0,213.0,120.0,73.0,82.0,46.0,175.0
Profit from operations,Cash from Operating Activity,113.0,134.0,85.0,81.0,108.0,109.0,124.0,210.0,347.0,401.0,315.0,153.0
Receivables,Cash from Operating Activity,19.0,-102.0,60.0,21.0,-64.0,-42.0,-135.0,-67.0,-306.0,-19.0,67.0,-15.0
Inventory,Cash from Operating Activity,-5.0,35.0,-86.0,67.0,-70.0,33.0,-52.0,-357.0,-19.0,24.0,-322.0,103.0
Payables,Cash from Operating Activity,-21.0,33.0,9.0,-37.0,60.0,-48.0,159.0,87.0,81.0,-8.0,-11.0,104.0
Loans Advances,Cash from Operating Activity,3.0,-10.0,1.0,-1.0,2.0,-1.0,-1.0,0.0,0.0,0.0,0.0,0.0
Other WC items,Cash from Operating Activity,31.0,-2.0,-28.0,-16.0,17.0,-18.0,145.0,359.0,121.0,-95.0,97.0,-74.0
Working capital changes,Cash from Operating Activity,27.0,-47.0,-45.0,33.0,-55.0,-76.0,116.0,22.0,-122.0,-97.0,-169.0,118.0
Direct taxes,Cash from Operating Activity,9.0,-36.0,-21.0,-13.0,-21.0,-18.0,-15.0,-45.0,-63.0,-104.0,-103.0,-70.0
Fixed assets purchased,Cash from Investing Activity,-16.0,-13.0,-37.0,-16.0,-14.0,-7.0,-9.0,-19.0,-35.0,-88.0,-87.0,-44.0
Fixed assets sold,Cash from Investing Activity,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,1.0
Investments purchased,Cash from Investing Activity,-293.0,-99.0,-67.0,-166.0,-174.0,-65.0,-208.0,-475.0,-511.0,-435.0,-676.0,-445.0
Investments sold,Cash from Investing Activity,210.0,133.0,71.0,115.0,189.0,124.0,39.0,348.0,453.0,540.0,767.0,466.0
Interest received,Cash from Investing Activity,3.0,5.0,4.0,3.0,5.0,11.0,7.0,9.0,8.0,16.0,15.0,16.0
Dividends received,Cash from Investing Activity,6.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Invest in subsidiaries,Cash from Investing Activity,0.0,-36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Other investing items,Cash from Investing Activity,-7.0,7.0,17.0,-8.0,-9.0,3.0,7.0,-0.0,8.0,-38.0,12.0,9.0
Proceeds from shares,Cash from Financing Activity,0.0,4.0,9.0,9.0,9.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0
Proceeds from borrowings,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Repayment of borrowings,Cash from Financing Activity,-4.0,-0.0,-0.0,-0.0,-6.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
Interest paid fin,Cash from Financing Activity,-2.0,-1.0,-1.0,-0.0,-0.0,-2.0,-2.0,-2.0,-4.0,-9.0,-18.0,-20.0
Dividends paid,Cash from Financing Activity,-34.0,-69.0,-1.0,-35.0,-46.0,-95.0,-0.0,-40.0,-77.0,-83.0,-110.0,-110.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-3.0,-4.0,-5.0,-12.0,-33.0,-32.0,-58.0
Other financing items,Cash from Financing Activity,0.0,-1.0,-12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
