,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,-2317.0,-304.0,4384.0,-21810.0,-24573.0,-57721.0,55396.0,23598.0,-25816.0,9645.0,6386.0,21217.0
Cash from Investing Activity,,-3591.0,-4023.0,-4478.0,-8738.0,-6235.0,14128.0,441.0,-14566.0,-13026.0,-12453.0,8514.0,-4971.0
Cash from Financing Activity,,7574.0,4989.0,11429.0,35748.0,33039.0,25038.0,-34942.0,8391.0,11450.0,2771.0,-5651.0,-6485.0
Net Cash Flow,,1666.0,662.0,11336.0,5199.0,2231.0,-18555.0,20895.0,17423.0,-27392.0,-38.0,9249.0,9761.0
Free Cash Flow,,-2428.0,-569.0,3999.0,-22195.0,-24871.0,-58256.0,55137.0,23199.0,-26555.0,8683.0,5665.0,20515.0
CFO/OP,,-14.0,10.0,54.0,-143.0,-123.0,433.0,1101.0,216.0,-209.0,62.0,33.0,112.0
Profit from operations,Cash from Operating Activity,3373.0,4457.0,6087.0,8153.0,8642.0,4052.0,5489.0,5049.0,2532.0,5320.0,6446.0,7536.0
Loans Advances,Cash from Operating Activity,-20047.0,-23158.0,-34717.0,-72504.0,-40445.0,42158.0,-3727.0,-16270.0,-20751.0,-27327.0,-21699.0,-30042.0
Operating investments,Cash from Operating Activity,-1292.0,-1892.0,2765.0,-10378.0,-15932.0,24166.0,-1810.0,4374.0,-15630.0,-2224.0,-2908.0,1865.0
Operating Deposits,Cash from Operating Activity,16973.0,20545.0,31153.0,57831.0,26869.0,-122247.0,57535.0,34217.0,20320.0,48847.0,18190.0,34549.0
Other WC items,Cash from Operating Activity,-285.0,1103.0,973.0,-2618.0,-1094.0,-5286.0,-1290.0,-3673.0,-12220.0,-14594.0,6415.0,6276.0
Working capital changes,Cash from Operating Activity,-4651.0,-3401.0,174.0,-27669.0,-30602.0,-61208.0,50708.0,18648.0,-28281.0,4702.0,-1.0,12648.0
Direct taxes,Cash from Operating Activity,-1039.0,-1360.0,-1877.0,-2294.0,-2613.0,-566.0,-801.0,-99.0,-67.0,-377.0,-58.0,1032.0
Fixed assets purchased,Cash from Investing Activity,-113.0,-267.0,-389.0,-393.0,-303.0,-542.0,-270.0,-410.0,-792.0,-981.0,-742.0,-739.0
Fixed assets sold,Cash from Investing Activity,2.0,2.0,4.0,9.0,6.0,7.0,11.0,12.0,52.0,19.0,20.0,37.0
Investments purchased,Cash from Investing Activity,-3480.0,-3758.0,-4089.0,-8361.0,-5996.0,0.0,0.0,-14113.0,-12165.0,-11469.0,0.0,-4269.0
Investments sold,Cash from Investing Activity,0.0,0.0,0.0,0.0,0.0,14727.0,651.0,0.0,0.0,0.0,9249.0,0.0
Other investing items,Cash from Investing Activity,0.0,-0.0,-4.0,7.0,59.0,-64.0,49.0,-55.0,-122.0,-22.0,-14.0,0.0
