,parent_line_item,Mar 2015,Mar 2016,Mar 2017,Mar 2018,Mar 2019,Mar 2020,Mar 2021,Mar 2022,Mar 2023,Mar 2024,Mar 2025,Mar 2026
Cash from Operating Activity,,5981.0,7415.0,7014.0,6364.0,4574.0,7375.0,8345.0,6693.0,7166.0,12504.0,12680.0,5993.0
Cash from Investing Activity,,-3865.0,-1805.0,-7373.0,-1512.0,-272.0,-493.0,993.0,-6250.0,-7263.0,-8935.0,-15436.0,-14193.0
Cash from Financing Activity,,-2239.0,-6183.0,937.0,-4726.0,-5184.0,-5110.0,-7603.0,-1183.0,1341.0,-4497.0,4292.0,7783.0
Net Cash Flow,,-123.0,-574.0,579.0,126.0,-883.0,1773.0,1736.0,-741.0,1243.0,-928.0,1536.0,-417.0
Free Cash Flow,,2554.0,5311.0,3708.0,2860.0,1040.0,5186.0,6558.0,-540.0,-440.0,-590.0,-4357.0,-7677.0
CFO/OP,,108.0,371.0,139.0,139.0,79.0,117.0,127.0,105.0,104.0,122.0,109.0,55.0
Profit from operations,Cash from Operating Activity,7351.0,6282.0,5958.0,6007.0,6895.0,7310.0,7651.0,7576.0,9016.0,11258.0,13195.0,13411.0
Receivables,Cash from Operating Activity,-1075.0,-243.0,-52.0,715.0,-1649.0,-97.0,-1104.0,-888.0,-1070.0,-859.0,275.0,645.0
Inventory,Cash from Operating Activity,248.0,57.0,-205.0,-147.0,-85.0,-21.0,-93.0,-2308.0,310.0,-445.0,-140.0,-536.0
Payables,Cash from Operating Activity,579.0,1554.0,1108.0,86.0,-43.0,-797.0,1710.0,3222.0,-3018.0,4022.0,516.0,-1559.0
Loans Advances,Cash from Operating Activity,31.0,185.0,54.0,-32.0,22.0,-5.0,-1.0,-1.0,0.0,1.0,-0.0,-43.0
Operating investments,Cash from Operating Activity,6.0,-25.0,147.0,37.0,117.0,-136.0,158.0,0.0,0.0,0.0,0.0,0.0
Leased assets,Cash from Operating Activity,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0
Other WC items,Cash from Operating Activity,-349.0,-1.0,584.0,299.0,-177.0,1729.0,472.0,-214.0,2799.0,-884.0,-579.0,-4825.0
Working capital changes,Cash from Operating Activity,-561.0,1526.0,1636.0,958.0,-1815.0,674.0,1141.0,-189.0,-979.0,1836.0,72.0,-6253.0
Direct taxes,Cash from Operating Activity,-808.0,-393.0,-580.0,-602.0,-506.0,-609.0,-447.0,-695.0,-871.0,-589.0,-587.0,-1164.0
Fixed assets purchased,Cash from Investing Activity,-3494.0,-2177.0,-3322.0,-3560.0,-3576.0,-2226.0,-3336.0,-7268.0,-7656.0,-13241.0,-17273.0,-13695.0
Fixed assets sold,Cash from Investing Activity,67.0,73.0,16.0,56.0,43.0,36.0,1549.0,35.0,50.0,146.0,235.0,25.0
Investments purchased,Cash from Investing Activity,-23116.0,-20105.0,-39462.0,-20055.0,-20777.0,-15594.0,-80.0,-585.0,-973.0,-344.0,-15.0,-18.0
Investments sold,Cash from Investing Activity,22914.0,19716.0,38913.0,20948.0,23444.0,15251.0,928.0,360.0,879.0,386.0,290.0,80.0
Interest received,Cash from Investing Activity,185.0,205.0,110.0,124.0,139.0,165.0,161.0,151.0,315.0,856.0,752.0,864.0
Dividends received,Cash from Investing Activity,23.0,242.0,517.0,1002.0,309.0,1895.0,1846.0,1856.0,3310.0,2317.0,1556.0,1539.0
Investment in group cos,Cash from Investing Activity,0.0,0.0,-26.0,-106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-294.0
Redemp n Canc of Shares,Cash from Investing Activity,0.0,0.0,185.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Inter corporate deposits,Cash from Investing Activity,-435.0,177.0,90.0,-50.0,84.0,0.0,5.0,0.0,-2.0,16.0,0.0,0.0
Other investing items,Cash from Investing Activity,-9.0,64.0,-4393.0,73.0,62.0,-20.0,-80.0,-799.0,-3187.0,929.0,-982.0,-2694.0
Proceeds from shares,Cash from Financing Activity,111.0,158.0,157.0,85.0,97.0,100.0,2996.0,11.0,4008.0,114.0,319.0,2565.0
Proceeds from borrowings,Cash from Financing Activity,17733.0,17645.0,22243.0,34330.0,45714.0,49600.0,5602.0,11474.0,75571.0,68889.0,43158.0,55047.0
Repayment of borrowings,Cash from Financing Activity,-17836.0,-20145.0,-17282.0,-33893.0,-46355.0,-49707.0,-11576.0,-8817.0,-74402.0,-68376.0,-34587.0,-42485.0
Interest paid fin,Cash from Financing Activity,-3607.0,-3246.0,-3264.0,-4570.0,-3976.0,-4002.0,-3731.0,-3555.0,-4108.0,-4777.0,-5069.0,-5627.0
Dividends paid,Cash from Financing Activity,-461.0,-411.0,-415.0,-417.0,-410.0,-501.0,-526.0,-559.0,-787.0,-887.0,-964.0,-1114.0
Financial liabilities,Cash from Financing Activity,0.0,0.0,0.0,0.0,0.0,-330.0,-352.0,-384.0,-394.0,-465.0,-497.0,-604.0
Other financing items,Cash from Financing Activity,1822.0,-184.0,-501.0,-261.0,-253.0,-270.0,-16.0,646.0,1452.0,1004.0,1933.0,0.0
