symbol,week_start,open,high,low,close,volume,days,complete
AARTIDRUGS,2025-11-10,506.5,534.0,461.15,463.45,3321906,5,True
AARTIDRUGS,2025-11-17,464.9,469.85,440.0,442.1,893027,5,True
AARTIDRUGS,2025-11-24,444.75,444.75,423.5,424.85,842871,5,True
AARTIDRUGS,2025-12-01,424.85,424.85,398.5,405.0,968933,5,True
AARTIDRUGS,2025-12-08,405.0,407.95,385.15,394.7,1064741,5,True
AARTIDRUGS,2025-12-15,394.7,395.75,376.5,381.55,580408,5,True
AARTIDRUGS,2025-12-22,384.9,425.3,381.5,417.3,1393455,4,True
AARTIDRUGS,2025-12-29,417.3,420.3,406.0,410.95,453777,5,True
AARTIDRUGS,2026-01-05,411.5,412.0,382.6,384.75,447670,5,True
AARTIDRUGS,2026-01-12,385.0,396.05,375.7,385.3,464268,5,True
AARTIDRUGS,2026-01-19,390.0,390.0,366.2,370.05,488515,5,True
AARTIDRUGS,2026-01-26,370.05,387.5,362.25,381.05,474639,4,True
AARTIDRUGS,2026-02-02,381.15,422.2,356.3,374.65,1605658,5,True
AARTIDRUGS,2026-02-09,380.0,387.5,367.1,371.7,509156,5,True
AARTIDRUGS,2026-02-16,370.0,377.8,365.6,372.3,439756,5,True
AARTIDRUGS,2026-02-23,372.55,375.7,366.05,367.0,415189,5,True
AARTIDRUGS,2026-03-02,350.0,364.8,349.55,357.1,418597,4,True
AARTIDRUGS,2026-03-09,356.5,362.45,344.55,347.75,716418,5,True
AARTIDRUGS,2026-03-16,349.0,357.0,332.85,343.15,802555,5,True
AARTIDRUGS,2026-03-23,344.7,348.0,325.6,330.7,584976,4,True
AARTIDRUGS,2026-03-30,328.0,333.0,318.95,319.75,195625,1,False
AARTIIND,2025-06-02,470.0,490.05,463.25,476.85,5292085,5,True
AARTIIND,2025-06-09,479.75,492.4,457.5,462.1,6958181,5,True
AARTIIND,2025-06-16,461.95,468.9,433.35,441.3,6454171,5,True
AARTIIND,2025-06-23,435.0,480.5,434.1,479.15,9203299,5,True
AARTIIND,2025-06-30,480.05,487.0,473.1,476.55,4010206,5,True
AARTIIND,2025-07-07,475.95,478.65,440.0,441.0,4739662,5,True
AARTIIND,2025-07-14,439.0,459.65,436.5,446.65,4427792,5,True
AARTIIND,2025-07-21,447.0,448.2,417.5,430.25,9234198,5,True
AARTIIND,2025-07-28,430.85,450.6,404.2,406.35,14645448,5,True
AARTIIND,2025-08-04,407.65,409.2,373.0,375.1,9348327,5,True
AARTIIND,2025-08-11,375.1,393.25,367.5,376.1,4845237,4,True
AARTIIND,2025-08-18,380.05,395.75,375.3,382.3,3321615,5,True
AARTIIND,2025-08-25,382.95,391.65,372.0,376.1,2413486,4,True
AARTIIND,2025-09-01,376.1,389.0,375.05,376.55,2379433,5,True
AARTIIND,2025-09-08,377.65,400.1,376.4,389.4,3768975,5,True
AARTIIND,2025-09-15,391.25,398.7,385.65,393.2,2865569,5,True
AARTIIND,2025-09-22,394.0,395.25,371.5,374.6,2172244,5,True
AARTIIND,2025-09-29,374.65,382.8,370.1,380.6,1195038,4,True
AARTIIND,2025-10-06,380.6,383.05,373.1,378.0,1646932,5,True
AARTIIND,2025-10-13,378.05,385.6,370.0,374.8,2440650,5,True
AARTIIND,2025-10-20,376.1,385.0,371.8,381.7,1263353,4,True
AARTIIND,2025-10-27,383.0,388.0,376.1,379.95,1835393,5,True
AARTIIND,2025-11-03,379.95,419.5,379.5,391.8,21529126,4,True
AARTIIND,2025-11-10,389.5,401.8,384.8,393.0,4079843,5,True
AARTIIND,2025-11-17,393.0,398.95,381.4,384.75,2216335,5,True
AARTIIND,2025-11-24,384.05,385.8,376.65,382.3,1782028,5,True
AARTIIND,2025-12-01,384.35,384.35,362.0,363.05,2181729,5,True
AARTIIND,2025-12-08,366.05,367.0,345.05,356.95,3125301,5,True
AARTIIND,2025-12-15,363.0,382.8,360.65,369.8,12077175,5,True
AARTIIND,2025-12-22,370.2,392.7,369.0,376.4,2923717,4,True
AARTIIND,2025-12-29,376.0,380.3,365.9,376.95,2047165,5,True
AARTIIND,2026-01-05,376.0,379.7,360.65,361.65,1838163,5,True
AARTIIND,2026-01-12,361.65,365.7,352.55,354.6,2034000,5,True
AARTIIND,2026-01-19,354.0,357.75,338.05,352.8,3026171,5,True
AARTIIND,2026-01-26,352.0,375.75,346.15,371.95,2735368,4,True
AARTIIND,2026-02-02,366.0,456.4,360.85,440.95,23179925,5,True
AARTIIND,2026-02-09,448.9,474.7,443.1,446.4,7222540,5,True
AARTIIND,2026-02-16,446.4,468.8,445.0,450.65,3056600,5,True
AARTIIND,2026-02-23,454.0,462.95,437.0,447.15,2610153,5,True
AARTIIND,2026-03-02,416.0,450.25,400.0,419.35,3798148,4,True
AARTIIND,2026-03-09,404.65,456.75,399.4,420.75,6591772,5,True
AARTIIND,2026-03-16,420.95,437.65,410.35,427.35,3916655,5,True
AARTIIND,2026-03-23,420.95,435.5,401.65,417.4,3364399,4,True
AARTIIND,2026-03-30,413.5,413.5,397.0,399.05,1152413,1,False
AARTIPHARM,2025-06-02,915.0,949.5,886.55,909.25,1623456,5,True
AARTIPHARM,2025-06-09,921.85,947.1,881.5,885.65,1156982,5,True
AARTIPHARM,2025-06-16,890.0,906.1,838.65,853.25,1439076,5,True
AARTIPHARM,2025-06-23,849.8,884.8,843.7,859.55,1349297,5,True
AARTIPHARM,2025-06-30,863.8,928.9,863.0,900.35,1733994,5,True
AARTIPHARM,2025-07-07,904.0,932.4,887.1,927.2,1590431,5,True
AARTIPHARM,2025-07-14,927.2,971.0,912.0,951.3,1459819,5,True
AARTIPHARM,2025-07-21,952.0,969.5,924.0,944.15,1222851,5,True
AARTIPHARM,2025-07-28,944.25,954.0,857.4,864.0,1212256,5,True
AARTIPHARM,2025-08-04,864.05,898.7,799.0,846.25,1301154,5,True
AARTIPHARM,2025-08-11,850.1,862.35,740.8,757.55,2540823,4,True
AARTIPHARM,2025-08-18,758.1,878.8,752.0,863.25,2949152,5,True
AARTIPHARM,2025-08-25,865.8,868.95,812.1,841.35,1308728,4,True
AARTIPHARM,2025-09-01,847.0,897.5,825.05,882.65,1116350,5,True
AARTIPHARM,2025-09-08,898.85,927.8,874.2,926.35,997995,5,True
AARTIPHARM,2025-09-15,928.7,946.1,894.05,930.2,4085476,5,True
AARTIPHARM,2025-09-22,924.6,924.6,820.0,824.05,1169979,5,True
AARTIPHARM,2025-09-29,830.0,840.3,802.85,826.9,1107392,4,True
AARTIPHARM,2025-10-06,833.5,855.05,822.0,831.4,671684,5,True
AARTIPHARM,2025-10-13,833.85,859.0,820.1,833.7,563547,5,True
AARTIPHARM,2025-10-20,834.0,875.0,826.0,832.4,390948,4,True
AARTIPHARM,2025-10-27,832.4,861.2,820.0,851.95,395860,5,True
AARTIPHARM,2025-11-03,847.7,869.85,832.35,864.95,483246,4,True
AARTIPHARM,2025-11-10,800.0,800.0,709.0,713.2,2148712,5,True
AARTIPHARM,2025-11-17,713.15,737.15,689.55,694.0,1191111,5,True
AARTIPHARM,2025-11-24,698.8,730.75,672.7,700.65,2092425,5,True
AARTIPHARM,2025-12-01,697.1,730.0,685.3,721.55,832641,5,True
AARTIPHARM,2025-12-08,721.55,754.95,686.4,740.45,775432,5,True
AARTIPHARM,2025-12-15,756.0,763.85,722.15,747.1,822688,5,True
AARTIPHARM,2025-12-22,747.0,784.25,736.1,742.5,584813,4,True
AARTIPHARM,2025-12-29,742.5,757.35,726.15,742.1,403342,5,True
AARTIPHARM,2026-01-05,742.1,775.0,723.15,761.75,1839300,5,True
AARTIPHARM,2026-01-12,752.0,817.9,744.7,802.95,1316063,5,True
AARTIPHARM,2026-01-19,796.1,805.0,745.1,768.7,1354001,5,True
AARTIPHARM,2026-01-26,767.3,780.0,735.0,753.2,588235,4,True
AARTIPHARM,2026-02-02,737.2,803.5,737.2,776.8,755201,5,True
AARTIPHARM,2026-02-09,785.0,799.8,694.0,709.2,1757046,5,True
AARTIPHARM,2026-02-16,710.0,731.8,696.35,698.75,598199,5,True
AARTIPHARM,2026-02-23,700.1,728.95,678.6,723.7,765635,5,True
AARTIPHARM,2026-03-02,681.0,714.95,675.0,700.15,706990,4,True
AARTIPHARM,2026-03-09,685.0,699.8,646.0,650.85,720037,5,True
AARTIPHARM,2026-03-16,644.95,665.0,624.55,644.6,943407,5,True
AARTIPHARM,2026-03-23,640.95,657.1,602.5,608.85,1310753,4,True
AARTIPHARM,2026-03-30,611.3,611.3,585.0,591.95,513822,1,False
AAVAS,2025-06-02,1838.0,1934.9,1784.1,1922.3,756328,5,True
AAVAS,2025-06-09,1934.0,1949.8,1790.0,1850.5,461693,5,True
AAVAS,2025-06-16,1850.9,1895.0,1798.0,1816.5,528957,5,True
AAVAS,2025-06-23,1799.0,2007.0,1799.0,1986.2,873610,5,True
AAVAS,2025-06-30,1999.0,2152.8999,1905.0,1910.0,2348931,5,True
AAVAS,2025-07-07,1908.8,2049.0,1863.1,2009.2,1761825,5,True
AAVAS,2025-07-14,1961.1,2013.9,1884.4,1903.7,686097,5,True
AAVAS,2025-07-21,1910.9,1949.0,1825.3,1843.6,319618,5,True
AAVAS,2025-07-28,1839.9,1856.7,1665.1,1679.2,619908,5,True
AAVAS,2025-08-04,1670.1,1729.9,1657.4,1711.7,539427,5,True
AAVAS,2025-08-11,1728.0,1749.8,1647.0,1658.0,785624,4,True
AAVAS,2025-08-18,1679.8,1723.3,1623.4,1650.0,1503235,5,True
AAVAS,2025-08-25,1657.9,1664.8,1516.9,1520.2,1728516,4,True
AAVAS,2025-09-01,1527.9,1619.8,1519.1,1591.2,1664347,5,True
AAVAS,2025-09-08,1590.0,1648.0,1577.2,1633.3,748422,5,True
AAVAS,2025-09-15,1639.9,1685.8,1633.7,1670.6,994187,5,True
AAVAS,2025-09-22,1658.6,1704.0,1560.6,1574.8,676014,5,True
AAVAS,2025-09-29,1620.0,1670.0,1587.5,1662.0,844668,4,True
AAVAS,2025-10-06,1662.0,1689.9,1612.4,1631.7,424355,5,True
AAVAS,2025-10-13,1621.7,1645.0,1580.4,1605.8,331367,5,True
AAVAS,2025-10-20,1605.0,1727.8,1605.0,1688.0,628565,4,True
AAVAS,2025-10-27,1706.9,1706.9,1647.7,1650.0,416306,5,True
AAVAS,2025-11-03,1641.8,1675.5,1564.8,1574.1,388294,4,True
AAVAS,2025-11-10,1573.0,1771.9,1562.4,1712.2,2012492,5,True
AAVAS,2025-11-17,1715.9,1724.6,1608.1,1632.2,808784,5,True
AAVAS,2025-11-24,1635.4,1705.2,1543.9,1546.5,1380269,5,True
AAVAS,2025-12-01,1555.8,1558.0,1450.0,1497.1,1976903,5,True
AAVAS,2025-12-08,1500.0,1574.9,1478.6,1569.2,822530,5,True
AAVAS,2025-12-15,1568.8,1568.8,1435.0,1458.2,1336571,5,True
AAVAS,2025-12-22,1458.3,1520.0,1450.8,1480.3,709417,4,True
AAVAS,2025-12-29,1478.1,1487.0,1418.1,1443.4,964190,5,True
AAVAS,2026-01-05,1443.9,1479.6,1423.5,1449.4,548217,5,True
AAVAS,2026-01-12,1435.0,1472.2,1415.0,1435.6,3024152,5,True
AAVAS,2026-01-19,1425.0,1512.8,1351.1,1479.5,1106691,5,True
AAVAS,2026-01-26,1474.9,1520.0,1429.5,1461.3,505636,4,True
AAVAS,2026-02-02,1433.8,1500.0,1277.1,1301.4,1926601,5,True
AAVAS,2026-02-09,1305.2,1354.6,1264.1,1286.6,1425914,5,True
AAVAS,2026-02-16,1272.7,1322.9,1265.1,1280.0,472883,5,True
AAVAS,2026-02-23,1291.6,1306.0,1247.0,1285.6,1160603,5,True
AAVAS,2026-03-02,1222.0,1259.5,1204.9,1227.9,1023399,4,True
AAVAS,2026-03-09,1204.0,1231.2,1145.0,1169.8,1160137,5,True
AAVAS,2026-03-16,1159.5,1164.3,1083.7,1098.1,1636086,5,True
AAVAS,2026-03-23,1091.0,1162.2,1060.4,1110.4,1032719,4,True
AAVAS,2026-03-30,1090.0,1100.0,1065.0,1078.0,336146,1,False
ABB,2025-06-02,5960.0,6175.5,5891.0,6051.5,999328,5,True
ABB,2025-06-09,6093.5,6260.0,5885.0,5999.0,1363320,5,True
ABB,2025-06-16,6001.0,6089.5,5850.0,5968.5,773528,5,True
ABB,2025-06-23,5900.0,6175.0,5880.0,6069.5,807316,5,True
ABB,2025-06-30,6090.0,6144.5,5841.0,5862.0,1154560,5,True
ABB,2025-07-07,5862.0,5940.0,5718.0,5756.5,1008044,5,True
ABB,2025-07-14,5756.5,5782.5,5468.0,5646.5,2998296,5,True
ABB,2025-07-21,5666.0,5872.0,5610.5,5643.0,1419086,5,True
ABB,2025-07-28,5640.0,5644.0,5360.5,5387.5,1445010,5,True
ABB,2025-08-04,5310.0,5364.0,5005.5,5022.0,3661504,5,True
ABB,2025-08-11,5057.0,5122.5,5002.5,5030.0,1171765,4,True
ABB,2025-08-18,5090.0,5195.0,5003.5,5063.0,1421402,5,True
ABB,2025-08-25,5100.0,5113.5,4939.5,4999.0,1315474,4,True
ABB,2025-09-01,5042.0,5221.7998,5017.6001,5117.3999,1372585,5,True
ABB,2025-09-08,5140.0,5265.0,5091.0,5248.6001,811379,5,True
ABB,2025-09-15,5248.6001,5471.2998,5241.2002,5436.8999,1351558,5,True
ABB,2025-09-22,5430.0,5455.2998,5121.0,5173.3999,1117982,5,True
ABB,2025-09-29,5173.3999,5246.0,5143.0,5183.5,829065,4,True
ABB,2025-10-06,5190.5,5343.0,5075.0,5186.0,1331393,5,True
ABB,2025-10-13,5160.0,5260.0,5077.5,5202.0,1490588,5,True
ABB,2025-10-20,5228.0,5279.5,5151.5,5181.0,747615,4,True
ABB,2025-10-27,5198.0,5306.0,5141.5,5220.0,770303,5,True
ABB,2025-11-03,5215.0,5280.5,4962.5,5016.5,1631090,4,True
ABB,2025-11-10,4964.0,5026.5,4896.0,4952.5,1161132,5,True
ABB,2025-11-17,4955.0,5172.0,4926.0,5092.0,1140172,5,True
ABB,2025-11-24,5092.0,5264.5,5024.5,5175.0,996868,5,True
ABB,2025-12-01,5218.0,5221.5,5088.5,5173.5,488705,5,True
ABB,2025-12-08,5171.5,5299.0,4981.0,5278.0,760039,5,True
ABB,2025-12-15,5288.0,5298.0,5075.5,5177.0,1062255,5,True
ABB,2025-12-22,5180.5,5266.0,5151.0,5183.0,290147,4,True
ABB,2025-12-29,5218.5,5220.0,5100.0,5205.5,369384,5,True
ABB,2026-01-05,5230.0,5368.0,4983.5,5093.0,1358771,5,True
ABB,2026-01-12,5075.0,5081.5,4852.0,4872.5,579099,5,True
ABB,2026-01-19,4877.5,4942.0,4637.5,4694.5,1260359,5,True
ABB,2026-01-26,4694.5,5605.5,4649.5,5578.5,3725178,4,True
ABB,2026-02-02,5490.0,5867.0,5368.5,5816.0,1822772,5,True
ABB,2026-02-09,5845.0,5884.0,5726.5,5780.5,706697,5,True
ABB,2026-02-16,5781.0,6246.0,5695.0,5987.0,4653796,5,True
ABB,2026-02-23,6090.0,6205.5,5775.0,6073.0,2863446,5,True
ABB,2026-03-02,5840.0,6118.0,5793.5,6062.0,1196536,4,True
ABB,2026-03-09,5982.0,6554.0,5853.0,6392.5,2991174,5,True
ABB,2026-03-16,6400.0,6417.0,6162.5,6297.0,1436105,5,True
ABB,2026-03-23,6264.0,6290.0,5975.0,6105.0,1212641,4,True
ABB,2026-03-30,5995.0,6100.0,5911.0,5941.5,342351,1,False
ABBOTINDIA,2025-06-02,30455.0,32200.0,30110.0,31630.0,76764,5,True
ABBOTINDIA,2025-06-09,31750.0,32100.0,31100.0,31515.0,25545,5,True
ABBOTINDIA,2025-06-16,31510.0,32085.0,30610.0,31620.0,40604,5,True
ABBOTINDIA,2025-06-23,31265.0,37000.0,30880.0,34940.0,104872,5,True
ABBOTINDIA,2025-06-30,34945.0,35955.0,34140.0,34735.0,77392,5,True
ABBOTINDIA,2025-07-07,34895.0,35010.0,33780.0,34420.0,31713,5,True
ABBOTINDIA,2025-07-14,34330.0,34595.0,33910.0,34125.0,20074,5,True
ABBOTINDIA,2025-07-21,34250.0,35290.0,33545.0,33780.0,26416,5,True
ABBOTINDIA,2025-07-28,33785.0,35310.0,32565.0,33595.0,42549,5,True
ABBOTINDIA,2025-08-04,33595.0,34220.0,32250.0,32845.0,29503,5,True
ABBOTINDIA,2025-08-11,32870.0,34060.0,31910.0,33265.0,39700,4,True
ABBOTINDIA,2025-08-18,33495.0,33495.0,31750.0,31875.0,32202,5,True
ABBOTINDIA,2025-08-25,32145.0,32145.0,31175.0,31480.0,29728,4,True
ABBOTINDIA,2025-09-01,31650.0,32775.0,31030.0,31150.0,41383,5,True
ABBOTINDIA,2025-09-08,31415.0,31645.0,30540.0,30980.0,57684,5,True
ABBOTINDIA,2025-09-15,30900.0,31400.0,30130.0,30365.0,49790,5,True
ABBOTINDIA,2025-09-22,30410.0,30670.0,29150.0,29740.0,54258,5,True
ABBOTINDIA,2025-09-29,29740.0,30400.0,29060.0,29965.0,34549,4,True
ABBOTINDIA,2025-10-06,30125.0,30560.0,29575.0,30130.0,24449,5,True
ABBOTINDIA,2025-10-13,30130.0,30250.0,29665.0,29805.0,26509,5,True
ABBOTINDIA,2025-10-20,29970.0,30330.0,29600.0,29930.0,14536,4,True
ABBOTINDIA,2025-10-27,29935.0,30000.0,28900.0,28995.0,33417,5,True
ABBOTINDIA,2025-11-03,29000.0,30490.0,28720.0,28785.0,81630,4,True
ABBOTINDIA,2025-11-10,28990.0,29725.0,28600.0,29340.0,31309,5,True
ABBOTINDIA,2025-11-17,29340.0,29900.0,29180.0,29575.0,34233,5,True
ABBOTINDIA,2025-11-24,29595.0,30655.0,29250.0,30075.0,33692,5,True
ABBOTINDIA,2025-12-01,30200.0,30200.0,28660.0,28945.0,44627,5,True
ABBOTINDIA,2025-12-08,28850.0,28880.0,27770.0,28010.0,45127,5,True
ABBOTINDIA,2025-12-15,28100.0,28200.0,27430.0,28035.0,17023,5,True
ABBOTINDIA,2025-12-22,28055.0,28990.0,27775.0,28905.0,37143,4,True
ABBOTINDIA,2025-12-29,28950.0,29250.0,27955.0,28125.0,62235,5,True
ABBOTINDIA,2026-01-05,28250.0,28600.0,27785.0,28095.0,31962,5,True
ABBOTINDIA,2026-01-12,28010.0,28525.0,27650.0,27755.0,17959,5,True
ABBOTINDIA,2026-01-19,27725.0,28100.0,26930.0,27780.0,17552,5,True
ABBOTINDIA,2026-01-26,27915.0,27995.0,26430.0,27565.0,39946,4,True
ABBOTINDIA,2026-02-02,27470.0,27910.0,26800.0,27365.0,32101,5,True
ABBOTINDIA,2026-02-09,27450.0,27700.0,26300.0,26460.0,51382,5,True
ABBOTINDIA,2026-02-16,26495.0,26850.0,26210.0,26295.0,33567,5,True
ABBOTINDIA,2026-02-23,26415.0,26595.0,26075.0,26530.0,21092,5,True
ABBOTINDIA,2026-03-02,26025.0,28490.0,26000.0,27325.0,62761,4,True
ABBOTINDIA,2026-03-09,27000.0,27365.0,26290.0,26960.0,39405,5,True
ABBOTINDIA,2026-03-16,27045.0,27095.0,26000.0,26715.0,37454,5,True
ABBOTINDIA,2026-03-23,26570.0,27100.0,25350.0,26135.0,48659,4,True
ABBOTINDIA,2026-03-30,26055.0,26200.0,25720.0,25915.0,23537,1,False
ABCAPITAL,2025-06-02,222.0,233.96,218.44,233.41,21125657,5,True
ABCAPITAL,2025-06-09,235.0,251.0,235.0,240.37,55046789,5,True
ABCAPITAL,2025-06-16,241.4,263.0,237.39,260.28,65631515,5,True
ABCAPITAL,2025-06-23,258.8,278.05,258.12,269.33,43234829,5,True
ABCAPITAL,2025-06-30,268.0,282.65,268.0,275.05,30139100,5,True
ABCAPITAL,2025-07-07,275.05,278.45,267.15,269.45,13239671,5,True
ABCAPITAL,2025-07-14,268.0,273.15,264.0,264.35,10261130,5,True
ABCAPITAL,2025-07-21,263.9,273.75,256.5,260.35,19368397,5,True
ABCAPITAL,2025-07-28,259.0,260.45,243.0,251.45,23542402,5,True
ABCAPITAL,2025-08-04,251.5,284.0,251.5,271.8,61980442,5,True
ABCAPITAL,2025-08-11,271.9,274.1,267.0,273.0,9826242,4,True
ABCAPITAL,2025-08-18,276.0,292.4,275.0,286.35,26608861,5,True
ABCAPITAL,2025-08-25,287.5,291.95,276.6,277.85,15484758,4,True
ABCAPITAL,2025-09-01,280.0,285.3,272.7,281.1,21333209,5,True
ABCAPITAL,2025-09-08,281.1,295.0,279.15,291.5,22585843,5,True
ABCAPITAL,2025-09-15,292.4,294.5,283.0,289.15,21244280,5,True
ABCAPITAL,2025-09-22,287.0,299.4,277.7,278.9,27217709,5,True
ABCAPITAL,2025-09-29,280.25,304.95,279.55,303.95,26991219,4,True
ABCAPITAL,2025-10-06,305.0,307.8,292.55,293.35,22752164,5,True
ABCAPITAL,2025-10-13,292.0,305.35,289.9,299.3,17837495,5,True
ABCAPITAL,2025-10-20,301.0,311.8,300.3,306.15,10842173,4,True
ABCAPITAL,2025-10-27,306.15,333.3,305.5,324.2,57379146,5,True
ABCAPITAL,2025-11-03,325.65,345.4,322.6,338.1,28757838,4,True
ABCAPITAL,2025-11-10,338.9,338.95,322.6,331.4,15217636,5,True
ABCAPITAL,2025-11-17,332.5,337.1,324.2,325.65,10784480,5,True
ABCAPITAL,2025-11-24,325.65,360.15,323.3,358.05,33436058,5,True
ABCAPITAL,2025-12-01,358.0,360.6,346.05,358.75,16636823,5,True
ABCAPITAL,2025-12-08,358.7,368.95,353.2,362.95,21311698,5,True
ABCAPITAL,2025-12-15,362.7,362.7,342.7,348.7,19452168,5,True
ABCAPITAL,2025-12-22,350.05,355.35,344.0,348.15,14574460,4,True
ABCAPITAL,2025-12-29,349.7,366.3,344.55,361.25,33534309,5,True
ABCAPITAL,2026-01-05,362.05,369.3,351.45,353.85,15695370,5,True
ABCAPITAL,2026-01-12,351.5,363.85,345.0,362.0,14429914,5,True
ABCAPITAL,2026-01-19,362.0,366.1,343.1,347.45,28132242,5,True
ABCAPITAL,2026-01-26,348.2,352.9,333.6,339.8,20596592,4,True
ABCAPITAL,2026-02-02,327.5,360.85,317.0,347.75,37259734,5,True
ABCAPITAL,2026-02-09,350.05,355.8,334.5,336.2,27065278,5,True
ABCAPITAL,2026-02-16,335.0,350.95,331.1,344.85,25707708,5,True
ABCAPITAL,2026-02-23,346.15,360.0,338.2,344.45,145085618,5,True
ABCAPITAL,2026-03-02,333.0,346.0,318.9,326.55,21396313,4,True
