symbol,status,days,note
CANHLIFE,ok,111,
CAPILLARY,ok,88,
CAPLIPOINT,ok,207,
CARBORUNIV,ok,206,
CARTRADE,ok,207,
CASTROLIND,ok,207,
CCAVENUE,ok,207,
CCL,ok,207,
CDSL,ok,207,
CEATLTD,ok,207,
CELLO,ok,206,
CEMPRO,ok,207,
CENTRALBK,ok,207,
CENTURYPLY,ok,206,
CERA,ok,206,
CESC,ok,207,
CGCL,ok,207,
CGPOWER,ok,207,
CHALET,ok,207,
CHAMBLFERT,ok,207,
CHENNPETRO,ok,207,
CHOICEIN,ok,207,
CHOLAFIN,ok,207,
CHOLAHLDNG,ok,207,
CIEINDIA,ok,206,
CIPLA,ok,207,
CLEAN,ok,207,
CMSINFO,ok,207,
COALINDIA,ok,207,
COCHINSHIP,ok,207,
COFORGE,ok,207,
COHANCE,ok,207,
COLPAL,ok,207,
CONCOR,ok,207,
CONCORDBIO,ok,207,
COROMANDEL,ok,207,
CORONA,ok,72,
CPPLUS,ok,161,
CRAFTSMAN,ok,206,
CRAMC,ok,112,
CREDITACC,ok,207,
CRISIL,ok,207,
CRIZAC,ok,180,
CROMPTON,ok,207,
CSBBANK,ok,207,
CUB,ok,207,
CUMMINSIND,ok,207,
CUPID,ok,207,
CYIENT,ok,207,
DABUR,ok,207,
DALBHARAT,ok,207,
DATAMATICS,ok,207,
DATAPATTNS,ok,207,
DBL,ok,206,
DBREALTY,ok,207,
DCBBANK,ok,207,
DCMSHRIRAM,ok,206,
DEEPAKFERT,ok,207,
DEEPAKNTR,ok,207,
DELHIVERY,ok,207,
DEVYANI,ok,207,
DIACABS,ok,207,
DIVISLAB,ok,207,
DIXON,ok,207,
DLF,ok,207,
DMART,ok,207,
DOMS,ok,207,
DRREDDY,ok,207,
DYNAMATECH,ok,207,
ECLERX,ok,207,
EDELWEISS,ok,207,
EICHERMOT,ok,207,
EIDPARRY,ok,207,
EIEL,ok,207,
EIHOTEL,ok,207,
ELECON,ok,207,
ELECTCAST,ok,207,
ELGIEQUIP,ok,207,
ELLEN,ok,186,
EMAMILTD,ok,207,
EMBDL,ok,207,
EMCURE,ok,207,
EMIL,ok,207,
EMMVEE,ok,91,
ENDURANCE,ok,207,
ENGINERSIN,ok,207,
ENRIN,ok,194,
ENTERO,ok,207,
EPL,ok,206,
EQUITASBNK,ok,207,
ERIS,ok,206,
ESCORTS,ok,207,
ETERNAL,ok,207,
ETHOSLTD,ok,207,
EUREKAFORB,ok,207,
EXIDEIND,ok,207,
FACT,ok,207,
FEDERALBNK,ok,207,
FEDFINA,ok,207,
FIEMIND,ok,207,
FINCABLES,ok,207,
FINPIPE,ok,206,
FIRSTCRY,ok,207,
FIVESTAR,ok,207,
FLUOROCHEM,ok,207,
FORCEMOT,ok,207,
FORTIS,ok,207,
FSL,ok,207,
GABRIEL,ok,207,
GAEL,ok,207,
GAIL,ok,207,
GALLANTT,ok,206,
GESHIP,ok,207,
GHCL,ok,207,
GICRE,ok,207,
GILLETTE,ok,207,
GLAND,ok,206,
GLAXO,ok,207,
GLENMARK,ok,207,
GMDCLTD,ok,207,
GMMPFAUDLR,ok,206,
GMRAIRPORT,ok,207,
GNFC,ok,207,
GODFRYPHLP,ok,207,
GODIGIT,ok,206,
GODREJAGRO,ok,207,
GODREJCP,ok,207,
GODREJIND,ok,207,
GODREJPROP,ok,207,
GOKEX,ok,207,
GOKULAGRO,ok,207,
GPIL,ok,207,
GPPL,ok,207,
GRANULES,ok,206,
GRAPHITE,ok,207,
GRASIM,ok,207,
GRAVITA,ok,207,
GREAVESCOT,ok,207,
GROWW,ok,95,
GRSE,ok,207,
GRWRHITECH,ok,207,
GSFC,ok,207,
HAL,ok,207,
HAPPSTMNDS,ok,207,
HAVELLS,ok,207,
HBLENGINE,ok,207,
HCC,ok,207,
HCG,ok,207,
HCLTECH,ok,207,
HDBFS,ok,185,
HDFCAMC,ok,207,
HDFCBANK,ok,207,
HDFCLIFE,ok,207,
HEG,ok,207,
HEMIPROP,ok,207,
HERITGFOOD,ok,207,
HEROMOTOCO,ok,207,
HEXT,ok,206,
HFCL,ok,207,
HGINFRA,ok,207,
HINDALCO,ok,207,
HINDCOPPER,ok,207,
HINDPETRO,ok,207,
HINDUNILVR,ok,207,
HINDZINC,ok,207,
HOMEFIRST,ok,207,
HONASA,ok,206,
HONAUT,ok,206,
HSCL,ok,207,
HUDCO,ok,207,
HYUNDAI,ok,207,
ICICIAMC,ok,68,
ICICIBANK,ok,207,
ICICIGI,ok,207,
ICICIPRULI,ok,207,
ICIL,ok,207,
IDBI,ok,207,
IDEA,ok,207,
IDFCFIRSTB,ok,207,
IEX,ok,207,
IFBIND,ok,207,
IFCI,ok,207,
IGIL,ok,207,
IGL,ok,207,
IIFL,ok,207,
IIFLCAPS,ok,207,
IKS,ok,206,
IMFA,ok,207,
INDGN,ok,207,
INDHOTEL,ok,207,
INDIACEM,ok,207,
INDIAGLYCO,ok,207,
INDIAMART,ok,207,
INDIANB,ok,207,
INDIASHLTR,ok,206,
INDIGO,ok,207,
INDIGOPNTS,ok,207,
INDUSINDBK,ok,207,
INDUSTOWER,ok,207,
INFY,ok,207,
INOXGREEN,ok,207,
INOXINDIA,ok,206,
INOXWIND,ok,207,
INTELLECT,ok,207,
IOB,ok,207,
IOC,ok,207,
IONEXCHANG,ok,206,
IPCALAB,ok,206,
IRB,ok,207,
IRCON,ok,207,
IRCTC,ok,207,
IREDA,ok,207,
IRFC,ok,207,
ITC,ok,207,
ITCHOTELS,ok,207,
ITI,ok,207,
IXIGO,ok,207,
JAIBALAJI,ok,207,
JAINREC,ok,120,
JAMNAAUTO,ok,207,
JAYNECOIND,ok,207,
JBCHEPHARM,failed,0,HTTP Error 400: Bad Request
JBMA,ok,207,
JINDALSAW,ok,207,
JINDALSTEL,ok,207,
JIOFIN,ok,207,
JKCEMENT,ok,207,
JKLAKSHMI,ok,207,
JKPAPER,ok,207,
JKTYRE,ok,207,
JLHL,ok,207,
JMFINANCIL,ok,207,
JPPOWER,ok,207,
JSFB,ok,207,
JSL,ok,207,
JSLL,ok,207,
JSWCEMENT,ok,154,
JSWDULUX,ok,207,
JSWENERGY,ok,207,
JSWINFRA,ok,207,
JSWSTEEL,ok,207,
JUBLFOOD,ok,207,
JUBLINGREA,ok,207,
JUBLPHARMA,ok,207,
JUSTDIAL,ok,207,
JWL,ok,207,
JYOTHYLAB,ok,207,
JYOTICNC,ok,207,
KAJARIACER,ok,207,
KALYANKJIL,ok,207,
KANSAINER,ok,206,
KARURVYSYA,ok,207,
KAYNES,ok,207,
KEC,ok,207,
KEI,ok,207,
KFINTECH,ok,207,
KIMS,ok,207,
KIRLOSBROS,ok,207,
KIRLOSENG,ok,206,
KIRLPNU,ok,207,
KITEX,ok,207,
KNRCON,ok,207,
KOTAKBANK,ok,207,
KPIGREEN,ok,207,
KPIL,ok,206,
KPITTECH,ok,207,
KPRMILL,ok,207,
KRBL,ok,207,
KRN,ok,207,
KSB,ok,207,
KSCL,ok,207,
KTKBANK,ok,207,
LALPATHLAB,ok,207,
LATENTVIEW,ok,207,
LAURUSLABS,ok,207,
LEMONTREE,ok,207,
LENSKART,ok,97,
LGEINDIA,ok,114,
LICHSGFIN,ok,207,
LICI,ok,207,
LINDEINDIA,ok,206,
LLOYDSENGG,ok,207,
LLOYDSENT,ok,206,
LLOYDSME,ok,207,
LODHA,ok,207,
LOTUSDEV,ok,160,
LT,ok,207,
LTF,ok,207,
LTFOODS,ok,207,
LTM,ok,207,
LTTS,ok,207,
LUMAXTECH,ok,206,
LUPIN,ok,207,
LXCHEM,ok,207,
MAHABANK,ok,207,
MAHSCOOTER,ok,207,
MAHSEAMLES,ok,207,
MANAPPURAM,ok,207,
MANKIND,ok,207,
MANORAMA,ok,207,
MANYAVAR,ok,207,
MAPMYINDIA,ok,207,
MARICO,ok,207,
MARKSANS,ok,207,
MARUTI,ok,207,
MASTEK,ok,207,
MAXHEALTH,ok,207,
MAZDOCK,ok,207,
MCX,ok,207,
MEDANTA,ok,207,
MEDPLUS,ok,206,
MEESHO,ok,75,
METROPOLIS,ok,207,
MFSL,ok,207,
MGL,ok,207,
MIDHANI,ok,207,
MINDACORP,ok,207,
MMTC,ok,207,
MOIL,ok,207,
MOTHERSON,ok,207,
MOTILALOFS,ok,207,
MPHASIS,ok,207,
MRF,ok,206,
MRPL,ok,207,
MSTCLTD,ok,207,
MSUMI,ok,207,
MTARTECH,ok,207,
MUTHOOTFIN,ok,207,
NAM-INDIA,ok,207,
NATCOPHARM,ok,207,
NATIONALUM,ok,207,
NAUKRI,ok,207,
NAVA,ok,207,
NAVINFLUOR,ok,206,
NAZARA,ok,207,
NBCC,ok,207,
NCC,ok,207,
NEOGEN,ok,207,
NESCO,ok,206,
NESTLEIND,ok,207,
NETWEB,ok,207,
NETWORK18,ok,207,
NEULANDLAB,ok,207,
NEWGEN,ok,207,
NFL,ok,207,
NH,ok,207,
NHPC,ok,207,
NIACL,ok,207,
NIVABUPA,ok,207,
NLCINDIA,ok,207,
NMDC,ok,207,
NSLNISP,ok,207,
NTPC,ok,207,
NTPCGREEN,ok,207,
NUVAMA,ok,207,
NUVOCO,ok,207,
NYKAA,ok,207,
OBEROIRLTY,ok,207,
OFSS,ok,207,
OIL,ok,207,
OLAELEC,ok,207,
OLECTRA,ok,207,
ONESOURCE,ok,207,
ONGC,ok,207,
OPTIEMUS,ok,206,
ORIENTCEM,ok,207,
ORKLAINDIA,ok,99,
OSWALPUMPS,ok,193,
PAGEIND,ok,206,
PARADEEP,ok,207,
PARAS,ok,207,
PARKHOSPS,ok,70,
PATANJALI,ok,207,
PAYTM,ok,207,
PCBL,ok,207,
PCJEWELLER,ok,207,
PERSISTENT,ok,207,
PETRONET,ok,207,
PFC,ok,207,
PFIZER,ok,207,
PFOCUS,ok,206,
PGEL,ok,207,
PGIL,ok,207,
PHOENIXLTD,ok,206,
PICCADIL,ok,185,
PIDILITIND,ok,207,
PIIND,ok,207,
PINELABS,ok,93,
PIRAMALFIN,ok,98,
PNB,ok,207,
PNBHOUSING,ok,207,
PNCINFRA,ok,207,
PNGJL,ok,207,
POLICYBZR,ok,206,
POLYCAB,ok,207,
POLYMED,ok,207,
POONAWALLA,ok,207,
POWERGRID,ok,207,
POWERINDIA,ok,207,
POWERMECH,ok,206,
PPLPHARMA,ok,207,
PRAJIND,ok,207,
PREMIERENE,ok,207,
PRESTIGE,ok,207,
PRICOLLTD,ok,206,
PRIVISCL,ok,206,
PRSMJOHNSN,ok,206,
PRUDENT,ok,207,
PTC,ok,207,
PTCIL,ok,206,
PURVA,ok,207,
PVRINOX,ok,207,
PWL,ok,91,
QPOWER,ok,207,
QUESS,ok,207,
RADICO,ok,206,
RAILTEL,ok,207,
RAIN,ok,207,
RAINBOW,ok,206,
RALLIS,ok,207,
RAMCOCEM,ok,206,
RATEGAIN,ok,206,
RATNAMANI,ok,207,
RAYMONDLSL,ok,207,
RBA,ok,207,
RBLBANK,ok,207,
RCF,ok,207,
RECLTD,ok,207,
REDINGTON,ok,207,
REDTAPE,ok,207,
REFEX,ok,207,
RELAXO,ok,207,
RELIANCE,ok,207,
RELIGARE,ok,206,
RENUKA,ok,207,
RHIM,ok,207,
RITES,ok,207,
RKFORGE,ok,207,
ROUTE,ok,207,
RPOWER,ok,207,
RRKABEL,ok,207,
RTNINDIA,ok,207,
RTNPOWER,ok,207,
RUBICON,ok,111,
RVNL,ok,207,
SAATVIKGL,ok,125,
SAFARI,ok,206,
SAGILITY,ok,207,
SAIL,ok,207,
SAILIFE,ok,207,
SAMHI,ok,207,
SAMMAANCAP,ok,207,
SANDUMA,ok,207,
SANOFICONR,ok,207,
SANSERA,ok,207,
SAPPHIRE,ok,207,
SARDAEN,ok,207,
SAREGAMA,ok,206,
SBFC,ok,207,
SBICARD,ok,207,
SBILIFE,ok,207,
SBIN,ok,207,
SCHAEFFLER,ok,207,
SCHNEIDER,ok,207,
SCI,ok,207,
SENCO,ok,207,
SFL,ok,207,
SHAILY,ok,207,
SHAKTIPUMP,ok,207,
SHARDACROP,ok,207,
SHAREINDIA,ok,207,
SHILPAMED,ok,207,
SHREECEM,ok,207,
SHRIPISTON,ok,207,
SHRIRAMFIN,ok,207,
SHYAMMETL,ok,207,
SIEMENS,ok,206,
SIGNATURE,ok,206,
SJVN,ok,207,
SKFINDIA,ok,207,
SKFINDUS,ok,76,
SKIPPER,ok,207,
SKYGOLD,ok,207,
SMARTWORKS,ok,173,
SMLMAH,ok,207,
SOBHA,ok,206,
SOLARINDS,ok,206,
SONACOMS,ok,207,
SONATSOFTW,ok,207,
SOUTHBANK,ok,207,
SPARC,ok,207,
SPLPETRO,ok,207,
SRF,ok,207,
STAR,ok,207,
STARCEMENT,ok,206,
STARHEALTH,ok,207,
STLTECH,ok,207,
STYL,ok,123,
STYRENIX,ok,207,
SUBROS,ok,206,
SUDARSCHEM,ok,207,
SUDEEPPHRM,ok,83,
SUMICHEM,ok,207,
SUNDARMFIN,ok,207,
SUNPHARMA,ok,207,
SUNTECK,ok,207,
SUNTV,ok,207,
SUPREMEIND,ok,207,
SUPRIYA,ok,206,
SURYAROSNI,ok,207,
SUZLON,ok,207,
SWANCORP,ok,207,
SWIGGY,ok,207,
SWSOLAR,ok,207,
SYNGENE,ok,207,
SYRMA,ok,207,
TANLA,ok,207,
TARC,ok,207,
TARIL,ok,207,
TATACAP,ok,115,
TATACHEM,ok,207,
TATACOMM,ok,207,
TATACONSUM,ok,207,
TATAELXSI,ok,207,
TATAINVEST,ok,207,
TATAPOWER,ok,207,
TATASTEEL,ok,207,
TATATECH,ok,207,
TBOTEK,ok,207,
TCS,ok,207,
TDPOWERSYS,ok,207,
TECHM,ok,207,
TECHNOE,ok,207,
TEGA,ok,207,
TEJASNET,ok,207,
TENNIND,ok,90,
TEXRAIL,ok,207,
THANGAMAYL,ok,207,
THELEELA,ok,207,
THERMAX,ok,206,
THOMASCOOK,ok,207,
THYROCARE,ok,207,
TI,ok,207,
TIINDIA,ok,207,
TIMETECHNO,ok,207,
TIMKEN,ok,206,
TIPSMUSIC,ok,207,
TITAGARH,ok,207,
TITAN,ok,207,
TMB,ok,206,
TMCV,ok,95,
TMPV,ok,207,
TORNTPHARM,ok,207,
TORNTPOWER,ok,207,
TRANSRAILL,ok,207,
TRAVELFOOD,ok,177,
TRENT,ok,207,
TRIDENT,ok,207,
TRITURBINE,ok,207,
TRIVENI,ok,207,
TSFINV,ok,207,
TTML,ok,207,
TVSMOTOR,ok,207,
TVSSCS,ok,207,
UBL,ok,207,
UCOBANK,ok,207,
UJJIVANSFB,ok,207,
ULTRACEMCO,ok,207,
UNIONBANK,ok,207,
UNITDSPR,ok,207,
UNOMINDA,ok,207,
UPL,ok,207,
URBANCO,ok,132,
USHAMART,ok,207,
UTIAMC,ok,207,
UTLSOLAR,ok,89,
V2RETAIL,ok,207,
VAIBHAVGBL,ok,207,
VARROC,ok,207,
VBL,ok,207,
VEDL,ok,207,
VGUARD,ok,207,
VIJAYA,ok,206,
VIKRAMSOLR,ok,147,
VIPIND,ok,206,
VIYASH,ok,207,
VMART,ok,207,
VMM,ok,207,
VOLTAMP,ok,207,
VOLTAS,ok,207,
VTL,ok,207,
WAAREEENER,ok,207,
WAAREERTL,ok,207,
WABAG,ok,207,
WAKEFIT,ok,71,
WEBELSOLAR,ok,207,
WELCORP,ok,207,
WELENT,ok,207,
WELSPUNLIV,ok,207,
WESTLIFE,ok,206,
WEWORK,ok,115,
WHIRLPOOL,ok,207,
WIPRO,ok,207,
WOCKPHARMA,ok,207,
YATHARTH,ok,207,
YESBANK,ok,207,
ZAGGLE,ok,207,
ZEEL,ok,207,
ZENSARTECH,ok,207,
ZENTEC,ok,207,
ZFCVINDIA,ok,207,
ZYDUSLIFE,ok,207,
ZYDUSWELL,ok,207,
