symbol,status,days,note
CASTROLIND,ok,1795,
CCAVENUE,ok,151,
CCL,ok,1795,
CDSL,ok,1731,
CEATLTD,ok,1795,
CEIGALL,ok,518,
CELLO,ok,702,
CEMPRO,ok,244,
CENTENKA,ok,1795,
CENTRALBK,ok,1795,
CENTRUM,ok,1737,
CENTUM,ok,1733,
CENTURYPLY,ok,1795,
CENTURYTEX,ok,1320,
CERA,ok,1795,
CEREBRAINT,ok,894,
CESC,ok,1795,
CESCVENT,ok,410,
CGCL,ok,1795,
CGPOWER,ok,1612,
CHALET,ok,1795,
CHAMBLFERT,ok,1795,
CHEMBOND,ok,1541,
CHEMCON,ok,1412,
CHEMPLASTS,ok,1247,
CHENNPETRO,ok,1795,
CHOICEIN,ok,1091,
CHOLAFIN,ok,1795,
CHOLAHLDNG,ok,1795,
CIEINDIA,ok,797,
CIGNITITEC,ok,1711,
CINELINE,ok,1516,
CIPLA,ok,1795,
CLEAN,ok,1271,
CLEANMAX,ok,132,
CLNINDIA,ok,932,
CLSEL,ok,1318,
CMPDI,ok,114,
CMSINFO,ok,1158,
CNL,ok,187,
COALINDIA,ok,1795,
COASTCORP,ok,1152,
COCHINSHIP,ok,1731,
COFFEEDAY,ok,1123,
COFORGE,ok,1497,
COHANCE,ok,329,
COLPAL,ok,1795,
COMPINFO,ok,1088,
COMSYN,ok,503,
CONCOR,ok,1795,
CONCORDBIO,ok,755,
CONFIPET,ok,1788,
COROMANDEL,ok,1795,
COSMOFILMS,ok,777,
COSMOFIRST,ok,1018,
CPPLUS,ok,273,
CRAFTSMAN,ok,1348,
CRAMC,ok,224,
CREDITACC,ok,1795,
CREST,ok,1668,
CRISIL,ok,1795,
CRIZAC,ok,292,
CROMPTON,ok,1795,
CSBBANK,ok,1673,
CUB,ok,1795,
CUMMINSIND,ok,1795,
CUPID,ok,1581,
CYBERTECH,ok,1449,
CYIENT,ok,1795,
CYIENTDLM,ok,783,
DAAWAT,ok,1093,
DABUR,ok,1795,
DALBHARAT,ok,1795,
DALMIASUG,ok,1785,
DAMCAPITAL,ok,422,
DATAMATICS,ok,1795,
DATAPATTNS,ok,1163,
DAVANGERE,ok,648,
DBCORP,ok,1737,
DBL,ok,1795,
DBOL,ok,828,
DBREALTY,ok,1402,
DCAL,ok,1737,
DCBBANK,ok,1795,
DCMSHRIRAM,ok,1795,
DCMSRIND,ok,1153,
DCW,ok,1738,
DCXINDIA,ok,888,
DECCANCE,ok,1795,
DECNGOLD,ok,102,
DEEDEV,ok,490,
DEEPAKFERT,ok,1732,
DEEPAKNTR,ok,1795,
DEEPINDS,ok,1319,
DELHIVERY,ok,1062,
DELTACORP,ok,1795,
DEN,ok,1740,
DENORA,ok,1725,
DENTA,ok,390,
DEVYANI,ok,1252,
DFMFOODS,ok,944,
DHAMPURSUG,ok,1785,
DHANBANK,ok,1679,
DHANI,ok,1176,
DHANUKA,ok,1795,
DHANVARSHA,ok,79,
DHFL,ok,499,
DIACABS,ok,344,
DIAMONDYD,ok,1795,
DIFFNKG,ok,409,
DIGITIDE,ok,302,
DISHTV,ok,1596,
DIVGIITTS,ok,861,
DIVISLAB,ok,1795,
DIXON,ok,1795,
DLF,ok,1795,
DLINKINDIA,ok,1795,
DMART,ok,1742,
DODLA,ok,1286,
DOLAT,ok,576,
DOLATALGO,ok,1167,
DOLLAR,ok,1795,
DOLPHIN,ok,339,
DOMS,ok,672,
DONEAR,ok,1684,
DPABHUSHAN,ok,1445,
DREAMFOLKS,ok,927,
DREDGECORP,ok,1684,
DRREDDY,ok,1795,
DSSL,ok,1738,
DVL,ok,1743,
DWARKESH,ok,1795,
DYCL,ok,953,
DYNAMATECH,ok,1738,
DYNPRO,ok,1696,
E2E,ok,566,
EASEMYTRIP,ok,1295,
EBGNG,ok,277,
ECLERX,ok,1732,
ECOSMOBLTY,ok,436,
EDELWEISS,ok,1785,
EICHERMOT,ok,1795,
EIDPARRY,ok,1795,
EIEL,ok,441,
EIHAHOTELS,ok,1795,
EIHOTEL,ok,1795,
EIMCOELECO,ok,1557,
EKC,ok,1678,
ELECON,ok,1795,
ELECTCAST,ok,1795,
ELECTHERM,ok,1307,
ELGIEQUIP,ok,1795,
ELIN,ok,847,
ELLEN,ok,298,
EMAMILTD,ok,1795,
EMAMIPAP,ok,1760,
EMBDL,ok,448,
EMCURE,ok,538,
EMIL,ok,941,
EMKAY,ok,1404,
EMMVEE,ok,203,
EMSLIMITED,ok,732,
EMUDHRA,ok,1056,
ENDURANCE,ok,1795,
ENGINERSIN,ok,1795,
ENIL,ok,1795,
ENRIN,ok,296,
ENTERO,ok,633,
EPACK,ok,589,
EPACKPEB,ok,234,
EPIGRAL,ok,739,
EPL,ok,1456,
EQUITAS,ok,908,
EQUITASBNK,ok,1446,
ERIS,ok,1795,
EROSMEDIA,ok,1156,
ESABINDIA,ok,1795,
ESAFSFB,ok,674,
ESCORTS,ok,1795,
ESSELPACK,ok,339,
ESSENTIA,ok,559,
ESTER,ok,1740,
ETERNAL,ok,353,
ETHOSLTD,ok,1058,
EUREKAFORB,ok,495,
EVEREADY,ok,1742,
EVERESTIND,ok,1613,
EXCELINDUS,ok,1795,
EXCELSOFT,ok,197,
EXICOM,ok,564,
EXIDEIND,ok,1795,
EXPLEOSOL,ok,1729,
EXXARO,ok,1109,
FACT,ok,1795,
FAIRCHEM,ok,326,
FAIRCHEMOR,ok,1350,
FCL,ok,1795,
FCONSUMER,ok,924,
FCSSOFT,ok,1381,
FDC,ok,1795,
FEDERALBNK,ok,1795,
FEDFINA,ok,686,
FEL,ok,839,
FERMENTA,ok,102,
FIEMIND,ok,1795,
FILATEX,ok,1795,
FINCABLES,ok,1795,
FINEORG,ok,1795,
FINOPB,ok,1192,
FINPIPE,ok,1795,
FIRSTCRY,ok,515,
FISCHER,ok,291,
FIVESTAR,ok,939,
FLFL,ok,801,
FLUOROCHEM,ok,1634,
FMGOETZE,ok,1795,
FOCUS,ok,899,
FOODSIN,ok,1068,
FORCEMOT,ok,1669,
FORTIS,ok,1795,
FOSECOIND,ok,1795,
FRACTAL,ok,142,
FRETAIL,ok,777,
FSC,ok,777,
FSL,ok,1795,
FUSION,ok,943,
GABRIEL,ok,1795,
GAEL,ok,1795,
GAIL,ok,1795,
GALAPREC,ok,487,
GALAXYSURF,ok,1795,
GALLANTT,ok,1592,
GANDHAR,ok,686,
GANECOS,ok,1795,
GANESHBE,ok,1200,
GANESHHOUC,ok,1460,
GARFIBRES,ok,1795,
GARUDA,ok,472,
GATEWAY,ok,1094,
GATI,ok,1109,
GAYAPROJ,ok,775,
GCSL,ok,164,
GDL,ok,576,
GEECEE,ok,1744,
GEEKAYWIRE,ok,1261,
GEMAROMA,ok,198,
GENCON,ok,1116,
GENESYS,ok,1536,
GENSOL,ok,366,
GENUSPOWER,ok,1785,
GEOJITFSL,ok,1795,
GEPIL,ok,1480,
GESHIP,ok,1795,
GET&D,ok,1011,
GFLLIMITED,ok,1711,
GHCL,ok,1785,
GICHSGFIN,ok,1795,
GICRE,ok,1795,
GILLETTE,ok,1795,
GINNIFILA,ok,1480,
GIPCL,ok,1795,
GLAND,ok,1433,
GLAXO,ok,1795,
GLENMARK,ok,1795,
GLOBAL,ok,1101,
GLOBUSSPR,ok,1719,
GLS,ok,852,
GMBREW,ok,1774,
GMDCLTD,ok,1795,
GMMPFAUDLR,ok,1795,
GMRAIRPORT,ok,433,
GMRINFRA,ok,1362,
GMRP&UI,ok,1093,
GNA,ok,1795,
GNFC,ok,1795,
GOACARBON,ok,1639,
GOCLCORP,ok,1795,
GOCOLORS,ok,1181,
GODAVARIB,ok,343,
GODFRYPHLP,ok,1795,
GODIGIT,ok,571,
GODREJAGRO,ok,1795,
GODREJCP,ok,1795,
GODREJIND,ok,1795,
GODREJPROP,ok,1795,
GOKEX,ok,1795,
GOKULAGRO,ok,1655,
GOLDBETA,ok,177,
GOLDIAM,ok,1795,
GOODLUCK,ok,1733,
GOODYEAR,ok,859,
GOPAL,ok,615,
GOYALALUM,ok,573,
GPIL,ok,1723,
GPPL,ok,1795,
GRANULES,ok,1795,
GRAPHITE,ok,1795,
GRASIM,ok,1795,
GRAUWEIL,ok,652,
GRAVITA,ok,1733,
GREAVESCOT,ok,1795,
GREENLAM,ok,1795,
GREENPANEL,ok,1587,
GREENPLY,ok,1785,
GREENPOWER,ok,1432,
GRINDWELL,ok,1795,
GRINFRA,ok,1271,
GRMOVER,ok,989,
GROWW,ok,207,
GROWWGOLD,ok,465,
GROWWSLVR,ok,325,
GRSE,ok,1795,
GRWRHITECH,ok,1135,
GSCLCEMENT,ok,958,
GSFC,ok,1795,
GSLSU,ok,787,
GSPCROP,ok,117,
GSPL,ok,1708,
GSS,ok,1519,
GTL,ok,1409,
GTLINFRA,ok,1634,
GTPL,ok,1795,
GUFICBIO,ok,1795,
GUJALKALI,ok,1795,
GUJAPOLLO,ok,1555,
GUJGASLTD,ok,1742,
GUJTHEM,ok,380,
GULFOILLUB,ok,1795,
GULFPETRO,ok,1664,
GULPOLY,ok,1623,
GVKPIL,ok,665,
GVPIL,ok,204,
GVT&D,ok,410,
HAL,ok,1795,
HAPPSTMNDS,ok,1408,
HAPPYFORGE,ok,668,
HARDWYN,ok,867,
HARIOMPIPE,ok,1078,
HARRMALAYA,ok,1708,
HARSHA,ok,976,
HATHWAY,ok,1719,
HATSUN,ok,1795,
HAVELLS,ok,1795,
HBLENGINE,ok,425,
HBLPOWER,ok,1370,
HCC,ok,1737,
HCG,ok,1795,
HCL-INSYS,ok,1456,
HCLTECH,ok,1795,
HDBFS,ok,297,
HDFC,ok,1015,
HDFCAMC,ok,1795,
HDFCBANK,ok,1795,
HDFCLIFE,ok,1795,
HDFCSML250,ok,875,
HEG,ok,1790,
HEIDELBERG,ok,1795,
HEMIPROP,ok,1388,
HERANBA,ok,1286,
HERCULES,ok,1484,
HERITGFOOD,ok,1795,
HEROMOTOCO,ok,1795,
HESTERBIO,ok,1795,
HEUBACHIND,ok,703,
HEXAWARE,ok,349,
HEXT,ok,384,
HFCL,ok,1725,
HGINFRA,ok,1795,
HGS,ok,1689,
HIKAL,ok,1795,
HIL,ok,1442,
HIMATSEIDE,ok,1733,
HINDALCO,ok,1795,
HINDCON,ok,901,
HINDCOPPER,ok,1795,
HINDMOTORS,ok,1168,
HINDOILEXP,ok,1795,
HINDPETRO,ok,1795,
HINDUNILVR,ok,1795,
HINDWAREAP,ok,1042,
HINDZINC,ok,1795,
HIRECT,ok,1646,
HITECH,ok,1795,
HITECHGEAR,ok,1182,
HLEGLAS,ok,1370,
HMVL,ok,1703,
HNDFDS,ok,1564,
HOMEFIRST,ok,1383,
HONASA,ok,701,
HONAUT,ok,1795,
HONDAPOWER,ok,1795,
HPAL,ok,1152,
HPL,ok,1776,
HSCL,ok,1728,
HSIL,ok,714,
HTMEDIA,ok,1604,
HUBTOWN,ok,1168,
HUDCO,ok,1795,
HUHTAMAKI,ok,1429,
HYUNDAI,ok,467,
IBREALEST,ok,1255,
IBULHSGFIN,ok,1268,
IBULISL,ok,331,
IBULLSLTD,ok,130,
IBVENTURES,ok,346,
ICEMAKE,ok,1348,
ICICI500,ok,1123,
ICICIAMC,ok,180,
ICICIBANK,ok,1795,
ICICIBANKN,ok,1090,
ICICIBANKP,ok,1073,
ICICIGI,ok,1795,
ICICILIQ,ok,1123,
ICICILOVOL,ok,1123,
ICICIPRULI,ok,1795,
ICICITECH,ok,825,
ICIL,ok,1795,
ICRA,ok,1795,
IDBI,ok,1795,
IDEA,ok,1795,
IDEAFORGE,ok,726,
IDFC,ok,1320,
IDFCFIRSTB,ok,1795,
IEX,ok,1795,
IFBAGRO,ok,1609,
IFBIND,ok,1795,
IFCI,ok,1795,
IFGLEXPOR,ok,1795,
IGARASHI,ok,1795,
IGIL,ok,426,
IGL,ok,1795,
IGPL,ok,1795,
IIFL,ok,1714,
IIFLCAPS,ok,439,
IIFLSEC,ok,1272,
IIFLWAM,ok,817,
IKIO,ok,798,
IKS,ok,427,
IMAGICAA,ok,1320,
IMFA,ok,1733,
INA,ok,128,
INDBANK,ok,1732,
INDGN,ok,578,
INDHOTEL,ok,1795,
INDIACEM,ok,1795,
INDIAGLYCO,ok,1787,
INDIAMART,ok,1773,
INDIANB,ok,1795,
INDIANHUME,ok,1795,
INDIASHLTR,ok,672,
INDIGO,ok,1795,
INDIGOPNTS,ok,1384,
INDNIPPON,ok,1795,
INDOAMIN,ok,1023,
INDOBORAX,ok,978,
INDOCO,ok,1795,
INDOFARM,ok,347,
INDORAMA,ok,1672,
INDOSTAR,ok,1428,
INDOTECH,ok,1305,
INDOTHAI,ok,1013,
INDRAMEDCO,ok,1484,
INDSWFTLAB,ok,1523,
INDTERRAIN,ok,1728,
INDUSINDBK,ok,1795,
INDUSTOWER,ok,1414,
INEOSSTYRO,ok,899,
INFIBEAM,ok,1624,
INFOBEAN,ok,1629,
INFRATEL,ok,381,
INFY,ok,1795,
INGERRAND,ok,1795,
INNOVACAP,ok,666,
INOXGREEN,ok,816,
INOXINDIA,ok,671,
INOXLEISUR,ok,918,
INOXWIND,ok,1795,
INSECTICID,ok,1795,
INTELLECT,ok,1795,
INTERARCH,ok,449,
INTLCONV,ok,1231,
INVENTURE,ok,1678,
IOB,ok,1795,
IOC,ok,1795,
IOLCP,ok,1795,
IONEXCHANG,ok,1122,
IPCALAB,ok,1795,
IPL,ok,1281,
IRB,ok,1795,
IRCON,ok,1795,
IRCTC,ok,1707,
IREDA,ok,687,
IRFC,ok,1386,
IRMENERGY,ok,709,
ISEC,ok,1432,
ISGEC,ok,1323,
ISMTLTD,ok,994,
ITC,ok,1795,
ITCHOTELS,ok,390,
ITDC,ok,1795,
ITDCEM,ok,1551,
ITI,ok,1735,
IWEL,ok,654,
IXIGO,ok,554,
IZMO,ok,1264,
J&KBANK,ok,1795,
JAGRAN,ok,1795,
JAGSNPHARM,ok,1795,
JAIBALAJI,ok,1317,
JAICORPLTD,ok,1795,
JAINREC,ok,234,
JAMNAAUTO,ok,1795,
JARO,ok,235,
JASH,ok,1644,
JAYBARMARU,ok,1732,
JAYNECOIND,ok,1415,
JAYSREETEA,ok,1766,
JBCHEPHARM,ok,1754,
JBMA,ok,1733,
JCHAC,ok,1618,
JGCHEM,ok,616,
JINDALPHOT,ok,1487,
JINDALPOLY,ok,1785,
JINDALSAW,ok,1795,
JINDALSTEL,ok,1795,
JINDRILL,ok,1753,
JINDWORLD,ok,1714,
JIOFIN,ok,744,
JISLJALEQS,ok,1715,
JKCEMENT,ok,1795,
JKIL,ok,1795,
JKLAKSHMI,ok,1795,
JKPAPER,ok,1795,
JKTYRE,ok,1795,
JLHL,ok,734,
JMCPROJECT,ok,892,
JMFINANCIL,ok,1795,
JNKINDIA,ok,529,
JOCIL,ok,1727,
JPASSOCIAT,ok,1169,
JPOLYINVST,ok,1490,
JPPOWER,ok,1705,
JSFB,ok,635,
JSL,ok,1795,
JSLHISAR,ok,931,
JSLL,ok,269,
JSWCEMENT,ok,266,
JSWENERGY,ok,1613,
JSWHL,ok,1654,
JSWINFRA,ok,725,
JSWISPL,ok,636,
JSWSTEEL,ok,1795,
JTEKTINDIA,ok,1795,
JTLIND,ok,939,
JTLINFRA,ok,225,
JUBILANT,ok,413,
JUBLFOOD,ok,1795,
JUBLINDS,ok,1224,
JUBLINGREA,ok,1342,
JUBLPHARMA,ok,1372,
JUMPNET,ok,578,
JUNIPER,ok,625,
JUSTDIAL,ok,1795,
JWL,ok,987,
JYOTHYLAB,ok,1795,
JYOTICNC,ok,654,
JYOTISTRUC,ok,551,
KABRAEXTRU,ok,1732,
KAJARIACER,ok,1795,
KAKATCEM,ok,1725,
KALAMANDIR,ok,728,
KALPATPOWR,ok,989,
KALYANKJIL,ok,1347,
KAMATHOTEL,ok,1629,
KAMDHENU,ok,1632,
KAMOPAINTS,ok,604,
KANSAINER,ok,1795,
KARDA,ok,444,
KARURVYSYA,ok,1795,
KAYA,ok,1484,
KAYNES,ok,938,
KBCGLOBAL,ok,540,
KCP,ok,1795,
KCPSUGIND,ok,1634,
KDDL,ok,1730,
KEC,ok,1795,
KECL,ok,1555,
KEI,ok,1795,
KELLTONTEC,ok,1673,
KENNAMET,ok,1136,
KERNEX,ok,502,
KESORAMIND,ok,1462,
KFINTECH,ok,912,
KHADIM,ok,1626,
KHAICHEM,ok,1322,
KIMS,ok,1286,
KINGFA,ok,1682,
KIOCL,ok,1778,
KIRIINDUS,ok,1795,
KIRLFER,ok,1081,
KIRLOSBROS,ok,1709,
KIRLOSENG,ok,1795,
KIRLOSIND,ok,1795,
KIRLPNU,ok,834,
KISSHT,ok,89,
KITEX,ok,1681,
KKCL,ok,1795,
KMEW,ok,450,
KMSUGAR,ok,1729,
KNRCON,ok,1795,
KOHINOOR,ok,924,
KOKUYOCMLN,ok,1739,
KOLTEPATIL,ok,1795,
KOPRAN,ok,1598,
KOTAKBANK,ok,1795,
KOTAKIT,ok,750,
KOTARISUG,ok,1718,
KOTHARIPET,ok,1795,
KPEL,ok,450,
KPIGREEN,ok,1015,
KPIL,ok,806,
KPITTECH,ok,1795,
KPL,ok,102,
KPRMILL,ok,1795,
KRBL,ok,1795,
KREBSBIO,ok,1474,
KRISHANA,ok,1446,
KRISHNADEF,ok,174,
KRN,ok,422,
KRONOX,ok,536,
KROSS,ok,492,
KRSNAA,ok,1252,
KRYSTAL,ok,544,
KSB,ok,1795,
KSCL,ok,1795,
KSHINTL,ok,178,
KSL,ok,1795,
KSOLVES,ok,913,
KTKBANK,ok,1795,
KUANTUM,ok,1701,
KWIL,ok,132,
L&TFH,ok,1204,
LAKSHVILAS,ok,366,
LALPATHLAB,ok,1795,
LAMBODHARA,ok,1605,
LANCER,ok,261,
LANDMARK,ok,916,
LAOPALA,ok,1795,
LASA,ok,1344,
LATENTVIEW,ok,1129,
LAURUSLABS,ok,1795,
LAXMIDENTL,ok,406,
LAXMIMACH,ok,1320,
LEMONTREE,ok,1795,
LENSKART,ok,209,
LGBBROSLTD,ok,1795,
LGEINDIA,ok,226,
LIBERTSHOE,ok,1613,
LICHSGFIN,ok,1795,
LICI,ok,1067,
LICMFGOLD,ok,768,
LIKHITHA,ok,1387,
LINCOLN,ok,1795,
LINDEINDIA,ok,1795,
LLOYDSENGG,ok,675,
LLOYDSENT,ok,470,
LLOYDSME,ok,778,
LODHA,ok,1334,
LOKESHMACH,ok,1312,
LOTUSDEV,ok,248,
LOVABLE,ok,1598,
LSIL,ok,776,
LT,ok,1795,
LTF,ok,591,
LTFOODS,ok,702,
LTI,ok,865,
LTIM,ok,797,
LTM,ok,133,
LTTS,ok,1795,
LUMAXIND,ok,1795,
LUMAXTECH,ok,1795,
LUPIN,ok,1795,
LUXIND,ok,1795,
LXCHEM,ok,1348,
LYKALABS,ok,1489,
M&M,ok,1795,
M&MFIN,ok,1795,
MAANALU,ok,1392,
MACPOWER,ok,1072,
MADRASFERT,ok,1711,
MAGADSUGAR,ok,1795,
MAGMA,ok,496,
MAHABANK,ok,1795,
MAHEPC,ok,1515,
MAHESHWARI,ok,1591,
MAHINDCIE,ok,998,
MAHLIFE,ok,1795,
MAHLOG,ok,1795,
MAHSCOOTER,ok,1771,
MAHSEAMLES,ok,1795,
MAITHANALL,ok,1795,
MAJESCO,ok,534,
MAMATA,ok,412,
MANAKCOAT,ok,1396,
MANAKSIA,ok,1742,
MANALIPETC,ok,1704,
MANAPPURAM,ok,1795,
MANGALAM,ok,1580,
MANGCHEFER,ok,1581,
MANGLMCEM,ok,1795,
MANINDS,ok,1724,
MANINFRA,ok,1795,
MANKIND,ok,826,
MANORAMA,ok,918,
MANORG,ok,913,
MANYAVAR,ok,1126,
MAPMYINDIA,ok,1166,
MARATHON,ok,1795,
MARICO,ok,1795,
MARINE,ok,1052,
MARKSANS,ok,1795,
MARSONS,ok,124,
MARUTI,ok,1795,
MASFIN,ok,1795,
MASTEK,ok,1795,
MASTERTR,ok,452,
MATRIMONY,ok,1795,
MAWANASUG,ok,1578,
MAXESTATES,ok,697,
MAXHEALTH,ok,1486,
MAXINDIA,ok,250,
MAXVIL,ok,1036,
MAYURUNIQ,ok,1795,
MAZDA,ok,1606,
