symbol,status,days,note
ORIENTCEM,ok,1486,
ORIENTELEC,ok,454,
ORIENTHOT,ok,1469,
ORIENTLTD,ok,1128,
ORIENTPPR,ok,1451,
ORIENTREF,ok,1486,
ORISSAMINE,ok,1460,
ORTEL,ok,943,
OUDHSUG,ok,690,
PAGEIND,ok,1486,
PAISALO,ok,536,
PALRED,ok,323,
PANACEABIO,ok,1486,
PANAMAPET,ok,1468,
PAPERPROD,ok,1486,
PARACABLES,ok,1249,
PARAGMILK,ok,952,
PARSVNATH,ok,1344,
PATELENG,ok,1460,
PATINTLOG,ok,1485,
PCJEWELLER,ok,1486,
PDPL,ok,1237,
PDSMFL,ok,1323,
PEL,ok,1486,
PENIND,ok,1470,
PENINLAND,ok,1453,
PENPEBS,ok,906,
PERSISTENT,ok,1486,
PETRONENGG,ok,1017,
PETRONET,ok,1486,
PFC,ok,1486,
PFIZER,ok,1486,
PFOCUS,ok,1486,
PFRL,ok,462,
PFS,ok,1486,
PGEL,ok,1486,
PGHH,ok,1486,
PGHL,ok,199,
PGIL,ok,1418,
PHILIPCARB,ok,1486,
PHOENIXLL,ok,790,
PHOENIXLTD,ok,1486,
PIDILITIND,ok,1486,
PIIND,ok,1486,
PILANIINVS,ok,309,
PINCON,ok,471,
PIONDIST,ok,1225,
PIONEEREMB,ok,1367,
PIPAVAVDOC,ok,484,
PIRPHYTO,ok,746,
PITTIENG,ok,447,
PITTILAM,ok,993,
PLASTIBLEN,ok,1486,
PLETHICO,ok,324,
PNB,ok,1486,
PNBGILTS,ok,1486,
PNBHOUSING,ok,838,
PNCINFRA,ok,1193,
POCHIRAJU,ok,1003,
POKARNA,ok,918,
POLARIS,ok,1064,
POLYCAB,ok,234,
POLYMED,ok,1486,
POLYPLEX,ok,1486,
PONNIERODE,ok,1399,
POWERGRID,ok,1486,
POWERMECH,ok,1128,
PPAP,ok,1486,
PRABHAT,ok,1111,
PRAJIND,ok,1486,
PRAKASH,ok,1473,
PRAKASHCON,ok,1232,
PRAKASHSTL,ok,1074,
PRATIBHA,ok,998,
PRAXIS,ok,369,
PRECAM,ok,960,
PRECWIRE,ok,1486,
PREMEXPLN,ok,931,
PRESSMN,ok,1486,
PRESTIGE,ok,1486,
PRICOL,ok,667,
PRICOLLTD,ok,761,
PRINCEPIPE,ok,65,
PRISMCEM,ok,990,
PROZONINTU,ok,1254,
PRSMJOHNSN,ok,470,
PSB,ok,1486,
PSPPROJECT,ok,690,
PSUBNKBEES,ok,1486,
PTC,ok,1486,
PTL,ok,1392,
PUNJABCHEM,ok,1486,
PUNJLLOYD,ok,1265,
PURVA,ok,1486,
PVR,ok,1486,
QUESS,ok,915,
QUICKHEAL,ok,1011,
RADICO,ok,1486,
RADIOCITY,ok,748,
RAIN,ok,1408,
RAINBOWPAP,ok,952,
RAIREKMOH,ok,796,
RAJESHEXPO,ok,1486,
RAJSREESUG,ok,1353,
RAJTV,ok,1280,
RALLIS,ok,1486,
RAMANEWS,ok,1420,
RAMASTEEL,ok,1052,
RAMCOCEM,ok,1486,
RAMCOIND,ok,1475,
RAMCOSYS,ok,1430,
RAMKY,ok,1453,
RANASUG,ok,1269,
RANBAXY,ok,259,
RANEENGINE,ok,1336,
RANEHOLDIN,ok,1449,
RASOYPR,ok,684,
RATNAMANI,ok,1486,
RAYMOND,ok,1486,
RBL,ok,1459,
RBLBANK,ok,880,
RCF,ok,1486,
RCOM,ok,1427,
RDEL,ok,367,
RECLTD,ok,1486,
REDINGTON,ok,1486,
REFEX,ok,1251,
RELAXO,ok,1486,
RELBANK,ok,635,
RELCAPITAL,ok,1486,
RELGOLD,ok,646,
RELIANCE,ok,1486,
RELIGARE,ok,1486,
RELINFRA,ok,1486,
RENUKA,ok,1486,
REPCOHOME,ok,1486,
REPRO,ok,1486,
RESPONIND,ok,1454,
RETFMID150,ok,174,
REVATHI,ok,1446,
RGL,ok,240,
RHFL,ok,597,
RICOAUTO,ok,1486,
RIIL,ok,1486,
RITES,ok,429,
RJL,ok,1246,
RKFORGE,ok,1316,
RMCL,ok,1247,
RML,ok,1486,
RNAM,ok,544,
RNAVAL,ok,513,
ROHLTD,ok,1444,
ROLLT,ok,545,
ROLTA,ok,1289,
ROSSELLIND,ok,1359,
RPGLIFE,ok,1486,
RPOWER,ok,1486,
RPPINFRA,ok,1486,
RSSOFTWARE,ok,1464,
RSWM,ok,1486,
RSYSTEMS,ok,1486,
RTNINFRA,ok,1182,
RTNPOWER,ok,1270,
RUBYMILLS,ok,1431,
RUCHIRA,ok,1460,
RUCHISOYA,ok,1300,
RUPA,ok,1486,
RUSHIL,ok,1460,
RVNL,ok,237,
SABTN,ok,1245,
SADBHAV,ok,1486,
SADBHIN,ok,1113,
SAFARI,ok,136,
SAGARDEEP,ok,45,
SAGCEM,ok,1442,
SAIL,ok,1486,
SAKHTISUG,ok,1300,
SAKSOFT,ok,1460,
SAKUMA,ok,1395,
SALASAR,ok,651,
SALZERELEC,ok,1064,
SANCO,ok,763,
SANDESH,ok,1481,
SANDHAR,ok,493,
SANGAMIND,ok,1427,
SANGHIIND,ok,1307,
SANGHVIMOV,ok,1399,
SANGINITA,ok,105,
SANOFI,ok,1486,
SANWARIA,ok,1428,
SARDAEN,ok,1486,
SAREGAMA,ok,1441,
SARLAPOLY,ok,1467,
SASKEN,ok,1486,
SATIN,ok,1117,
SBBJ,ok,737,
SBIGETS,ok,417,
SBILIFE,ok,614,
SBIN,ok,1486,
SBT,ok,737,
SCHAEFFLER,ok,656,
SCHAND,ok,655,
SCHNEIDER,ok,1475,
SCI,ok,1486,
SDBL,ok,1258,
SEAMECLTD,ok,1375,
SEINV,ok,946,
SELAN,ok,1428,
SEQUENT,ok,987,
SESHAPAPER,ok,1475,
SETCO,ok,921,
SETFGOLD,ok,1069,
SETFNIF50,ok,1069,
SETFNIFBK,ok,1065,
SETFNN50,ok,1045,
SEYAIND,ok,177,
SFCL,ok,680,
SFL,ok,815,
SHAKTIPUMP,ok,1475,
SHALBY,ok,562,
SHALPAINTS,ok,1428,
SHANKARA,ok,736,
SHANTIGEAR,ok,1486,
SHARDACROP,ok,1350,
SHARDAMOTR,ok,1110,
SHARONBIO,ok,860,
SHASUNPHAR,ok,413,
SHEMAROO,ok,1335,
SHILPAMED,ok,1486,
SHILPI,ok,939,
SHIRPUR-G,ok,1386,
SHIVAMAUTO,ok,1486,
SHIVTEX,ok,862,
SHK,ok,1075,
SHOPERSTOP,ok,1486,
SHREDIGCEM,ok,152,
SHREECEM,ok,1486,
SHREEPUSHK,ok,1107,
SHRENIK,ok,150,
SHRENUJ,ok,679,
SHREYANIND,ok,1352,
SHREYAS,ok,1358,
SHRIRAMCIT,ok,1486,
SHRIRAMEPC,ok,1453,
SHYAMCENT,ok,999,
SICAL,ok,1416,
SIEMENS,ok,1486,
SIGNET,ok,780,
SILINV,ok,1292,
SIMBHALS,ok,831,
SIMPLEXINF,ok,1486,
SINTEX,ok,1427,
SIS,ok,649,
SITASHREE,ok,417,
SITICABLE,ok,570,
SITINET,ok,764,
SIYSIL,ok,1475,
SJVN,ok,1486,
SKFINDIA,ok,1486,
SKIL,ok,1068,
SKIPPER,ok,1192,
SKMEGGPROD,ok,1425,
SKSMICRO,ok,565,
SMARTLINK,ok,1430,
SMLISUZU,ok,1441,
SMSLIFE,ok,604,
SMSPHARMA,ok,1476,
SNOWMAN,ok,1347,
SOBHA,ok,1486,
SOLARA,ok,422,
SOLARINDS,ok,1460,
SOMANYCERA,ok,1486,
SONASTEER,ok,1008,
SONATSOFTW,ok,1441,
SORILHOLD,ok,167,
SORILINFRA,ok,695,
SOUTHBANK,ok,1486,
SPAL,ok,882,
SPANDANA,ok,152,
SPARC,ok,1486,
SPECIALITY,ok,1446,
SPENCERS,ok,279,
SPHEREGSL,ok,617,
SPIC,ok,1486,
SPICEJET,ok,152,
SPLIL,ok,1479,
SPMLINFRA,ok,1393,
SPTL,ok,582,
SQSBFSI,ok,1116,
SREEL,ok,1209,
SREINFRA,ok,1486,
SRF,ok,1486,
SRHHYPOLTD,ok,1484,
SRIPIPES,ok,1299,
SRSLTD,ok,986,
SRTRANSFIN,ok,1486,
SSLT,ok,280,
SSWL,ok,1486,
STAMPEDE,ok,627,
STAR,ok,1486,
STARCEMENT,ok,677,
STARPAPER,ok,1365,
STCINDIA,ok,1406,
STEELXIND,ok,562,
STEL,ok,1009,
STERTOOLS,ok,1482,
STOREONE,ok,693,
STRTECH,ok,1450,
STYABS,ok,504,
SUBEX,ok,1420,
SUBROS,ok,1460,
SUDARSCHEM,ok,1484,
SUMEETINDS,ok,1366,
SUMICHEM,ok,36,
SUNCLAYLTD,ok,1460,
SUNDARAM,ok,1464,
SUNDARMFIN,ok,1476,
SUNDARMHLD,ok,413,
SUNDRMBRAK,ok,1438,
SUNDRMFAST,ok,1486,
SUNFLAG,ok,1486,
SUNILHITEC,ok,1079,
SUNPHARMA,ok,1486,
SUNTECK,ok,1486,
SUNTV,ok,1486,
SUPPETRO,ok,1486,
SUPRAJIT,ok,1486,
SUPREMEIND,ok,1486,
SUPREMEINF,ok,1253,
SUPREMETEX,ok,651,
SURANASOL,ok,1197,
SURYALAXMI,ok,1459,
SURYAROSNI,ok,1486,
SUTLEJTEX,ok,1486,
SUVEN,ok,1477,
SUZLON,ok,1460,
SWANENERGY,ok,1486,
SWARAJENG,ok,1486,
SWELECTES,ok,1486,
SWSOLAR,ok,151,
SYMPHONY,ok,1486,
SYNCOM,ok,1230,
SYNDIBANK,ok,1478,
SYNGENE,ok,1139,
TAJGVK,ok,1486,
TAKE,ok,1486,
TALBROAUTO,ok,1486,
TALWALKARS,ok,1442,
TALWGYM,ok,394,
TANLA,ok,1327,
TARAJEWELS,ok,1090,
TASTYBITE,ok,744,
TATACHEM,ok,1486,
TATACOFFEE,ok,1486,
TATACOMM,ok,1476,
TATACONSUM,ok,23,
TATAELXSI,ok,1486,
TATAGLOBAL,ok,1463,
TATAINVEST,ok,1486,
TATAMETALI,ok,1486,
TATAMOTORS,ok,1486,
TATAMTRDVR,ok,1486,
TATAPOWER,ok,1486,
TATASPONGE,ok,1344,
TATASTEEL,ok,1486,
TATASTLBSL,ok,264,
TATASTLLP,ok,142,
TBZ,ok,1486,
TCI,ok,1476,
TCIEXP,ok,801,
TCNSBRANDS,ok,409,
TCS,ok,1486,
TDPOWERSYS,ok,1485,
TEAMLEASE,ok,1015,
TECHM,ok,1486,
TECHNO,ok,1084,
TECHNOE,ok,316,
TEJASNET,ok,681,
TERASOFT,ok,729,
TEXINFRA,ok,1486,
TEXMOPIPES,ok,1403,
TEXRAIL,ok,1483,
TFCILTD,ok,1475,
TGBHOTELS,ok,1466,
THANGAMAYL,ok,1393,
THEMISMED,ok,952,
THERMAX,ok,1486,
THIRUSUGAR,ok,1161,
THOMASCOOK,ok,1476,
THYROCARE,ok,960,
TI,ok,1386,
TIDEWATER,ok,1486,
TIFIN,ok,370,
TIIL,ok,1449,
TIINDIA,ok,583,
TIL,ok,1470,
TIMETECHNO,ok,1486,
TIMKEN,ok,1486,
TINPLATE,ok,1486,
TIPSINDLTD,ok,1323,
TIRUMALCHM,ok,1486,
TITAN,ok,1486,
TMRVL,ok,736,
TNPETRO,ok,1418,
TNPL,ok,1486,
TORNTPHARM,ok,1486,
TORNTPOWER,ok,1486,
TPLPLASTEH,ok,1189,
TREEHOUSE,ok,1252,
TRENT,ok,1486,
TRF,ok,1384,
TRIDENT,ok,1486,
TRIGYN,ok,1377,
TRIL,ok,1460,
TRITURBINE,ok,1486,
TRIVENI,ok,1460,
TTKHLTCARE,ok,1063,
TTKPRESTIG,ok,1486,
TTL,ok,1444,
TTML,ok,1353,
TUBEINVEST,ok,846,
TV18BRDCST,ok,1475,
TVSELECT,ok,1295,
TVSMOTOR,ok,1486,
TVSSRICHAK,ok,1449,
TVTODAY,ok,1486,
TVVISION,ok,697,
TWL,ok,1435,
UBHOLDINGS,ok,781,
UBL,ok,1486,
UCALFUEL,ok,1486,
UCOBANK,ok,1486,
UFLEX,ok,1486,
UFO,ok,1201,
UGARSUGAR,ok,1004,
UJAAS,ok,1449,
UJJIVAN,ok,959,
UJJIVANSFB,ok,76,
ULTRACEMCO,ok,1486,
UNICHEMLAB,ok,1486,
UNIONBANK,ok,1486,
UNIPLY,ok,1240,
UNITECH,ok,1290,
UNITEDBNK,ok,1479,
UNITY,ok,1029,
UNIVCABLES,ok,1009,
UPERGANGES,ok,711,
UPL,ok,1486,
URJA,ok,435,
USHAMART,ok,1486,
USHERAGRO,ok,955,
UTINIFTETF,ok,1086,
UTTAMSTL,ok,1356,
UTTAMSUGAR,ok,1379,
V2RETAIL,ok,1254,
VADILALIND,ok,1486,
VAIBHAVGBL,ok,1430,
VAKRANGEE,ok,1462,
VALECHAENG,ok,586,
VARDMNPOLY,ok,1240,
VARROC,ok,425,
VARUNSHIP,ok,248,
VASCONEQ,ok,1423,
VBL,ok,837,
VEDL,ok,1206,
VENKEYS,ok,1486,
VENUSREM,ok,1456,
VESUVIUS,ok,1486,
VETO,ok,1210,
VGUARD,ok,1486,
VIDEOIND,ok,1028,
VIDHIING,ok,759,
VIJAYABANK,ok,1226,
VIJSHAN,ok,1174,
VIKASECO,ok,1041,
VIKASGLOB,ok,367,
VIMTALABS,ok,1431,
VINATIORGA,ok,1486,
VINDHYATEL,ok,1482,
VINYLINDIA,ok,1418,
VIPCLOTHNG,ok,807,
VIPIND,ok,1486,
VIPULLTD,ok,1159,
VISAKAIND,ok,1460,
VISHAL,thin,12,under 20 bars in window
VISHNU,ok,1187,
VISHWARAJ,ok,105,
VIVIDHA,ok,1333,
VIVIMEDLAB,ok,1486,
VLSFINANCE,ok,1460,
VMART,ok,1486,
VOLTAMP,ok,1486,
VOLTAS,ok,1486,
VRLLOG,ok,1210,
VSSL,ok,1450,
VSTIND,ok,1486,
VSTTILLERS,ok,1460,
VTL,ok,1486,
WABAG,ok,1460,
WABCOINDIA,ok,1486,
WALCHANNAG,ok,1470,
WATERBASE,ok,152,
WEBELSOLAR,ok,1391,
WEIZFOREX,ok,1430,
WELCORP,ok,1484,
WELENT,ok,1172,
WELENTRP,ok,202,
WELPROJ,ok,272,
WELSPUNIND,ok,1460,
WELSYNTEX,ok,114,
WESTLIFE,ok,152,
WHEELS,ok,1486,
WHIRLPOOL,ok,1475,
WINDMACHIN,ok,1464,
WIPRO,ok,1486,
WOCKPHARMA,ok,1486,
WONDERLA,ok,1433,
WSTCSTPAPR,ok,1486,
XCHANGING,ok,1486,
YESBANK,ok,1486,
ZANDUREALT,ok,989,
ZEEL,ok,1486,
ZEELEARN,ok,1486,
ZEEMEDIA,ok,1404,
ZENSARTECH,ok,1486,
ZENTEC,ok,1211,
ZICOM,ok,1223,
ZOTA,ok,152,
ZUARI,ok,1486,
ZUARIGLOB,ok,1486,
ZYDUSWELL,ok,1486,
