role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Jairaj Purandare,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b39833ec-cd49-4d9d-b0e2-1c603be5894a.pdf
Chairman,Manoj Menon,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
Chairman,Shriprakash Shukla,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
CEO,Rajendra Vadlapudi,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b38abc9-9082-4a34-800f-58368b2e1fdc.pdf
CEO,Sunil Narke,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b39833ec-cd49-4d9d-b0e2-1c603be5894a.pdf
CFO,Nuria Gisbert Trejo,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b38abc9-9082-4a34-800f-58368b2e1fdc.pdf
Chairman,Dhananjay Mungale,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
Chairman,Dhananjay Narendra Mungale,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
Chairman,Kadambi Narahari,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
Chairman,Manoj Maheshwari,,,FY2021–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
Managing Director,Ander Arenaza,,,FY2022–FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/8a3a3319-11d4-47c8-84ed-253b65891f17.pdf
Managing Director,Manoj Menon,"of the Company. Mr. Manoj Menon, 53 years, holds B. Tech in Production Engineering from National Institute of Technology, Ca",,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
CEO,Hari Krishnan,,,FY2021–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/532756/72954532756.pdf
CEO,Rahul Desai,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b39833ec-cd49-4d9d-b0e2-1c603be5894a.pdf
