role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Amit Sheth,a CSR Policy outlining various CSR activities to be undertaken by the Company. The CSR Policy of the Company is available,,"FY2021,FY2022,FY2024,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/532668/70170532668.pdf
Chairman,"Amit Sheth
Co",", Paresh holds a degree in engineering as well as MBA in finance. Mr. Amit Sheth Co-Chairman & Director Mr. Amit Sheth has","growth plans. He brings about 25 years of experience in corporate finance, supply chain, general mana",FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532668/70170532668.pdf
Chairman,Paresh Zaveri,Mr. Paresh Zaveri Chairman & Managing Director Amit Sheth is the Co-Chairman and Director of Aurionpro. Being one of the,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532668/70170532668.pdf
Chairman,Paresh Zaveri Promoter,,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9c060fba-7ecd-4d66-a635-2567a1da0b4d.pdf
CFO,Vipul Parmar,,,"FY2021,FY2022,FY2024,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/532668/70170532668.pdf
Chairman,Amit Sheth Co-,,"sector. With over 30+ years of experience in the Information T echnology industry, he has",FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/532668/75291532668.pdf
Chairman,Amit ShethCo,resh holds a degree in engineering as well as an MBA in ﬁnance. Mr. Amit ShethCo-Chairman & Director Amit Sheth is the Co-,"iddle East and Africa. With over 22 years of experience in corporate ﬁnance, equities and technology, he",FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532668/75291532668.pdf
Chairman,Ashish RaiVice,,"iddle East and Africa. With over 22 years of experience in corporate ﬁnance, equities and technology, he",FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532668/75291532668.pdf
Chairman,Paresh ZaveriPromoter,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532668/70170532668.pdf
