role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Anil Gupta,nance function of the Company. Mr. Gupta holds a B.Com. degree and is a fellow member of ICAI.Mr. Rajeev Gupta Executive Dir,Technology professional with over 23 years of experience. She has held various senior roles in strategy an,"FY2021,FY2022,FY2024,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/517569/69474517569.pdf
Chairman,Rajesh Kumar Yaduvanshi,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b3be73e1-9176-4a94-b10c-b0cc8a7a6a1e.pdf
Chairman,Sadhu Ram Bansal,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b3be73e1-9176-4a94-b10c-b0cc8a7a6a1e.pdf
Chairman,Shalini Gupta,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/b3be73e1-9176-4a94-b10c-b0cc8a7a6a1e.pdf
Managing Director,"Anil Gupta
Chairman-cum",nance function of the Company. Mr. Gupta holds a B.Com. degree and is a fellow member of ICAI.Mr. Rajeev Gupta Executive Dir,Technology professional with over 23 years of experience. She has held various senior roles in strategy an,"FY2021,FY2022,FY2024,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/517569/69474517569.pdf
Chairman,"Anil Gupta
Designation",,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/517569/69474517569.pdf
Chairman,"Anil Gupta
Promoter",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/f4f47ae1-5d4f-4d74-9dfc-188f125e9411.pdf
