role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Ashwin Ramanathan,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6e6734a7-b207-4a8c-a1ee-6167427f585a.pdf
CFO,Kanchan Shinde,,,"FY2022,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/506767/73458506767.pdf
Chairman,Kirat Patel,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/506767/68642506767.pdf
Managing Director,Rakesh Goyal,,,FY2022–FY2024,exited,https://www.bseindia.com/bseplus/AnnualReport/506767/73458506767.pdf
