role,name,qualification,experience,years_present,status,first_seen_in_ar
CEO,Harsh Bapna,me is available on the Company’s website and can be accessed through the link: https://www.alokind.com/assets/pdf/investo,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/646a81e5-37b6-4993-b39a-01bcc49409df.pdf
CFO,Anil Kumar Mungad,,,FY2024–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/646a81e5-37b6-4993-b39a-01bcc49409df.pdf
CFO,Jinendra Kumar Jain,me is available on the Company’s website and can be accessed through the link: https://www.alokind.com/assets/pdf/investo,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/63d2ac5f-b905-4859-8a86-76bac3129de0.pdf
Chairman,Rahul Dutt,,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/2dd84e56-88af-4455-bfbd-9c1cbd434ac6.pdf
CEO,"Ram 
Rakesh Gaur",,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/646a81e5-37b6-4993-b39a-01bcc49409df.pdf
CFO,Bijay Agrawal,,,"FY2022,FY2024",exited,https://www.bseindia.com/bseplus/AnnualReport/521070/73400521070.pdf
CFO,"Vinod 
Sureka",,,FY2024–FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/646a81e5-37b6-4993-b39a-01bcc49409df.pdf
