role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Sajjan Bhajanka,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/486d59ce-c10a-4ca6-8b12-794e6fc59d20.pdf
Managing Director,Sanjay Agarwal,"creating a recall that ‘If it is Century, it must be the best.’ ANNUAL REPORT 2023-24 | 07 Centuryply . Corporate snapsh",,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/486d59ce-c10a-4ca6-8b12-794e6fc59d20.pdf
