role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Poonam Bagai,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=92d71e95-80e5-487f-94aa-b41e59be5c5e.pdf
Chairman,Rajashree Birla,,,FY2023–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/01fdc062-5e70-441b-a4be-051ee7c2ccc6.pdf
Managing Director,"Vishakha 
Mulye",,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/77d98b61-668b-4d23-a924-29ba7bac9e94.pdf
Chairman,Kumar Mangalam Birla,,,FY2025,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/77d98b61-668b-4d23-a924-29ba7bac9e94.pdf
Managing Director,Kamlesh Rao,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/540691/69152540691.pdf
Managing Director,Rakesh Singh,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/540691/69152540691.pdf
CEO,Ajay Srinivasan,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/540691/74084540691.pdf
CEO,Vishakha Mulye,,,FY2023,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/01fdc062-5e70-441b-a4be-051ee7c2ccc6.pdf
CFO,Pinky Mehta,,,FY2022–FY2023,exited,https://www.bseindia.com/bseplus/AnnualReport/540691/74084540691.pdf
