role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Raghupati Singhania,idered that his availability to the Company will be in the overall interest of the Company and its stakeholders since th,,FY2022–FY2026,current,https://www.bseindia.com/bseplus/AnnualReport/530007/74009530007.pdf
Managing Director,"Hisashi 
Takeuchi",,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=47bfb162-4a29-4014-b7d7-5b012b9a431b.pdf
CFO,Sanjeev Aggarwal,gree in Production Engineering and also completed MSc in Manufacturing Systems Engineering from university of WarwickMr. Sa,,"FY2022,FY2026",current,https://www.bseindia.com/bseplus/AnnualReport/530007/74009530007.pdf
Managing Director,Anshuman Singhania,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/530007/74009530007.pdf
Managing Director,"Bharat Hari 
Singhania",,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/530007/69224530007.pdf
