role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Anil Kumar Verma,,,"FY2022,FY2023,FY2025,FY2026",current,https://www.bseindia.com/bseplus/AnnualReport/538835/73499538835.pdf
Managing Director,Arun Jain,,,"FY2022,FY2026",current,https://www.bseindia.com/bseplus/AnnualReport/538835/73499538835.pdf
CFO,Vasudha Subramaniam,,,FY2025–FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/fa12a730-ac66-4833-abf6-1167dc9dc619.pdf
Chairman,Anil Verma,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/538835/73499538835.pdf
Chairman,Arun Jain,,,"FY2023,FY2025",exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9543f788-72ce-44a2-b6b8-73b5830c5983.pdf
CFO,Venkateswarlu Saranu,,,FY2023–FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/9543f788-72ce-44a2-b6b8-73b5830c5983.pdf
