role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Pia Singh,,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
Chairman,Rajiv Singh,LF is the only real estate Company from India to be included in this index. Global Real Estate Sustainability Benchmark,,FY2021–FY2025,current,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
Managing Director,Ashok Kumar Tyagi,04.07.2022. All approvals are available and can be checked at the office of the Developer. Disclaimers: This circulat,,FY2024–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/7b4e6db4-6c28-43e5-a871-b7dfe76ebeb4.pdf
Managing Director,Devinder Singh,,,"FY2021,FY2022,FY2024,FY2025",current,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
Managing Director,Rajiv Singh,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
Managing Director,Sriram Khattar,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532868/73790532868.pdf
CEO,Ashok Kumar Tyagi,,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
CEO,Devinder Singh,-appointment. Lt. Gen. Aditya Singh (Retd.) would be attaining the age of 75 (seventy five) years during the FY 2022-23 a,,FY2021–FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
CEO,Mohit Gujral,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
CEO,Rajeev Talwar,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/532868/69373532868.pdf
