role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,"Kumar Sivarajan
CTO",,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d5acd3d0-8adc-4ed5-9828-fc19f86eca8b.pdf
Managing Director,"Randhir 
Thakur",,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=d5acd3d0-8adc-4ed5-9828-fc19f86eca8b.pdf
