role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Ameet Desai,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
Chairman,Ankur Mehta,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
Chairman,Bhasker Iyer,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
Chairman,Kirtikumar Mehta,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
Chairman,Monica Kanuga,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
Chairman,Shirish Belapure,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
Managing Director,Ankur	Mehta,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
Managing Director,Nirav Mehta,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
CFO,Bhavin Bhagat,,"the Company since 2012. With over 19 years of experience in the finance industry, he oversees accounts an",FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
CFO,Viral Sitwala,,,FY2026,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/6b8cf009-a1fe-4c9b-9cec-f47ce9eac182.pdf
