role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Piruz Khambatta,"2020. 5. Ceased to be a Member of the Committee w.e.f 15.07.2020 Shri Sunil Parekh, who is",,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500670/69989500670.pdf
Chairman,Sunil Parekh,,,FY2021,exited,https://www.bseindia.com/bseplus/AnnualReport/500670/69989500670.pdf
