role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,Vinod Rai,,ali – Independent Director • ~31 years of experience in the banking sector • Former Executive Directo,FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/79afc8d7-df4f-4b20-9c73-7ce521bf6e4f.pdf
CEO,Sanjay Raghuraman,,"ant • 6+ years with Kalyan • ~29 years of experience in finance, corporate planning and control Mr. S",FY2023–FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/79afc8d7-df4f-4b20-9c73-7ce521bf6e4f.pdf
Managing Director,TS Kalyanaraman,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/788da011-0a0d-492e-a9f3-2c190fa12a9b.pdf
