role,name,qualification,experience,years_present,status,first_seen_in_ar
Chairman,KS Narayanasamy,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/25f3da87-cdb4-4fd9-8e51-84012b3284e9.pdf
Chairman,MJ Khan,,,FY2025,current,https://www.bseindia.com/xml-data/corpfiling/AttachHis/25f3da87-cdb4-4fd9-8e51-84012b3284e9.pdf
CFO,Muralidhar Krishna Rao,,,FY2022,exited,https://www.bseindia.com/bseplus/AnnualReport/532652/74045532652_09_08_22.pdf
