role,name,qualification,experience,years_present,status,first_seen_in_ar
Managing Director,Ashok Chandra,,,FY2026,current,https://www.bseindia.com/stockinfo/AnnPdfOpen.aspx?Pname=2be9c223-c5bb-46ad-a57d-975eb6c28902.pdf
Managing Director,Atul Kumar Goel,,,FY2024,exited,https://www.bseindia.com/xml-data/corpfiling/AttachHis/1192d645-9fe8-49d5-b6ca-cfffc8781746.pdf
